flag	content
$ENTRY_JOURNAL_DESERT_FORTRESS_LEFT_0_10	항상 우리 숙적이 살고 있다는 동쪽의 도시는 어떻게 생겼을까 궁금했었다. 전쟁은 수도에 헤어 나올 수 없는 공포를 뿌리는 존재였고	 들리는 소식들이란 항상 오늘은 어떻게 패배하였느냐는 것뿐이었다. 거리는 불구가 되어버린 상이 용사들의 구걸과 비탄으로 가득 차 있었다.<N>실체도 없던 공포에 사로잡혀 살던 사람에게	 실제로 퀘이드의 도시를 목도한다는 것은 희한한 경험이었다. 나는 그 아름답고 기발한 설계에 전율했다. 하지만 무엇보다도 이 모든 풍경이 낯설지 않다는 감각이 가장 놀라웠다. <N>나는 도시의 삶을 세세히 훑어본다: 잘 닦인 도로에 깔려 다 닳아버린 조약돌	 어린애들 장난에 낙서가 되어버린 기념비. 시장의 좌판은 여느 도시의 그것과 똑같이 떠들썩하다.
$ENTRY_JOURNAL_DESERT_FORTRESS_RIGHT_0_00	우리 아버지가 길 저쪽 모퉁이에 앉아	 다른 양반들과 웃고 욕하며 떠드는 모습을 투영해 보는 일은 전혀 어렵지 않다···.<N>하지만 여기 사람들은 테레마 시를 파괴하고	 남녀노소를 가리지 않고 주민들을 살육했단 말이다
$ENTRY_JOURNAL_MARKOS_TITLE	 
$ENTRY_JOURNAL_MARKOS_LEFT_0_00	열여덟 번째 날 - [knight_hero]
$ENTRY_JOURNAL_MARKOS_LEFT_0_10	내가 동료랍시고 같이 몰려다니는 미친 연놈들한테 너무 익숙해져서	 이젠 제정신 같은 건 믿지도 않게 됐나 봐?<N>[knight_hero] 님은 공손하시고	 지적이며	 의지도 굳건하신데다	 가끔은 재치도 넘치신다 - 망할	 위생관념이란 것도 갖추고 있다니까. 장점을 하나하나 나열하자면 도대체 끝이 없다.<N>이건 뭔가 잘못된 거다! 뭔가 괴벽이라든가	 성깔이라든가	 비합리적인 사고방식이라도 있을 거야. 여정 중에 한가지 확실하게 배운 거라곤	 이 구덩이에는 정상 따위는 없다는 것이다. <N>콧수염이겠지	 안 그래? 단점이고 광기고 안 좋은 건 싹 다 그 콧수염 뒤에 숨겨두고 있는 게 틀림없어.
$ENTRY_JOURNAL_LETTER_MARKOS_1_TITLE	 
$ENTRY_JOURNAL_LETTER_MARKOS_1_LEFT_0_00	열아홉 번째 날
$ENTRY_JOURNAL_LETTER_MARKOS_1_LEFT_0_10	[mcguffin_hero] 리브바 아가씨께 애쉬를 다스리는 기사 [knight_hero_fu] 카샨티어가 감히 아룁니다.<N>아가씨	 아가씨께서 맡고 계신 일행의 지도자라는 책무에 지극한 경의를 표하나	 그 구성원의 선택에 대해서는 약간의 조언을 드리고자 합니다. 다시 말하자면 [mage_hero_fu] 랜 락스미와의 여정이 지속될 경우	 아가씨의 안녕은 물론이고 이 여정 전체의 안녕 역시 보장해 드리지 못한다는 것입니다.<N>숙녀분께서는 마법사에 대해 <LQ>그렇게 나쁜 애는 아녜요<RQ>라는 평가를 내려주셨으며	 또한 퀘이드 전쟁 역시 끝난지 오래라고 하셨습니다만	 제가 보장컨대 이 마법사는 아직도 그 전쟁을 치르고 있는 것 같습니다.  이제는 존재하지도 않는 전쟁에 광적으로 집착하고 있다는 것입니다. 여기에 그녀의 광기를 감시할 보고체계가 전혀 잡혀있지 않습니다. 만약 [mage_hero_fu]의 머리에 퀘이드 전쟁에서 승리하기 위해서는 모두가 자는 동안에 목을 따버려야한다는 생각이 드는 날엔	 저희 일행 중 다음날 태양을 볼 수 있는 자는 아무도 없을 것이라는 이야기입니다.
$ENTRY_JOURNAL_LETTER_MARKOS_1_RIGHT_0_00	이런 위험천만한 관계는 최대한 원만히 청산하는 편이 현명함을 감히 충고 드리는 바입니다.<N>당신의 미천한 종
[knight_hero_fu] 카샨티어	
$ENTRY_JOURNAL_LETTER_MARKOS_2_TITLE	 
$ENTRY_JOURNAL_LETTER_MARKOS_2_LEFT_0_00	열아홉 번째 밤 - [knight_hero_fu]님께 드릴 편지	 후보 1번
$ENTRY_JOURNAL_LETTER_MARKOS_2_LEFT_0_10	[knight_hero_fu] 기사님	<N>귀하의 편지께 답장을 드리며	 세 가지 점을 지적하고 싶어.<N>첫 번째	 바로 옆으로 대충 3미터밖에 떨어져 있지 않은 사람한테 왜 편지를 쓰시는 거지? 그냥 말을 해도 되잖아? 내 위생상태에 뭔가 문제가 있는 건가? 사람들이 내 흉이라도 봤어?<N>두 번째	 제발 아가씨라고 그만 좀 불러.<N>세 번째	 [mage_hero] 얘는 혼자 좀 내버려 둬	 안 그러면... 모르겠네	 구레나룻에 불이라도 붙여줄까.
$ENTRY_JOURNAL_LETTER_MARKOS_2_RIGHT_0_00	추신 - 귀밑머리 얘기는 농담이었어	 그거 없으면 엄청 우스워 보일 것 같기도 하고	 또 뒷얘기 하면서 놀릴 때 쓸 별명을 또 만들어야 하니까. 대충 콧수염짱짱맨 정도면 괜찮을라나. 그건 그렇고	 [mage_hero_fu] 얘는 요새 힘든 나날을 보내고 있으니까 누굴 귀찮게 하고 싶으시걸랑 그래도 싼 애들을 괴롭혀	 지금 내가 뭘 쓰고 있나 어깨너머로 훔쳐보고 있는 [berserker_hero_up]같은 애들 말이야. 내가 눈치를 못 챈 것 같나 본데 입에서 그렇게 똥내가 나는 멍청이는
$ENTRY_JOURNAL_LETTER_MARKOS_2_RIGHT_0_10	[knight_hero_up]씨 사랑해요. 당신의 코수염짱짱맨이랑 결혼하고 싶어요. 그래도 [berserker_hero_up]님보단 훨씬 안 멋지지만 그리고 그 치마 잘 어울려요. 깔깔깔 우리 결혼해요!!!! 
$ENTRY_JOURNAL_LETTER_MARKOS_3_TITLE	
$ENTRY_JOURNAL_LETTER_MARKOS_3_LEFT_0_00	스무 번째 날
$ENTRY_JOURNAL_LETTER_MARKOS_3_LEFT_0_10	[mcguffin_hero_fu] 아가씨께	<N>일단 저는 지난번에 귀하께서 보낸 편지를 받으려는 의도는 없었다는 사실을 말씀드리겠습니다. 그 편지를 보게 된 경위는 [berserker_hero_fu]님께서 전달해주셨기 때문이며	 그다음엔 캠프에서 뛰쳐나오더니 귀하에게 수프 국자로 사정없이 구타당하시더군요.<N>제가 드리고 싶은 말은	 그저 그 편지를 읽지 않은 채로 돌려드리겠단 말뿐입니다. 또한 그 수프 국자를 다시 쓰시려면 꼭 한번 씻어주시길 바라겠습니다. 감사합니다.<N>P.S. - 콧수염짱짱맨이라니? 진심이십니까? 그게 상상력을 최고로 발휘하신 결과물인가요?<N>-[knight_hero_fu] 카샨티어
$ENTRY_JOURNAL_LETTER_MARKOS_SLAK_TITLE	 
$ENTRY_JOURNAL_LETTER_MARKOS_SLAK_LEFT_0_00	스물한 번째 날
$ENTRY_JOURNAL_LETTER_MARKOS_SLAK_LEFT_0_10	야 [mcguffin_hero_up]	 나는 [knight_hero_up]이야. 네 아이를 가지고 싶어. 왜냐하면 나는 아가씨 거든. 그래서 치마를 입는 거야. 그리고 [berserker_hero_up]님은 너무 쩌는 것 같아.<N>사랑을 담아서<N>진짜 [knight_hero_up]임
$ENTRY_JOURNAL_LETTER_AZRA_SLAK_TITLE	 
$ENTRY_JOURNAL_LETTER_AZRA_SLAK_LEFT_0_00	스물한 번째 밤
$ENTRY_JOURNAL_LETTER_AZRA_SLAK_LEFT_0_10	[berserker_hero_fu]에게 고한다.<N>이걸 읽고 있단 얘긴 네가 또 내 텐트에 숨어들어와서 일기를 훔쳐보고는	 딴 사람 흉내를 내면서 낙서를 갈기고 있단 얘기겠지. 뭐	 이번엔 그렇게 못할 거야. 네 뒤에 텐트가 팔랑이는 게 보여? 누가 저 뒤에서 텐트를 팔랑이고 있을까? <N>힌트 하나 줄게: 그건 수프 국자고	 국자는 널 되게 싫어하는 것 같아.
$ENTRY_JOURNAL_LETTER_AZRA_SLAK_LEFT_0_20	껄껄 거의 믿을뻔했네. 그건 그렇고 내 이름은 [knight_hero_up]이야. 예쁜 드레스 입는 걸 좋아하고	 또
$ENTRY_JOURNAL_NIRU_TITLE	 
$ENTRY_JOURNAL_NIRU_LEFT_0_00	스물두 번째 밤 - [dragon_hero]
$ENTRY_JOURNAL_NIRU_LEFT_0_10	용에 대한 얘기는 많이 들었었다. 내 사촌 동생은 어린 시절에 용에 푹 빠져있었기 때문에	 내가 도서관에서 찾을 수 있던 전설이란 전설은 가리지 않고 모조리 읽어댔던 것이다. 심지어 폴레몬의 저서인 '유목민 전설에 대한 과학적 접근'따위 같은 것도. 물론 사촌은 이 이야기들을 어린아이식으로 재해석해서 내게 도로 들려주곤 했었다	 인과는 뒤집히고 내용은 섞인데다 숨도 안 쉬고 줄줄 읊어주긴 했지만. 이런 이야기들의 질은 둘째치더라도	 그 소재와 주제들은 상당히 괜찮은 것이라 내 의식 속 한구석에 항상 자리 잡고 있었다. 이제 피와 살로 이루어진 진짜 용을 내 동료로 맞이하게 되자	 그 어린애가 읊어주었던 용 이야기들이 다시금 떠오른다.<N>지금까지 헤쳐온 여정을 살펴보면	 내 예상이란 이론과 실제가 맞부딪히는 순간에는 상당한 오류에 불과해진다는 것을 배우게 되었다. 하지만 이번 경우에는 그게 좀 심하다. [dragon_hero] 이 양반은 신성성의 상징은 개뿔 뚱뚱하고 욕심쟁이에 이기적이고 콧대 높은 과체중 도마뱀에 불과한 것이다.
$ENTRY_JOURNAL_NIRU_RIGHT_0_00	하지만 그리도 강대한 생명체는 진실로 위험한 법이다. 용은 눈 하나 깜짝하지 않고 일행을 통째로 삼키거나	 자기를 귀찮게 하는 존재는 아무렇지도 않게 죽일 수도 있을 것이며	 한낱 <LQ>미물에 불과한<RQ> 필멸자에게 관대하게 굴 수도 있을 것이다.<N>완전성이란 곧 무지의 극치이기도 하다. [dragon_hero]의 마음속에는 <LQ>용 크기의 보물 잔<RQ>에 대한 엄청난 갈망이 있다. 한 번이라도 애쉬의 언어를 배워본 적이 있다면	 이 전설 속 보물이 사실은 <LQ>위대한 래다말의 변기<RQ>정도로 현실성 없는 물건이란 저술들을 읽어냈을 것이다. 가끔씩 용이 내뿜는 기세에 눌려 숨이 막힐 지경이 되면	 이 강대한 용이 <LQ>그 보물 잔<RQ>을 어떻게 가지고 놀지 상상해보는 수밖에 없다.
$ENTRY_JOURNAL_NIRU_LEFT_1_00	스물네 번째 밤 – 부록
$ENTRY_JOURNAL_NIRU_LEFT_1_10	비록 그 성격이 이중인격처럼 극과 극으로 갈라지기는 하지만	 [dragon_hero]은(는) 정말 자애로운 어머니다.<N>가끔씩이 엄마 용이 자기 혈족의 아이들이 잘 지내고 있을지 전전긍긍하는 모습을 보고 있자면	 우리 엄마의 모습을 떠올리지 않을 수 없다. 나 따위는 자연스럽게 홀랑 태우거나 꿀꺽 삼키거나 할 수 있을 저런 거대한 괴물에게서 이런 기분을 받는 것은 희한한 일이지만	 그렇게 느껴지는 걸 어쩌겠는가.<N>이런 싸구려 동정이 날 죽일 수도 있다는 사실은 알고 있다. 하지만 자기 자식들을 망령들에게 빼앗긴 엄마가 느낄 슬픔을 내가 어찌 헤아릴 수 있을까. 저런 강대한 존재조차도 우리 시대를 덮친 이 비극에서는 자유로울 수 없던 것이다.
$ENTRY_JOURNAL_DREAM2_TITLE	 
$ENTRY_JOURNAL_DREAM2_LEFT_0_00	스물다섯 번째 날 – 두 번째 꿈
$ENTRY_JOURNAL_DREAM2_LEFT_0_10	어젯밤 그 꿈을 다시 꾸었다. 내용은 달랐지만	 분명 같은 꿈이라고 단언할 수 있다 - 최소한 꾸는 사람은 같았다.<N>이번에는 거대한 홀에 서 있었다. 벽은 내 머리 위로 쭉 뻗어올라가고 있었고	 어찌나 높은지 천장에는 구름이 덮여있었다. 벽면은 금빛으로 빛나고 있었으며	 눈이 닿는 곳마다 아름다운 보석으로 장식되어 있었다. 내 손에는 잔이 들려 있었는데	 뭔가 빛나는 물질로 상감이 되어 있었고	 색은 어두운 와인빛에 촉감은 차가웠다. <N>주위의 모든 것이 온통 경이로운 것들이었지만	 그중에서도 내 손에 든 잔이 가장 귀중하게 여겨졌기에. 그 안에 든 무언가가 쏟아지지 않게 주의하며 조심스레 들고 있었다. 갑자기 주위가 온통 어두워지더니 더러운 천민들이 홀로 밀고 들어왔다. 놈들은 나를 붙잡고는 욕설을 내뱉으며 내 손에서 잔을 빼앗아가버렸다. 나는 노성을 지르고는 망토 안에서 날카로운 단검을 꺼내	 놈들을 찔러대어 홀을 온통 피 칠갑하고 말았다.
$ENTRY_JOURNAL_DREAM2_RIGHT_0_00	그렇게 죽어나가면서도 천민들은 나를 홀 밖으로 밀어내	 비좁은 대기실로 처넣어버렸다. 나는 싸웠지만	 날 둘러싼 짐승들 역시 내게 맞섰다. 내가 쓰러져버리자	 놈들은 날 밟고 넘어가 벽에 붙어있던 빛나는 보석들을 탐욕스레 뜯어내기 시작했다.<N>오랫동안 누워있었던 것 같다. 내가 죽었다고 생각하고 있었다. 다시 두 발로 일어섰을 때	 홀은 이미 비어있었다. 벽들은 온통 뜯겨나가 무너져 있었고	 모든 것이 그을음과 불결한 것으로 덮여 있었다. 잔은 어디에도 없었다. 영겁의 시간 동안 울부짖으며 홀 전체를 헤맸지만	 나는 그저 혼자였다. 잔은 빼앗겨버렸다.<N>난 폐허에 주저앉아 울음을 터뜨렸다.
$ENTRY_JOURNAL_ZELEMIR_DEAD_TITLE	 
$ENTRY_JOURNAL_ZELEMIR_DEAD_LEFT_0_00	스물여덟 번째 날 – 젤레마의 죽음
$ENTRY_JOURNAL_ZELEMIR_DEAD_LEFT_0_10	왕을 죽이자 오묘한 기분이 들었다. 이게 분명 합리적인 행동이라는 사실은 이해한다. 하지만 그렇다 해도 나는 손에 애쉬 왕가의 피를 묻힌 것이다. 왕은 분명 본분을 저버리고	 모든 존재들의 운명을 위험으로 몰아넣기는 했다. 그렇지만 나는 감정적인 느낌에 계속 사로잡힌다.<N>[mage_hero]의 감정은 기쁨과 분노 사이에서 널뛰고 있는 것처럼 보인다. 다시 한번 더 죽이기라도 할 것처럼 그 이름을 계속 저주하고 있다. 지난 몇 주간의 여정을 돌이켜본다면	 그 바람이 완전히 헛된 소망은 아닌 것 같다.<N>지금 내 머릿속에 들어차 있는 생각이란	 망령 놈들이 아직도 우릴 뒤쫓고 있다는 것뿐이다. 놈들의 지도자와 창조주는 죽었다. 그들의 의지가 어떻게 아직도 놈들을 이끄는 걸까?<N> 질문을 던지긴 했지만 대답은 이미 알고 있다	 그저 인정하기가 싫을 뿐이다. 이건 그의 의지가 아니다. 느낌이 다르다. 놈들을 이끄는 또 다른 손이 있다.
$ENTRY_JOURNAL_ZELEMIR_DEAD_RIGHT_0_00	젤레마가 내뱉었던 괴이한 힘이 느껴진다. 이건 피의 희생으로 봉인된 악	 에즈티-테네크다.
$ENTRY_JOURNAL_DREAM3_TITLE	 
$ENTRY_JOURNAL_DREAM3_LEFT_0_00	스물아홉 번째 날 – 세 번째 꿈
$ENTRY_JOURNAL_DREAM3_LEFT_0_10	어젯밤 또 꿈을 꾸었다.<N>어느 폐허에 서 있었다. 내 앞에는 거대한 수정이 있었는데	 그 높이가 하늘로 30미터는 치솟는 물건이었다. 나는 울고 있었다. 눈물이 내 몸을 타고 흘렀다. 눈물은 내가 걸친 장신구와 부적들을 가로질러	 땅으로 스며들었다. 눈물은 멈추지 않고 땅 위를 달려 수정까지 흘러갔고	 나는 그제야 이게 눈물이 아니라 피가 흐르는 것임을 깨달았다.<N>발 밑에는 온통 시체들이었다. 남자	 여자	 그리고 아이들. 그들의 살점을 내 손에 발랐다. 나는 몸을 돌려 내 뒤에 도열해 있던 군단을 보았다. 이들은 내 명령만을 기다리고 있었다.<N>나는 시뻘건 팔을 쳐들고는 우레와 같은 목소리로 외쳤다.
$ENTRY_JOURNAL_DREAM3_RIGHT_0_00	군대 역시 울부짖었다. 내가 한 번도 들어보지 못한 언어였지만	 나는 곧잘 그것이 무슨 뜻인지 알았다. 그들은 피를 갈구하고 있었다. 울부짖음은 점점 커지더니	 끝내 땅을 뒤흔들었다.
$ENTRY_JOURNAL_THRONE_ROOM_TITLE	 
$ENTRY_JOURNAL_THRONE_ROOM_LEFT_0_00	서른다섯 번째 날 – 에즈티의 왕좌
$ENTRY_JOURNAL_THRONE_ROOM_LEFT_0_10	[berserker_hero] 녀석이 왕좌 위에 아주 편안하게 앉아있다. 에즈티-테네크의 왕좌 말이다. <N>처음에는 이런 행동에 약간 불편함을 느끼긴 했다. 근데 그럴 필요가 뭐 있어? 저런 악의 수장을 뭣하러 존중해줘야 하지? 이 황금 사람은 신성을 손에 쥔 깡패에 불과하다. 이건 차라리 동정심이 느껴지는 악이다. 스스로를 채찍질하여 위대한 자를 따라가려는 악이다. 이 장소를 다 보라고	 궁전 전체가 그저 스스로 만들어내는 허상을 유지하기 위해 지어진 것이다. 나를 보자	 그것은 비명을 지른다. 내가 바로 진정한 권능의 얼굴이다. 유일신 에즈티-테네크이다. 놈의 수정 감옥에 갇혀있던 불구자다.<N>하지만 나의 또 다른 이면은 그걸 이해하고 있다. 이 홀을 걸어내려가는 또다는 내가	 신성을 완전히 이해한 내가 있다. 나는 그 옆에 앉아	 우민들을 심판한다. 신들이 부르는 소리가 들린다.
$ENTRY_JOURNAL_THRONE_ROOM_RIGHT_0_00	이런 느낌이었나. 내 꿈에 나타나던 기분이	 나를 능멸하던 그 순간이. 난 놈이 바라던 자신의 모습과	 현실에서의 시궁창을 모두 목도한 것이다.
$ENTRY_JOURNAL_ANTIAZRA_TITLE	 
$ENTRY_JOURNAL_ANTIAZRA_LEFT_0_00	서른일곱 번째 날 – 틀레틀-메즈틀리
$ENTRY_JOURNAL_ANTIAZRA_LEFT_0_10	대체 보물방에서 무슨 일이 일어난 것인지 제대로 이해하지 못하겠다.<N>난 나 자신이 죽는 걸 봤다; 그게 진짜 나는 아니더라도 말이다. 불타는 달 틀레틀-메즈틀리가 죽었다.<N><LQ>내가 이 사람이었던 적이 있었다고<RQ> 말하는 건 상당히 괴상한 일이다. 하지만 사실인걸. 그 권능	 그 상실. 그리고 응징. 나는 그녀로 살았었다	 뭐 최소한 지금의 그녀를 만들었던 순간을 살았다. 이제는 그녀를 부정하는 희생의 순간을 보게 된 것이다.
$ENTRY_JOURNAL_ESCAPE_TITLE	 
$ENTRY_JOURNAL_ESCAPE_LEFT_0_00	서른아홉번째 날 - 탈출?
$ENTRY_JOURNAL_ESCAPE_LEFT_0_10	젤레마가 돌아왔다. 놈이 내놓은 제안은 간사하기 짝이 없었다: 우리에겐 자유를 주고	 세상에는 구원을 안겨주겠단다. 그 대가는 몇 천의 생명뿐이다. 어차피 피바다인데 몇 방울 더 떨어져봐야 티라도 나겠느냐.<N>[dragon_hero]의 반응은 격렬했고	  [mage_hero]은(는) 진짜 거품을 물었다.<N>탈출이다!<N>무엇을 선택하든 위험은 산더미처럼 쌓여있다. 젤레마에 목숨을 바쳐 맞서느냐	 그럼 에즈티-테네크 앞에 바쳐질 수 천의 목숨들은 풀려날 것이다. 세상의 운명을 위험에 처하게 하느냐! 하지만 그럴 경우에는 내 영혼을 희생해야 하게 된다.<N>나는 애쉬에서 죽을 수 있기만을 바란다. 다른 선택지가 있기만을 또 바란다.
$ENTRY_JOURNAL_FOLLOWING_ZELEMIR_TITLE	 
$ENTRY_JOURNAL_FOLLOWING_ZELEMIR_LEFT_0_00	마흔 번째 날 – 젤레마를 따라서
$ENTRY_JOURNAL_FOLLOWING_ZELEMIR_LEFT_0_10	더 이상 젤레마의 방법이 미친 것이라고 말하기가 힘들다. 정말 심사숙고해서 만들어낸 합리적인 해결책이다 - 전략의 대가가 짜낸 저주의 해법인 셈이다.<N>그리고 혐오스러운 방법이기도 하다.<N>무고한 사람들을 죽여가면서 혼돈에 맞섰던 인간이	 이제 자기 자신의 신념마저 저버리고 있다.<N>이미 놈과는 한번 싸워본 적이 있다. 이 사람들을 지켜야 하기에 몇 번이고 더 싸울 수도 있다. 죽을 각오를 다해서.
$ENTRY_JOURNAL_EPILOGUE_TITLE	 
$ENTRY_JOURNAL_EPILOGUE_LEFT_0_00	후일담
$ENTRY_JOURNAL_EPILOGUE_LEFT_0_10	그냥 <LQ>이제 나를 죽이려 드는 사람은 없다<RQ>고 말하는데	 왜 이렇게 이상한 기분이 드는지 모르겠다.<N>사실 나도 정말 그 말을 믿고 있는지 확신이 서지 않는다. 도서관 홀에서도 혹시나 살인마 양이 돌진해 오지 않나 기다리곤 한다. 기껏해야 쥐가 좀 돌아다니고 말지만	 그 녀석도 이내 '폴레몬의 올바른 식물 기르기' 쪽으로 숨어버리고 만다.<N>[knight_hero]님은 도서관에 상당히 익숙한 풍경이 되셨다. 지난달에는 내가 찾을 수 있는 군사학 도서란 모조리 섭렵하시고는	 그다음엔 합리주의 분야로 진출하시더니	 이제는 내가 뽑아다 주는 책이라면 뭐든 잘 읽으신다. 내 생각에 지난번에 보시던 책은 분명 내가 손에 대충 잡히는 대로 꺼내준 앵무새 기르기 책이었다. 그러더니 읽으란 책은 안 읽고 온종일 나랑 얘기만 하시는 거다. 그분께서도 뭔가 미친 구석이 있다는 사실은 알고 있었다.
$ENTRY_JOURNAL_EPILOGUE_RIGHT_0_00	그래도 책장을 정리하는 동안 누군가 말을 걸어준다는 것은 참 좋다. 전염병이 기승을 부리던 시기에	 너무나 많은 책들이 한낱 땔감으로 불타버렸다. 도서관은 말 그대로 죽어있었다. 내가 막 도착했을 때에는 책꽂이 대부분이 뼈대만 남기고 텅 비어있던 것이다.<N>[knight_hero] 님께서는 유목민 상인들로부터 책을 꽤 사서는 기부해주셨고	 어제는 또 수수께끼의 발신인으로부터 소포를 받았다. 소포에는 <LQ>엄청 지루한 일을 하고 사시는 [mcguffin_hero_up] 꺼임 내 거는 죽이고 막 그런건데<RQ>라고 쓰여있더라.<N>소포 안에는 적어도 3세기는 묵었을	 엄청나게 희귀한 서쪽 판본들이 들어있었다. 뭐 책표지마다 괴물을 때려잡는 막대 인간이 엄청 허접하게 그려져있고	 그 밑에는 <LQ>'나'<RQ>라고 쓰여있긴 했지만. 이 책들은 모두 새단장한 동관에 꽂혀서 후대까지 이어질 것이다. <N>내 오랜 동료들에게 어떻게 보답해야 할지 모르겠다.
$ENTRY_JOURNAL_EPILOGUE_LEFT_1_00	지금 돌이켜보면 두 달밖에 되지 않는 시간이었다. 하지만 두 달이란 [berserker_hero]이나 [ranger_hero] 같은 애들에게는 수백 가지 모험을 즐길 수 있는 시간인 것이다.<N>[mage_hero]에 대한 소식은 거의 듣지 못 했다	 하지만 요즈음 유목민 상인들 사이에서는 <LQ>'폐허의 미친 여황제'<RQ>에 대한 소문이 도는 것으로 보아	 요새도 재정복 전쟁을 잘 치르고 있나 보다	하고 생각할 뿐이다.<N>가끔씩은 그 애가 어떻게 되진 않을까 두려운 생각이 들기도 한다. 역병도 사라지고 망령도 없어진 이 때	 Quaid 제국은 이제 온갖 잡놈들에게 젖과 꿀이 흐르는 기회의 땅으로 보일 것이다. 북쪽 왕국은 얘길 안 해도 알겠지. 하지만 만약 온 세상을 상대로 맞서 싸우면서도 웃을 수 있는 사람이 있다면	 그건 바로 [mage_hero]일 것이다.<N>[healer_hero]님께선 수도원으로 돌아가셨다. 가끔씩 그분께서 보내주시는 편지를 받는데	 구덩이가 조금씩 어떻게 변해가는지를 세세하게 설명하시는 내용이다. 교역상과 여행자	 그리고 순례자들이 조금씩 돌아오기 시작했다고 한다. 뭐 그 땅이 구덩이라는
$ENTRY_JOURNAL_EPILOGUE_RIGHT_1_00	오명을 벗으려면 아직 시간이 걸리겠지만. 어쩌면 조만간 장로님의 초대를 받아 방문을 해봐야겠다. 이 도시도 재건 중이니	 조금 있으면 내가 버티지 못할 빡빡한 도시생활이 날 덮칠 것 같으니까.<N>내 눈이 다시금 드넓은 대지와 저 먼 지평선을 갈망하고 있다. 어쩌면 내 안에 모험가 기질이 남아있긴 한가보다. 분명 [knight_hero]님과 그 호위들이 내게 따라붙을 테니	 여행은 위험하지도 않을 터이다. 뭐 기사님을 잘 구슬려서 노래도 부르게 시키면 지루하지도 않을 테고.<N>[dragon_hero]님도 이 <LQ>필멸자<RQ>의 세계에서 완전히 모습을 감추셨다고는 생각한다. 하지만 확신은 서지 않는다. 지난주에는 도서관 지붕에서 금박을 입힌 책들이 발견되었던 것이다. 아주아주 숙련된 벽 타기 꾼이 올라가서야	 그 높은 높이에 있는 짐 더미들을 겨우겨우 안전하게 가지고 내려올 수 있었다. 이 수수께끼의 후원자께서 분명 날 수 있는 재능을 되찾으셨다고 믿고 싶다	 그건 이 '자칭 신'께서 아이들을 같이 키울 남편분을 찾으셨단 뜻일 테니. 
$ENTRY_JOURNAL_EPILOGUE_LEFT_2_00	정말 정말 행복한 상상이라 머리에서 떨어지질 않는다.<N>우리 일행이 아니었던 사람들과 이야기하기는 좀 이상하다. 우리 이야기가 다 거짓말이라고 조롱하는 사람이 아니면	 피난민들 사이에 도는 쓸데없이 과장된 이야기를 믿는 사람밖에 없으니.  <N>오늘 아침에는 꼬마 둘이 거리에서 나를 불러 세우더니 자기들을 괴롭힌 깡패 녀석의 얼굴을 녹여달라고 부탁하더라. 녹여달라는 건 맨날 얼굴이지. 그 녀석을 한번 째려봐줬더니 바지를 갈아입으러 도망가버렸다. 꼬맹이들한테 놀림을 받는 게 얼굴이 녹아버리는 것보단 낫겠지. 다른 사람들도 내 앞에 줄줄이 서서는 물집을 치료해달라	 당나귀를 축복해달라	 이웃이 화나게 하는데 저주 좀 해달라 등등···. 끝나려면 아직 멀었다.<N>어쩌면 이게 [knight_hero]님께서 도서관을 자주 찾으시는 것이 반가운 이유 일련 지도 모르겠다.
$ENTRY_JOURNAL_EPILOGUE_RIGHT_2_00	우리가 겪었던 모험에 대해서는 절대 이야기하지 않는다. 하지만 우리 일행도 아니었던 사람과 추억을 나눌 순 없다고 버티면 다들 이해해준다. <N>언젠가 다 같이 다시 만날 수 있는 날이 올까?<N>-[mcguffin_hero] 야키 리브바
$ENTRY_JOURNAL_EPILOGUE_RIGHT_2_10	일기를 좀 더 찾기 어려운 데다가 숨겨놓지 그랬냐. 하하. 내가 좀 잘나서 그런 건 아니고	 내 이름은 [knight_hero_up]이고	 난 정말 그렇게 멋진 놈이 아니야. 난 머리에 예쁜 꽃들을 꽂고 다니길 좋아하고	 프릴 빛깔 보라색 스커트를 입고 춤추며 노래하지.. 라라라랄라라라라~<N>그리고 솔직히 [knight_hero_up] 말인데	 이거 너한테 내가 직접 말을 해줘야겠냐.
$ENTRY_JOURNAL_EPILOGUE_RIGHT_2_20	난 아직 수프 국자를 쥐고 있단다.
