flag	name	description
$ITM_ACC_BOOK_13	瘟疫之書	除$MCG 之外的所有防禦者無法恢復生命，除首領之外的敵人都永久中毒。<N><N>或許你應該在下次冒險時帶上這本書。
$ITM_ACC_BOOK_14	鮮血之書	除了$MCG 之外的所有防禦者和敵人，都永久流血。<N><N>或許你應該在下次冒險時帶上這本書。
$ITM_ACC_BOOK_15	協同之書	無法再清除冰，水和火的狀態。<N><N>或許你應該在下次冒險時帶上這本書。
$ITM_ACC_BOOK_16	遺忘山谷	這本書沒有魔法力量，它是一本自傳。這本書寫的是，一個年輕的阿撒尼圖書館員被困在瘟疫橫行的殖民地，最後在流行病中生存下來。它以日記的形式記錄，上面還有很多即興的插圖，例如是煤塊，茶，植物提取物和血。<N><N>或許你應該在下次冒險時帶上這本書。
$ITM_ACC_BOOK_17	勇氣之書	在戰鬥時，防禦者一旦被擊倒，就無法再次被召喚。
$ITM_ACC_BOOK_18	沉默之書	$MCG 無法在戰鬥中釋放法術。
$ITM_ACC_BOOK_19	臉孔之書	只在終極挑戰中生效：<N><N>敵人會隨機更新他們的<LQ>狀態<RQ>，並且變成新的樣子。非常奇怪。
$ITM_ACC_BOOK_20	無名之書	只在終極挑戰中生效：<N><N>防禦者變成無名者，獲得3%的躲閃加成，對巨魔的傷害加倍。
$ITM_ACC_BOOK_21	秘密之書	當你把它拿到耳朵旁時，你會聽到很多溫柔的耳語。<N><N><RE>[$ITM_BOOK_PERHAPS_DESCRIPTION]
$ITM_W_BOOK_1	<RE>$ITM_ACC_BOOK_1_NAME	<RE>$ITM_ACC_BOOK_1_DESCRIPTION
$ITM_W_BOOK_2	<RE>$ITM_ACC_BOOK_2_NAME	<RE>$ITM_ACC_BOOK_2_DESCRIPTION
$ITM_W_BOOK_3	<RE>$ITM_ACC_BOOK_3_NAME	<RE>$ITM_ACC_BOOK_3_DESCRIPTION
$ITM_W_BOOK_4	<RE>$ITM_ACC_BOOK_4_NAME	<RE>$ITM_ACC_BOOK_4_DESCRIPTION
$ITM_W_BOOK_5	<RE>$ITM_ACC_BOOK_5_NAME	<RE>$ITM_ACC_BOOK_5_DESCRIPTION
$ITM_W_BOOK_6	<RE>$ITM_ACC_BOOK_6_NAME	<RE>$ITM_ACC_BOOK_6_DESCRIPTION
$ITM_W_BOOK_7	<RE>$ITM_ACC_BOOK_7_NAME	<RE>$ITM_ACC_BOOK_7_DESCRIPTION
$ITM_W_BOOK_8	<RE>$ITM_ACC_BOOK_8_NAME	<RE>$ITM_ACC_BOOK_8_DESCRIPTION
$ITM_W_BOOK_9	<RE>$ITM_ACC_BOOK_9_NAME	<RE>$ITM_ACC_BOOK_9_DESCRIPTION
$ITM_W_BOOK_10	<RE>$ITM_ACC_BOOK_10_NAME	<RE>$ITM_ACC_BOOK_10_DESCRIPTION
$ITM_W_BOOK_11	<RE>$ITM_ACC_BOOK_11_NAME	<RE>$ITM_ACC_BOOK_11_DESCRIPTION
$ITM_W_BOOK_12	<RE>$ITM_ACC_BOOK_12_NAME	<RE>$ITM_ACC_BOOK_12_DESCRIPTION
$ITM_W_BOOK_13	<RE>$ITM_ACC_BOOK_13_NAME	<RE>$ITM_ACC_BOOK_13_DESCRIPTION
$ITM_W_BOOK_14	<RE>$ITM_ACC_BOOK_14_NAME	<RE>$ITM_ACC_BOOK_14_DESCRIPTION
$ITM_W_BOOK_15	<RE>$ITM_ACC_BOOK_15_NAME	<RE>$ITM_ACC_BOOK_15_DESCRIPTION
$ITM_W_BOOK_16	<RE>$ITM_ACC_BOOK_16_NAME	<RE>$ITM_ACC_BOOK_16_DESCRIPTION
$ITM_W_BOOK_17	<RE>$ITM_ACC_BOOK_17_NAME	<RE>$ITM_ACC_BOOK_17_DESCRIPTION
$ITM_W_BOOK_18	<RE>$ITM_ACC_BOOK_18_NAME	<RE>$ITM_ACC_BOOK_18_DESCRIPTION
$ITM_W_BOOK_19	<RE>$ITM_ACC_BOOK_19_NAME	<RE>$ITM_ACC_BOOK_19_DESCRIPTION
$ITM_W_BOOK_20	<RE>$ITM_ACC_BOOK_20_NAME	<RE>$ITM_ACC_BOOK_20_DESCRIPTION
$ITM_W_BOOK_21	<RE>$ITM_ACC_BOOK_21_NAME	<RE>$ITM_ACC_BOOK_21_DESCRIPTION
