flag	content
$ENTRY_JOURNAL_FEARSOME_WORDS_RIGHT_0_00	place – my scrambling mind was transfixed by a single piercing image. [mage_hero] stood with her head bowed, hands gripping her staff till her knuckles showed white-hot against the duller ivory of her flesh. Her eyes were screwed shut with the intensity of someone who believes the outside world can be forced into nonexistence through sheer willpower. Her lips mouthed strange Quaid words over and over till the rhythm of it surrounded her like tumultuous flood waters. She was trembling. I saw her for the merest fraction of a moment, but it seemed a glimpse of the eternal, as if this strange, pale girl would stand whispering her fury to the world's end and beyond.<N><N>After the battle, I asked her what it was that she was saying. She took a moment and translated the words into her surprisingly proficient Ash:
$ENTRY_JOURNAL_FEARSOME_WORDS_RIGHT_0_10	Flame guide me!<N>Flame consume me!<N>Burn my brittle heart to ashes<N>And replace it with your will!
$ENTRY_JOURNAL_FEARSOME_WORDS_LEFT_1_00	By the time she finished the last words, she was shaking. She followed my gaze to her trembling frame and apologized sheepishly, explaining that the <LQ>Holy Anger<RQ> had taken her again.<N><N>I find my mind drawn again and again to the image of her trembling body in the throes of <LQ>Holy Anger,<RQ> fearsome words on scarred lips. What will happen as we enter these Quaid ruins? I hesitate to imagine how the tempest of [mage_hero_pos] mind will weather walking through the bones of her dead Empire.
$ENTRY_JOURNAL_FEARSOME_WORDS_TITLE	
$ENTRY_JOURNAL_DESERT_FORTRESS_TITLE	
$ENTRY_JOURNAL_DESERT_FORTRESS_LEFT_0_00	День 17 - Сокровище пустыни
$ENTRY_JOURNAL_DESERT_FORTRESS_LEFT_0_10	Я часто задавалась вопросом, откуда на востоке появились жилища наших главных врагов. В столице война казалась чем-то недосягаемым, так как туда доходили только мрачные сообщения о ежедневных потерях и постоянные причитания многочисленных раненых воинов, попрошайничавших на улицах.<N>После невыносимой жизни под страхом вид настоящего города Куйэдов – странный опыт. Я поражена красотой и изобретательностью его дизайна, но больше всего, я потрясена его дружескими отношениями.<N>Я замечаю все детали, на которые легла рука жизни города: потертые булыжники хорошо проторенных улиц, памятник, покрытый следами вандализма молодого поколения, рыночные прилавки, расположенные точно так же, как и в других городах.<N>
$ENTRY_JOURNAL_DESERT_FORTRESS_RIGHT_0_00	Легко заметить, как мой собственный отец сидит на углу улицы, смеется и проклинает, обмениваясь историями с другими стариками в городе.<N>И все же люди из этого места разрушили Терну и убили его жителей, всех мужчин, женщин и детей.
$ENTRY_JOURNAL_THE_FOX_TITLE	
$ENTRY_JOURNAL_THE_FOX_LEFT_0_00	Ночь 17 - Лиса
$ENTRY_JOURNAL_THE_FOX_LEFT_0_10	When I was a child, I once found a dying fox in the gardens that surrounded the Royal Library. How this wild creature had reached the heart of the city is a mystery to me, but his presence had caused the silent patrons to forsake their meditations and attack the small beast with stones and fallen branches, their anger turning the gardens around them into an armory. Broken and bloodied, the fox had dragged himself into an alcove to die. I could hear his small whimpering breaths from the path where I walked with my mother. I darted away and slipped into the doorway of the alcove. The fox froze at my appearance. The whimpering stopped in his red mouth. He met me with a silence containing more pain and anger than any warning growl ever could. His eyes stayed locked with mine as my mother pulled me back to the path and out of view.<N><N>I am reminded of that moment as I sit here waiting in vain for sleep to take me. I braced myself for a violent tempest, but [mage_hero] has walked these ruined halls the whole day long in dispassion, seemingly unaffected by the signs of death all around her.
$ENTRY_JOURNAL_THE_FOX_RIGHT_0_00	I kept waiting for the storm to break, but when it did, it was not at all in the manner anticipated.<N><N>As I searched the halls and tunnels of this ruin for any clues to our whereabouts, I stumbled across a small scrap of parchment, covered in the burns and stains of violence. A full half of the text had been destroyed – as if the horror of the battle were so fierce even words could not escape. What remained appeared an elegant but hastily written Quaid. I presented it to [healer_hero], but he pronounced that the remaining script had no pertinence to our quest. He seemed eager to remove it from his gaze.<N><N>I do not know why I did what I did.
$ENTRY_JOURNAL_THE_FOX_RIGHT_0_10	My dream has left me unsure of my own motivations.
$ENTRY_JOURNAL_THE_FOX_RIGHT_0_20	I would like to say that I spoke to her out of a desire for friendship, or even simply idle curiosity, but I fear my actions were born of a hunger to hurt the only available target for all of my fear and hate. All my life the Quaid have been the invisible source of all anguish. Perhaps I merely wanted to see one suffer the pain of loss they so frequently inflicted upon us. Perhaps her calmness irritated me. Or perhaps I envied her strength and
$ENTRY_JOURNAL_THE_FOX_LEFT_1_00	wanted to break it. I do not know.<N><N>Whatever the reason, I took the scrap of parchment and gave it to [mage_hero]. She disappeared into her tent and returned sometime later with a freshly inked translation on new sheepskin. It reads as follows:
$ENTRY_JOURNAL_THE_FOX_LEFT_1_10	This, our Great Tomb...<N>...last of...<N>Jewel of the desert.<N>None shall mourn... the greatest...<N>A woeful thing, wrought... sons of men...<N>We die...<N>... a finality not even honor...<N>... woeful ones...<N>No greatness...<N>... abandoned ashes...<N>... woeful...<N>... evil...
$ENTRY_JOURNAL_THE_FOX_RIGHT_1_00	They are obviously the words of one of the Quaid defenders, doomed to die in the siege. His eloquence in the face of his death – indeed the death of everything he knew – left me without words. As I stood pondering the ruined elegy, I was shocked to find the bottom of the page stained with tears.<N><N>I opened the flap to [mage_hero_pos] tent but stopped before I could say anything. She was curled in the far end, her flaxen hair hanging in limp strands over her face. Her fox eyes, incarnadined with sorrows I can never know, met mine. It was the same silence as all those years ago, heavy with more pain and anger than any words could ever hold.<N><N>I left immediately, but the image still haunts me. This time, I threw the stones.
$ENTRY_JOURNAL_THE_FOX_LEFT_2_00	ADDENDUM:<N><N>I'VE GOT A POEM FOR YOU:
$ENTRY_JOURNAL_THE_FOX_LEFT_2_10	MUSCLES...<N>... TOO MANY TO COUNT...<N>SEXINESS... SO MUCH...<N>KHAN... KARISSA...<N>BASTIONS OF POWER AND GLORY.<N>AN AMAZING THING, WROUGHT...<N>THE ABS OF SLAK<N>ALL GREATNESS...<N>... MESMERIZING GLUTES...<N>... GLISTENING...<N>... POWERFUL...<N><N>
$ENTRY_JOURNAL_THE_FOX_LEFT_2_20	THE MISSING WORDS ARE BECAUSE I FLEXED AND THE FABRIC OF REALITY TORE.
$ENTRY_JOURNAL_MARKOS_TITLE	
$ENTRY_JOURNAL_MARKOS_LEFT_0_00	День 18 - [knight_hero]
$ENTRY_JOURNAL_MARKOS_LEFT_0_10	Я настолько привыкла к компании безумцев, что перестала верить здравому смыслу!<N>[knight_hero] - любезный, умный, вообще полный благих намерений, иногда даже забавный. Черт возьми, он даже верит в личную гигиену... и я жду, когда он покажет свою истинную натуру.<N>Должно быть, что-то с ним не так! Некоторые причуды, некоторая раздражительность, некоторая иррациональность. После этого приключения я точно усвоила одну вещь: нет ничего нормального в преисподней.<N>Это ведь усы, да? Он прячет безумие за усами.
$ENTRY_JOURNAL_LETTER_MARKOS_1_TITLE	
$ENTRY_JOURNAL_LETTER_MARKOS_1_LEFT_0_00	День 19
$ENTRY_JOURNAL_LETTER_MARKOS_1_LEFT_0_10	Для леди [mcguffin_hero] Ливбар от [knight_hero_fu] Кашантира, служащего Эшу рыцаря.<N>Леди, с крайним уважением к вашей позиции в качестве командира этой группы, я хотел бы затронуть некоторые оговорки по поводу вашего выбора компании. А именно, я не могу гарантировать вашу безопасность, да и вообще безопасность всего этого предприятия, пока мы продолжаем путешествовать с [mage_hero_fu] Лэн Лэксми.<N>Вы можете уверять меня, что она <LQ>не так уж плоха<RQ> и, что война Куэйдов закончилась, но уверяю вас, что она посвятила себя ей и для нее она еще не закончилась. Она фанатично посвящена тому, чего больше не существует. Нам негде проверить ее безумие. И если глас Куэйдов потребует от [mage_hero_fu] перерезать во сне всем нам горло, то, скорее всего, мы однажды не увидим рассвета.
$ENTRY_JOURNAL_LETTER_MARKOS_1_RIGHT_0_00	Я советую разорвать с ней отношения, как можно скорее и как можно мягче.<N>Твой скромный слуга,<N>[knight_hero_fu] Кашантир
$ENTRY_JOURNAL_LETTER_MARKOS_2_TITLE	
$ENTRY_JOURNAL_LETTER_MARKOS_2_LEFT_0_00	Ночь 19 - Письмо для [knight_hero_fu], Черновой вариант номер 1
$ENTRY_JOURNAL_LETTER_MARKOS_2_LEFT_0_10	Дорогой [knight_hero_fu],<N>Отвечая на ваше письмо, я хочу затронуть три момента.<N>Во-первых, почему вы написали мне письмо, когда вы и так видите меня каждый день, почему бы не подойти и не поговорить со мной? Что-то не так с моей личной гигиеной? Кто-то из-за этого тайно насмехается надо мной?<N>Во-вторых, прекратите уже называть меня леди.<N>В-третьих, оставьте наконец в покое [mage_hero] или я... Я не знаю, нашлю на ваши бакенбарды огонь или типа того.
$ENTRY_JOURNAL_LETTER_MARKOS_2_RIGHT_0_00	П.С. - Я просто пошутила о ваших бакенбардах, я бы никогда не подожгла их, потому что тогда вы будете выглядеть странно, и пришлось бы придумать вам новое прозвище, втайне произносимое за вашей спиной, а г-н Превосходноусейшество действительно мне нравится. Тем не менее, я просто хочу сказать, что у [mage_hero_fu] были тяжелые времена, так почему бы не подшучивать над тем, кто этого заслуживает, к примеру, над [berserker_hero], который, кажется, думает, что я не знаю, что он читает за моей спиной, хотя у этого придурка, изо рта несет, как от двух туалетных кучек.
$ENTRY_JOURNAL_LETTER_MARKOS_2_RIGHT_0_10	<N><N>Я ВАС ЛЮБЛЮ [knight_hero_up] Я ХОЧУ ВСЕГДА ОЩУЩАТЬ ПРИКОСНОВЕНИЕ ВАШИХ УСОВ ДАЖЕ НЕСМОТРЯ НА ТО ЧТО ВЫ НЕ ТАКОЙ КРЕПКИЙ КАК [berserker_hero_up] А ТАКЖЕ ВЫ НОСИТЕ ЮБКУ ХА-ХА-ХА-ХА ПОЗВОЛЬТЕ ВЫЙТИ ЗА ВАС ЗАМУЖ!!!!
$ENTRY_JOURNAL_LETTER_MARKOS_3_TITLE	
$ENTRY_JOURNAL_LETTER_MARKOS_3_LEFT_0_00	День 20
$ENTRY_JOURNAL_LETTER_MARKOS_3_LEFT_0_10	Леди [mcguffin_hero_fu],<N>Полагаю, что я не должен был получить ваше последнее письмо, учитывая то, что его доставил [berserker_hero_fu], который впоследствии сбежал из лагеря и сам себя жестоко избил половником.<N>Это говорит о том, что я возвращаю письмо непрочитанным. Кроме того, пожалуйста, помойте половник, когда будете использовать его. Спасибо.<N>П.С. - Г-н Превосходнеусейшество? В самом деле? Это лучшее, что вы могли придумать?<N>-[knight_hero_fu] Кашантир
$ENTRY_JOURNAL_LETTER_MARKOS_SLAK_TITLE	
$ENTRY_JOURNAL_LETTER_MARKOS_SLAK_LEFT_0_00	День 21
$ENTRY_JOURNAL_LETTER_MARKOS_SLAK_LEFT_0_10	ЭЙ [mcguffin_hero_up] Я [knight_hero_up] Я ХОЧУ ОТ ТЕБЯ ДЕТЕЙ ВОТ ПОЧЕМУ Я ТОЖЕ НОШУ ЮБКУ А ЕЩЕ [berserker_hero_up] НЕОТРАЗИМЫЙ<N>АБСОЛЮТНО<N>ИСКРЕННЕ ВАШ [knight_hero_up]
$ENTRY_JOURNAL_LETTER_AZRA_SLAK_TITLE	
$ENTRY_JOURNAL_LETTER_AZRA_SLAK_LEFT_0_00	Ночь 21
$ENTRY_JOURNAL_LETTER_AZRA_SLAK_LEFT_0_10	Дорогой [berserker_hero_fu],<N>Если ты читаешь это, значит ты еще раз тайком проник в мою палатку, чтобы испортить мой журнал и/или размалевать своим почерком мое творение. Но в этот раз не получится. Ты видишь палатку позади себя? Угадай, что за этой палаткой?<N>Я дам тебе подсказку: она держит половник, и все это ей не нравится.
$ENTRY_JOURNAL_LETTER_AZRA_SLAK_LEFT_0_20	ХА-ХА Я ПОЧТИ ТЕБЕ ПОВЕРИЛ К ТОМУ ЖЕ МЕНЯ ЗОВУТ [knight_hero_up] И Я ЛЮБЛЮ НОСИТЬ КРАСИВЫЕ ПЛА
$ENTRY_JOURNAL_NIRU_TITLE	
$ENTRY_JOURNAL_NIRU_LEFT_0_00	Ночь 22 - [dragon_hero]
$ENTRY_JOURNAL_NIRU_LEFT_0_10	Я слышала о драконах много раз. Мой двоюродный брат в детстве был ими одержим, и он с удовольствием слушал любые легенды, которые я могла найти в библиотеке, от научных постулатов Полимона, до сказаний кочевников. Затем эти истории были бездумно повторены мною в детской манере: перевернуты наизнанку и скомканы, без остановки и передышки. Несмотря на качество лекций, много материала осталось в глубинах моего ума. Теперь, когда в моей группе настоящий дракон, эти детские уроки вновь нахлынули на меня.<N>В ходе этого приключения я поняла, что мои предрассудки оказываются глубоко неверны при столкновении с живым объектом изучения. Тем не менее, в данном случае я считаю, что мои знания верны: [dragon_hero] - это толстая, жадная, эгоистичная, ставшая высокомерной ящерица, уступившая иллюзиям божественности и мании накопительства.
$ENTRY_JOURNAL_NIRU_RIGHT_0_00	Такое могучее существо действительно представляет реальную опасность. Она ничего не сказала по поводу поедания кого-то в нашей группе, но убивает все, что слегка ее раздражает, и вообще относится ко всем <LQ>смертным<RQ> как к недостойным ее.<N>Превосходство часто граничит с невежеством. [dragon_hero] владеет заветным <LQ>кубком размером с дракона<RQ>. Если бы она разбиралась в письменности Эша, то знала бы, что надпись снизу гласит, что на самом деле речь идет об артефакте, который известен, как <LQ>ночной горшок лорда Редамала<RQ>. Всякий раз, когда меня вновь выводит из себя ее гонор, мне достаточно лишь вспомнить о ее радостном использовании этого <LQ>кубка.<RQ>
$ENTRY_JOURNAL_NIRU_LEFT_1_00	Ночь 24 - Дополнение
$ENTRY_JOURNAL_NIRU_LEFT_1_10	Все в шоке от ее двойственной натуры, оказывается, [dragon_hero] - удивительно заботливый родитель.<N>Когда я вижу, как она беспокоится за свое потомство, то сразу вспоминаю свою мать. Странно сравнивать с ней гигантского монстра, способного поджарить нас или сожрать в любую минуту, но именно это приходит мне в голову.<N>Я знаю, что такое сочувствие убило бы меня, но я не смогу понять потерю, которую она должна чувствовать по своим птенцам, которых забрали с собой загробники. Кажется, что эта большая трагедия нашего времени касается даже самого сильного и равнодушного среди нас.
$ENTRY_JOURNAL_SPEECH_TITLE	
$ENTRY_JOURNAL_SPEECH_LEFT_0_00	День 23 – Речь
$ENTRY_JOURNAL_SPEECH_LEFT_0_10	Today, while carrying out the whims of a fat, stupid, terrifying, fortunately illiterate lizard, I stumbled across a collection of scrolls. Most were old and mildewed beyond recognition, but one remained legible. I was shocked to recognize the Lord Regent's Ascension Speech:
$ENTRY_JOURNAL_SPEECH_LEFT_0_20	It is with great solemnity and deepest sorrow that I take up the robe and office of Lord Regent. We stand a people doubly bereaved. No sooner had we been made orphans by the death of High King Zenimal but our mourning ears were assailed by the news of Crown Prince Zelemir's death on the battlefield.<N><N>Though the ship be unsteady and the course unknown, I assure you, a new day crests the horizon.<N><N>I ask you to accept my captainage till the firstborn of the fountain, the blood of Ashantimon, rise up to take the helm and lead his people to peace.
$ENTRY_JOURNAL_SPEECH_RIGHT_0_00	It seems many lifetimes ago that I stood in the capitol and listened to these words from the mouth of the Lord Regent himself. What a great gulf stands between me and that young girl who wept in the Temple Square, wondering how the sun would rise without a king in Ash.
$ENTRY_JOURNAL_ASSASSIN_TITLE	
$ENTRY_JOURNAL_ASSASSIN_LEFT_0_00	День 24 - Головорез
$ENTRY_JOURNAL_ASSASSIN_LEFT_0_10	I made a strange discovery today, in the curious, elated moments that always follow one of our hard-fought victories. We were sifting through the remnants of our fallen foes, looking for salvageable gear, when I found an item of a most peculiar nature.<N><N>It was similar to a lamellar harness, or what was left of one, with scraps of the thin gambeson that had once been worn beneath it. The plates were smaller, and their connections more intricate, than anything I have seen in our own armies or those of the Quaid. The delicate contours of its design, as well as the presence of fibers caught between the segments, lead me to believe that it was worn under regular clothing. This attempt at secrecy suggests to me that the armor in question was civilian, rather than military in origin.<N><N>The largest mystery posed by the harness is the damage which, lamentably, renders it unusable by our party. There is a hole, more than a hand's breadth wide, roughly where the wearer's heart would have been
$ENTRY_JOURNAL_ASSASSIN_RIGHT_0_00	located. The surrounding scales are twisted and blackened as if the victims of incredible heat and force.<N><N>Such destruction is no stranger to me. I have seen it on countless vanquished revenant corpses, when I have used my meager powers to strike them down with the spirit of lightning. But this is not my work.<N><N>Most disturbingly, the damaged plates are flexed outwards, as if the terrifying heat and pressure had been exerted from the inside of the armor.<N><N>I cannot help but ask, what person would have worn such an outfit, and more vexing still, what would have killed them in such a bizarre manner?<N><N>ADDENDUM:<N><N>I am shaking still, as I write this, from the events that just transpired, and the death I just narrowly avoided.<N><N>I had begun to disassemble the cuirass I previously described, pulling the metal plates from their connecting silk cord, in the hopes of turning an
$ENTRY_JOURNAL_ASSASSIN_LEFT_1_00	unwearable armor into tradable scrap. I was about to take hold of the remaining sleeve of the gambeson to tear it loose, when [knight_hero] seized my hand. Still holding my wrist, he took his knife and cut open the seam of the gambeson. Inside were a row of sharp needles. He continued cutting down the length of the sleeve to reveal more hidden barbs. All told, there were 32 of them, each tipped with poison, sewn into the outer layer of fabric where one might grab an attacker's arm.<N><N>As [knight_hero] continued his dissection, we discovered a thin pocket, stitched into the sleeve's wrist. Inside was a piece of parchment, rolled on itself. The illustration was not unlike the many illuminated manuscripts I handled back in the great Library of Ash, though foreign in the style. Despite significant damage, the image is still discernible: a slender woman sits on a throne. Her face is obscured by scorch marks, but long white hair runs down her shoulders and mingles with the jewels around her neck. At her feet sit two boys, dark-skinned and golden eyed. The woman rests her hands on the boys' heads. Their hair, like hers, is white.
$ENTRY_JOURNAL_ASSASSIN_RIGHT_1_00	The edges of the parchment are jagged, as if it was cut from some much larger page with a knife. Its reverse side is covered in an assortment of symbols of unknown origin, meticulously traced in black ink.<N><N>[knight_hero], for his part, tries to make light of the entire event. The barbs, he says, have most certainly sat for so long that their poison no longer holds any potency. He assures me that his intervention was simply to spare me a sore thumb. These are his words, but I see in his eyes a concern that betrays his jokes.<N><N>How he anticipated the existence of these stings within the assassin's harness is something I have been unable to drag out of him.
$ENTRY_JOURNAL_SUPERSHEEP_TITLE	
$ENTRY_JOURNAL_SUPERSHEEP_LEFT_0_00	День 24 - Смерть супер-овцы
$ENTRY_JOURNAL_SUPERSHEEP_LEFT_0_10	The Axxima Vatta Muttanaxxor lies dead by my hand.<N><N>This, according to [dragon_hero_pos] gleeful boasting, is an accomplishment to be remembered for generations. Of course, she also seems to be of the mind that she accomplished this feat single-handedly (clawedly?), so perhaps her opinion is not to be taken seriously.<N><N>I will admit to enjoying the festivities. Deep in the bowels of a dead city, pursued by madmen and revenant, surrounded by chaos, it is nice to have a moment to actually enjoy something, even if it is a feast thrown by an overgrown lizard with delusions of divinity and a habit of threatening immolation for the slightest offense. How strange it is to see her caper about the bonfire with her offspring. For lack of any better word, she seems happy, if such an emotion can be applied to a monster. I would never think such a creature's moods could be contagious, but I do find myself beginning to feel something of our host's
$ENTRY_JOURNAL_SUPERSHEEP_RIGHT_0_00	exuberance. I have slain a legendary creature! I have feasted on its flesh! I have imbibed a not-insignificant quantity of something [berserker_hero] calls <LQ>boot wine!<RQ><N><N>I shall not explain the origins of this substance's nomenclature out of deference to those future readers who may be faint of heart, but I will say that I am on my second boot-full, and, while my palate may never recover from the horrors wreaked upon it, my insides are roaringly warm, and the outside world bobs and pulses in a most pleasing manner.<N><N>The progenitor of this rare vintage is currently on all fours, cavorting about the flames with our reptilian hosts and screaming <LQ>This is my dragon roar!<RQ> We shall not discuss any further the sound that follows, nor the orifice from which it originates, but both its regularity and volume are impressive.<N><N>On the third boot-full, I find that my initial negative impressions of [berserker_hero_pos] creation were perhaps too hasty. Flavor is entirely the wrong frame of reference with which to judge this substance. Texture, viscosity, a
$ENTRY_JOURNAL_SUPERSHEEP_LEFT_1_00	combination of temperature and gravitational impulses... If lightning were made out of leather and mud –<N><N>My boot is empty. This must be rectified.<N><N>It happened again! The boot with the thing doesn't stay there when you drink all of it… Where does it go? Why does the boot not stay full? Why does the... Solution! New boot.<N><N>Boot five is by far the most boot-full boot of the whole lot of them. Its boots have boots. Texture: amazing. Flavor: beyond words. Room: spinning.<N><N>I just ate a little bit of the sheep<N><N>I didn't even cook it on the fire<N><N>I just ate it raw<N><N>It was amazing<N><N>It's like... Okay: sideburns.<N><N>Am I
$ENTRY_JOURNAL_SUPERSHEEP_RIGHT_1_00	Is it weird to want<N><N>I just want to crawl inside the sideburns and curl up and take a nap<N><N>Like a little hammock<N><N>Just curl up and<N><N>I bet they smell nice<N><N>Is that sick? That might be sick.<N><N>I might be sick...I might be
$ENTRY_JOURNAL_SUPERSHEEP_RIGHT_1_10	Утро 25 - Дополнение
$ENTRY_JOURNAL_SUPERSHEEP_RIGHT_1_20	Never<N><N>Never never never never never never never<N><N>Never never<N><N>Never again.
$ENTRY_JOURNAL_DREAM2_TITLE	
$ENTRY_JOURNAL_DREAM2_LEFT_0_00	День 25 - Второй сон
$ENTRY_JOURNAL_DREAM2_LEFT_0_10	Сегодня мне снова приснился сон. Он выглядел иначе, но сон не изменился. Или, по крайней мере, не изменился тот, кому он снился.<N>Я стояла в большом зале. Его стены вздымались выше меня, возвышались настолько высоко, что казалось облака были потолком. Каждая стена была ярко-золотистой и украшена удивительными драгоценными камнями, которые я никогда не видела. В моих руках был кубок, вырезанный из какого-то блестящего материала, темно-красный и холодный на ощупь.<N>Несмотря на окружавшие меня чудеса, в первую очередь, для меня был ценен кубок, я держала его так, чтобы не пролить ни капли из него. Вдруг в зале потемнело, и в него хлынула омерзительная толпа. Они колотили и оскорбляли меня, после чего вырвали кубок из рук. Я закричала и достала из<N>
$ENTRY_JOURNAL_DREAM2_RIGHT_0_00	одежды острый кинжал, нанося удары и убивая их, пока зал не потемнел от крови.<N>Несмотря на свои потери, толпа прижимала меня, пока не вытеснила из зала в тусклый вестибюль. Я сопротивлялась, но все же орда сумела отражать удары, пока я полностью не выдохлась. Я потеряла сознание, и толпа бросилась через меня, стремясь сорвать яркие драгоценные камни со стен.<N>Я пролежала долгое время, считая, что умерла. Когда, наконец, я смогла встать на ноги, зал был пуст. Стены были ободраны и поцарапаны, и все было покрыто сажей и грязью. Я везде искала, но кубка нигде не было. Казалось, я целую вечность бродила по залу, кричала, но я была одна. Кубок был потерян.<N>Я села среди руин и заплакала.
$ENTRY_JOURNAL_DREAM2_RIGHT_0_00	Despite their losses the throng pressed against me till I was forced out of the hall, into a dim antechamber. I fought, but all around the horde struck back till I was completely broken. I collapsed, and the rabble rushed over me, eager to tear down the bright jewels from the walls. <N><N>I lay for a long time, believing myself to have died. When I finally could climb to my feet, the hall was empty. The walls had been torn down and smashed, and everything was covered in soot and filth. I looked, but the goblet was nowhere. I wandered the hall for an eternity, crying out, but I was alone. The goblet had been taken from me. <N><N>I sat down in the ruin and wept.
$ENTRY_JOURNAL_ZELEMIR_DEAD_TITLE	
$ENTRY_JOURNAL_ZELEMIR_DEAD_LEFT_0_00	День 28 - Смерть Зелемира
$ENTRY_JOURNAL_ZELEMIR_DEAD_LEFT_0_10	Цареубийство - очень странное чувство. Я понимаю, что сделала единственную разумную вещь, но все же пролила королевскую кровь Эшей. Он так отклонился от своей цели, что мог подвергнуть опасности весь порядок бытия. Однако, чувство не дает мне покоя. Это первый раз, когда я убила - истинного человека из плоти и крови.<N>[mage_hero] колеблется между радостью и гневом, проклиная его имя, как будто она может убить мертвого снова и снова. Я думаю, это не совсем показное желание, учитывая наши действия за прошлые недели.<N>Больше всего меня волнует то, что до сих пор загробники преследуют нас. Их лидер и создатель мертв. Кто может по-прежнему управлять ими?<N>Я задаю вопрос и уже знаю ответ, хотя я не хочу в
$ENTRY_JOURNAL_ZELEMIR_DEAD_RIGHT_0_00	этом признаться. Это не его воля. Ощущения отличаются. Другая рука ведет их.<N>Я почувствовала странную власть, о которой говорил Зелемир, зло, запечатанное кровью жертвы. Эзтли-Тенох.
$ENTRY_JOURNAL_GIBBERISH_TITLE	
$ENTRY_JOURNAL_GIBBERISH_LEFT_0_00	День 25 - Ахинея
$ENTRY_JOURNAL_GIBBERISH_LEFT_0_10	[knight_hero] woke me today. We had paused briefly to consume some small scraps of food, and I, weary from the long march, reclined in the cool stone archway we had just passed. Sleep, which has troubled me somewhat of late, came easily for once. My slumber cannot have lasted more than a few moments. Presently I opened my eyes to find [knight_hero] standing in front of me. He informed me that we had to press on, and, as he took the path in front of me, added that I had been speaking gibberish in my sleep.<N><N>Though it may have been mere nonsense to his ears, I felt meaning clinging to the corners of my half-sleeping mind. I drew out my journal and, in a rush that dared not stop and examine lest I should lose my quarry, jotted out what I remembered.
$ENTRY_JOURNAL_GIBBERISH_RIGHT_0_00	How beautiful how beautiful how beautiful you were<N>and I destroyed it<N>and made you like myself<N><N>and now and now and now<N>I am the prisoner and madman<N>who eats his own mind<N>because he cannot eat the world
$ENTRY_JOURNAL_WRENNASTORY_TITLE	
$ENTRY_JOURNAL_WRENNASTORY_LEFT_0_00	День 26 – История [mage_hero_pos]
$ENTRY_JOURNAL_WRENNASTORY_LEFT_0_10	I continue to discover great chasms between the world around me, as it stands in actuality, and the carved and colored interpretation of it that sits in my mind. It seems I have spent most of my life judging, not things themselves, but the intellectual fabrications I have created of them.<N><N>As we sat around the campfire tonight, [mage_hero] began to tell a story. I braced myself, expecting a journey into the grim and macabre: casual killings at a young age, or the violent fervor of the zealot.<N><N>Instead, she told a story about her youngest sister.<N><N>This child, seven years [mage_hero_pos] junior, envied the older girl's mobility. So great was this feeling of inadequacy that she took to – at unexpected moments – clambering onto [mage_hero_pos] back, and so parasitically assuming the height and athleticism she coveted. [mage_hero] soon became adept at removing this unwanted passenger, to the young girl's great frustration. This
$ENTRY_JOURNAL_WRENNASTORY_RIGHT_0_00	continued for some time, with the youngest repeatedly attaching herself to the oldest, only to be immediately unseated. One day [mage_hero] woke to find her sister perched at the head of her bed, laboriously covering herself with the contents of a pilfered jar of honey, hoping, with this makeshift adhesive in place, to permanently bond herself to her chosen beast of burden.<N><N>[mage_hero] ended the story and looked at me with an expectant, girlish grin. It was some moments before I realized she was waiting for my laughter.<N><N>What a strange and new reaction it was for me. The [mage_hero] of my mind elicited only fear or pity. Her portrait was either that of a grim and terrible warlord, even in her personable moments expressing a humor drenched in blood, voiced with the laughter of the fanatic, or else the pained and broken child, a helpless object on which to pour out all my self-righteous pity.<N><N>How grave my misconceptions are, which seek to condense the human soul to a simple object, pertinent only in its relation to me.
$ENTRY_JOURNAL_EVILINSIDE_TITLE	
$ENTRY_JOURNAL_EVILINSIDE_LEFT_0_00	День 27 - Зло внутри
$ENTRY_JOURNAL_EVILINSIDE_LEFT_0_10	Selinadt said in his Second Letter to King Vekalimon, <LQ>When men embrace the evil inside themselves, there can be no victors.<RQ><N><N>It is a bitter lesson, to be reminded of one's own failings. I had believed myself to be a true and ardent follower of Selinadt (a pride that I see now as itself a grave fault.) But surely, I reasoned, one such as I – steeped in verses from childhood, regular patron of the Temple – could consider herself on the righteous path? Despite this, I secretly held throughout my life the delusion that evil was something purely external. First it was the Quaid, architects of all the pain and misery I ever saw throughout my early life. While I read daily about the evil in my own heart, I secretly told myself that none of it could compare to the evil of the armies of the East, murderers and ravagers, men who had made themselves animals. All around me the lamentation of widows, the weeping of orphans, the cries of crippled veterans, all the keening of the city was made by my selfish mind into words of affirmation.
$ENTRY_JOURNAL_EVILINSIDE_RIGHT_0_00	<LQ>No evil I harbor,<RQ> I said in my heart, <LQ>Can be equal to this.<RQ><N><N>Even in this current adventure, which has served to disabuse me of many misconceptions, I maintained this fantasy of purity. No matter the secret thoughts of my heart, I could point to Ozimal or Zelemir and say <LQ>there is the true evil.<RQ><N><N>The way of Selinadt, in usual circuitous faction, has showed to me the grievous folly of my secret beliefs. Here in the belly of this dead city, clutched in the hand of what had once been a knight of Ash, I found a scroll. In the flowering calligraphy of a skillful hand were written the following words:
$ENTRY_JOURNAL_EVILINSIDE_RIGHT_0_10	 
$ENTRY_JOURNAL_EVILINSIDE_RIGHT_0_20	My dearest Master Elder,<N><N>In response to your excommunication, I would like to clarify that I have only ever acted in complete moral adherence to the tenants of our faith. You proclaim that the decimation of the prisoners under my care violates the responsibility of my position and my duty before the Unmoved Mover, but I assure you that the
