"flag",,,,"content,,,,
"$LINE_SIDEQUEST_5_OUTRO_200_CHAR",,,,"$KNI",,,,
"$LINE_SIDEQUEST_5_OUTRO_200_TEXT",,,,"Could I see that ladle for a moment?",,,,
"$LINE_SIDEQUEST_5_OUTRO_210_CHAR",,,,"$MCG",,,,
"$LINE_SIDEQUEST_5_OUTRO_210_TEXT",,,,"So she drew you into the halfway world just like I can?",,,,
"$LINE_SIDEQUEST_5_OUTRO_220_CHAR",,,,"$KNI",,,,
"$LINE_SIDEQUEST_5_OUTRO_220_TEXT",,,,"More than that. She could vanish and reappear in a new location.",,,,
"$LINE_SIDEQUEST_5_OUTRO_230_CHAR",,,,"$MCG",,,,
"$LINE_SIDEQUEST_5_OUTRO_230_TEXT",,,,"If I could do that I sure as hell wouldn't be hanging out in the Pit.",,,,
"$LINE_SIDEQUEST_5_OUTRO_240_CHAR",,,,"$KNI",,,,
"$LINE_SIDEQUEST_5_OUTRO_240_TEXT",,,,"I think she's looking for something. When we appeared in the strange ruins she said something about it “not being time yet”.",,,,
"$LINE_SIDEQUEST_5_OUTRO_250_CHAR",,,,"$KNI",,,,
"$LINE_SIDEQUEST_5_OUTRO_250_TEXT",,,,"Also, she was carrying something.",,,,
"$LINE_SIDEQUEST_5_OUTRO_260_CHAR",,,,"$KNI",,,,
"$LINE_SIDEQUEST_5_OUTRO_260_TEXT",,,,"She was trying to carve some sort of symbol into the palm of her hand.",,,,
"$LINE_SIDEQUEST_5_OUTRO_270_CHAR",,,,"$KNI",,,,
"$LINE_SIDEQUEST_5_OUTRO_270_TEXT",,,,"No idea what for, but I wasn't going to wait around to see.",,,,
"$LINE_SIDEQUEST_5_OUTRO_280_CHAR",,,,"$MCG",,,,
"$LINE_SIDEQUEST_5_OUTRO_280_TEXT",,,,"What was it?",,,,
"$LINE_SIDEQUEST_5_OUTRO_290_CHAR",,,,"$KNI",,,,
"$LINE_SIDEQUEST_5_OUTRO_290_TEXT",,,,"It's a little like Nomad weapons I've seen before, but the craftsmanship is better than anything coming from the tribes these days.",,,,
"$LINE_SIDEQUEST_5_OUTRO_300_CHAR",,,,"$MCG",,,,
"$LINE_SIDEQUEST_5_OUTRO_300_TEXT",,,,"...I've seen sketches in the library of things like this...this is ancient...",,,,
"$LINE_SIDEQUEST_5_OUTRO_310_CHAR",,,,"$MCG",,,,
"$LINE_SIDEQUEST_5_OUTRO_310_TEXT",,,,"Whoever she is, she posses a frightening amount of knowledge.",,,,
"$LINE_SIDEQUEST_5_OUTRO_320_CHAR",,,,"$KNI",,,,
"$LINE_SIDEQUEST_5_OUTRO_320_TEXT",,,,"We should be on our guard from now on.",,,,
"$LINE_SIDEQUEST_5_OUTRO_330_CHAR",,,,"$MCG",,,,
"$LINE_SIDEQUEST_5_OUTRO_330_TEXT",,,,"No kidding.",,,,
"$SCENE_3_6_INTRO_TITLE",,,,"Handsome Melee Fighter",,,,
"$LINE_3_6_INTRO_00_CHAR",,,,"$BER",,,,
"$LINE_3_6_INTRO_00_TEXT",,,,"Hey, new guy!  Let me fill you in on some basic rules around here.",,,,
"$LINE_3_6_INTRO_10_CHAR",,,,"$BER",,,,
"$LINE_3_6_INTRO_10_TEXT",,,,"The role of ruggedly handsome melee fighter has been filled.",,,,
"$LINE_3_6_INTRO_20_CHAR",,,,"$BER",,,,
"$LINE_3_6_INTRO_20_TEXT",,,,"So why don't you just go find yourself some sissy projectiles to throw, ok new guy?",,,,
"$LINE_3_6_INTRO_30_CHAR",,,,"$BER",,,,
"$LINE_3_6_INTRO_30_TEXT",,,,"We wouldn't want you getting hurt on the front lines.  You might break a nail or something.",,,,
"$LINE_3_6_INTRO_40_CHAR",,,,"$KNI",,,,
"$LINE_3_6_INTRO_40_TEXT",,,,"*My name is $KNI, and I don't appreciate your tone.",,,,
"$LINE_3_6_INTRO_50_CHAR",,,,"$BER",,,,
"$LINE_3_6_INTRO_50_TEXT",,,,"Oh, tough guy?  Tough guy hiding behind your manly armor?",,,,
"$LINE_3_6_INTRO_60_CHAR",,,,"$KNI",,,,
"$LINE_3_6_INTRO_60_TEXT",,,,"These are the armaments of –",,,,
"$LINE_3_6_INTRO_70_CHAR",,,,"$BER",,,,
"$LINE_3_6_INTRO_70_TEXT",,,,"...Of little girls that are scared of getting hit!",,,,
"$LINE_3_6_INTRO_80_CHAR",,,,"$KNI",,,,
"$LINE_3_6_INTRO_80_TEXT",,,,"That doesn't even make sense.  Who goes into battle wanting to get hit?",,,,
"$LINE_3_6_INTRO_90_CHAR",,,,"$KNI",,,,
"$LINE_3_6_INTRO_90_TEXT",,,,"Even you wear pants in battle.",,,,
"$LINE_3_6_INTRO_100_CHAR",,,,"$BER",,,,
"$LINE_3_6_INTRO_100_TEXT",,,,"Not anymore!",,,,
"$LINE_3_6_INTRO_110_CHAR",,,,"$KNI",,,,
"$LINE_3_6_INTRO_110_TEXT",,,,"What just - ?",,,,
"$LINE_3_6_INTRO_120_CHAR",,,,"$MCG",,,,
"$LINE_3_6_INTRO_120_TEXT",,,,"More Revenant!",,,,
"$SCENE_3_6_OUTRO_TITLE",,,,"Not Alone",,,,
"$LINE_3_6_OUTRO_00_CHAR",,,,"$KNI",,,,
"$LINE_3_6_OUTRO_00_TEXT",,,,"These were not my men.",,,,
"$LINE_3_6_OUTRO_10_CHAR",,,,"$KNI",,,,
"$LINE_3_6_OUTRO_10_TEXT",,,,"They must have come into the city from somewhere else.",,,,
"$LINE_3_6_OUTRO_20_CHAR",,,,"$HEA",,,,
"$LINE_3_6_OUTRO_20_TEXT",,,,"Then the secret entrance has been discovered.",,,,
"$LINE_3_6_OUTRO_30_CHAR",,,,"$HEA",,,,
"$LINE_3_6_OUTRO_30_TEXT",,,,"We must move.",,,,
"$LINE_3_6_OUTRO_40_CHAR",,,,"$HEA",,,,
"$LINE_3_6_OUTRO_40_TEXT",,,,"Zelemir pursues us.",,,,
"$SCENE_3_7_INTRO_TITLE",,,,"Unwelcome Guests",,,,
"$LINE_3_7_INTRO_00_CHAR",,,,"$MCG",,,,
"$LINE_3_7_INTRO_00_TEXT",,,,"*$KNI is amazed to see the Revenant fall.",,,,
"$LINE_3_7_INTRO_10_CHAR",,,,"$HEA",,,,
"$LINE_3_7_INTRO_10_TEXT",,,,"As were we all when you first slew them.",,,,
"$LINE_3_7_INTRO_20_CHAR",,,,"$MCG",,,,
"$LINE_3_7_INTRO_20_TEXT",,,,"How can I kill these things when no one else can?",,,,
"$LINE_3_7_INTRO_30_CHAR",,,,"$HEA",,,,
"$LINE_3_7_INTRO_30_TEXT",,,,"The Revenant, as we call them, are really just empty vessels for Zelemir's will.",,,,
"$LINE_3_7_INTRO_40_CHAR",,,,"$HEA",,,,
"$LINE_3_7_INTRO_40_TEXT",,,,"Through arcane powers I still cannot comprehend, his spirit drives their dead flesh.",,,,
"$LINE_3_7_INTRO_50_CHAR",,,,"$HEA",,,,
"$LINE_3_7_INTRO_50_TEXT",,,,"Just as I cannot cut your will with a sword, it is impossible to destroy Zelemir's control over them.",,,,
"$LINE_3_7_INTRO_60_CHAR",,,,"$MCG",,,,
"$LINE_3_7_INTRO_60_TEXT",,,,"But I do!",,,,
"$LINE_3_7_INTRO_70_CHAR",,,,"$HEA",,,,
"$LINE_3_7_INTRO_70_TEXT",,,,"But you are not in this world when you do so.  You stand on the brink of death, halfway into the world of spirit.",,,,
"$LINE_3_7_INTRO_80_CHAR",,,,"$HEA",,,,
"$LINE_3_7_INTRO_80_TEXT",,,,"There your will can sever Zelemir's.",,,,
"$LINE_3_7_INTRO_90_CHAR",,,,"$HEA",,,,
"$LINE_3_7_INTRO_90_TEXT",,,,"Then, that which was already dead becomes so once more...",,,,
"$LINE_3_7_INTRO_100_CHAR",,,,"$MCG",,,,
"$LINE_3_7_INTRO_100_TEXT",,,,"I see, so-",,,,
"$LINE_3_7_INTRO_110_CHAR",,,,"FEROCIOUS DRAGON",,,,
"$LINE_3_7_INTRO_110_TEXT",,,,"What mortal dares enter the presence of a god?",,,,
"$LINE_3_7_INTRO_120_CHAR",,,,"$HEA",,,,
"$LINE_3_7_INTRO_120_TEXT",,,,"Stay back, everyone!",,,,
"$LINE_3_7_INTRO_130_CHAR",,,,"FEROCIOUS DRAGON",,,,
"$LINE_3_7_INTRO_130_TEXT",,,,"Speak, or I shall end you with fire!",,,,
"$LINE_3_7_INTRO_140_CHAR",,,,"$HEA",,,,
"$LINE_3_7_INTRO_140_TEXT",,,,"This is not the time to fight!  Revenant approach!",,,,
"$LINE_3_7_INTRO_150_CHAR",,,,"FEROCIOUS DRAGON",,,,
"$LINE_3_7_INTRO_150_TEXT",,,,"Those vermin again? They shall face divine fury!",,,,
"$SCENE_3_7_OUTRO_TITLE",,,,"The Word of a Dragon",,,,
"$LINE_3_7_OUTRO_00_CHAR",,,,"$DRA",,,,
"$LINE_3_7_OUTRO_00_TEXT",,,,"You fight well, for mortals.",,,,
"$LINE_3_7_OUTRO_10_CHAR",,,,"$DRA",,,,
"$LINE_3_7_OUTRO_10_TEXT",,,,"But you have not been absolved of your impudence in coming here.",,,,
"$LINE_3_7_OUTRO_20_CHAR",,,,"$DRA",,,,
"$LINE_3_7_OUTRO_20_TEXT",,,,"...",,,,
"$LINE_3_7_OUTRO_30_CHAR",,,,"$DRA",,,,
"$LINE_3_7_OUTRO_30_TEXT",,,,"However, I may be moved to pardon this affront, should you perform a certain task for me.",,,,
"$LINE_3_7_OUTRO_40_CHAR",,,,"$MCG",,,,
"$LINE_3_7_OUTRO_40_TEXT",,,,"And in exchange?",,,,
"$LINE_3_7_OUTRO_50_CHAR",,,,"$DRA",,,,
"$LINE_3_7_OUTRO_50_TEXT",,,,"I will refrain from roasting you alive.",,,,
"$LINE_3_7_OUTRO_60_CHAR",,,,"$RAN",,,,
"$LINE_3_7_OUTRO_60_TEXT",,,,"That sounds like a pretty good deal to me.",,,,
"$LINE_3_7_OUTRO_70_CHAR",,,,"$MCG",,,,
"$LINE_3_7_OUTRO_70_TEXT",,,,"We will require something more in return.",,,,
"$LINE_3_7_OUTRO_80_CHAR",,,,"$DRA",,,,
"$LINE_3_7_OUTRO_80_TEXT",,,,"You dare to impose?",,,,
"$LINE_3_7_OUTRO_90_CHAR",,,,"$MCG",,,,
"$LINE_3_7_OUTRO_90_TEXT",,,,"Lead us to the Royal Records Room, and we will aid you in whatever you ask.",,,,
"$LINE_3_7_OUTRO_100_CHAR",,,,"$DRA",,,,
"$LINE_3_7_OUTRO_100_TEXT",,,,"...It is a poor time indeed when mortals barter with the gods.",,,,
"$LINE_3_7_OUTRO_110_CHAR",,,,"$DRA",,,,
"$LINE_3_7_OUTRO_110_TEXT",,,,"You are fortunate – I am in a good mood.  I will agree to this arrangement.  You have my word.",,,,
"$LINE_3_7_OUTRO_120_CHAR",,,,"$DRA",,,,
"$LINE_3_7_OUTRO_120_TEXT",,,,"Now follow me.  You have work to do.",,,,
"$LINE_3_7_OUTRO_130_CHAR",,,,"$RAN",,,,
"$LINE_3_7_OUTRO_130_TEXT",,,,"Wow, next time you want to tick off a giant fire breathing monster, let me get out of the area first.",,,,
"$LINE_3_7_OUTRO_140_CHAR",,,,"$MCG",,,,
"$LINE_3_7_OUTRO_140_TEXT",,,,"If she had wanted to kill us, we would already be dead.  She needs us for something.",,,,
"$LINE_3_7_OUTRO_150_CHAR",,,,"$MCG",,,,
"$LINE_3_7_OUTRO_150_TEXT",,,,"...If we can use that to our advantage, all the better.",,,,
"$LINE_3_7_OUTRO_160_CHAR",,,,"$RAN",,,,
"$LINE_3_7_OUTRO_160_TEXT",,,,"Ok, but uh...",,,,
"$LINE_3_7_OUTRO_170_CHAR",,,,"$RAN",,,,
"$LINE_3_7_OUTRO_170_TEXT",,,,"I'm going to avoid standing next to you while she's here.",,,,
"$LINE_3_7_OUTRO_180_CHAR",,,,"$MAG",,,,
"$LINE_3_7_OUTRO_180_TEXT",,,,"You deal with dragons?",,,,
"$LINE_3_7_OUTRO_190_CHAR",,,,"$MCG",,,,
"$LINE_3_7_OUTRO_190_TEXT",,,,"I thought you would be thrilled...being all um...fiery and everything.",,,,
"$LINE_3_7_OUTRO_200_CHAR",,,,"$MCG",,,,
"$LINE_3_7_OUTRO_200_TEXT",,,,"Aren't you kindred spirits?",,,,
"$LINE_3_7_OUTRO_210_CHAR",,,,"$MAG",,,,
"$LINE_3_7_OUTRO_210_TEXT",,,,"Do you hear how she calls herself a god?",,,,
"$LINE_3_7_OUTRO_220_CHAR",,,,"$MAG",,,,
"$LINE_3_7_OUTRO_220_TEXT",,,,"This is not one of the flame-servers.",,,,
"$LINE_3_7_OUTRO_230_CHAR",,,,"$MAG",,,,
"$LINE_3_7_OUTRO_230_TEXT",,,,"I fear we traffic with one of the dark ones...using the secret of fire for their own selfish glory.",,,,
"$LINE_3_7_OUTRO_240_CHAR",,,,"$MCG",,,,
"$LINE_3_7_OUTRO_240_TEXT",,,,"But, even the wicked can be used to good ends.",,,,
"$LINE_3_7_OUTRO_250_CHAR",,,,"$MAG",,,,
"$LINE_3_7_OUTRO_250_TEXT",,,,"*Well said, $MCG, but it is still very dangerous.  Many have thought that they were wise enough to fool the powers of darkness.",,,,
"$LINE_3_7_OUTRO_260_CHAR",,,,"$MAG",,,,
"$LINE_3_7_OUTRO_260_TEXT",,,,"Do not let hubris lead you to deception.",,,,
"$LINE_3_7_OUTRO_270_CHAR",,,,"$MCG",,,,
"$LINE_3_7_OUTRO_270_TEXT",,,,"*Of course, $MAG. I realize that we're...",,,,
"$LINE_3_7_OUTRO_280_CHAR",,,,"$MCG",,,,
"$LINE_3_7_OUTRO_280_TEXT",,,,"...playing with fire.",,,,
"$LINE_3_7_OUTRO_290_CHAR",,,,"$MAG",,,,
"$LINE_3_7_OUTRO_290_TEXT",,,,"That's not...even...ugh.",,,,
"$LINE_3_7_OUTRO_300_CHAR",,,,"$MCG",,,,
"$LINE_3_7_OUTRO_300_TEXT",,,,"Come on, it's hilarious.",,,,
"$LINE_3_7_OUTRO_310_CHAR",,,,"$MAG",,,,
"$LINE_3_7_OUTRO_310_TEXT",,,,"...My mind hurts.",,,,
"$SCENE_3_8_INTRO_TITLE",,,,"Defend the Nest",,,,
"$LINE_3_8_INTRO_00_CHAR",,,,"$MCG",,,,
"$LINE_3_8_INTRO_00_TEXT",,,,"So some dragons are trustworthy?",,,,
"$LINE_3_8_INTRO_10_CHAR",,,,"$MAG",,,,
"$LINE_3_8_INTRO_10_TEXT",,,,"In the beginning, all dragons served the Flame...",,,,
"$LINE_3_8_INTRO_20_CHAR",,,,"$MAG",,,,
"$LINE_3_8_INTRO_20_TEXT",,,,"...and the Flame sent them into the world to serve as shining examples to men.",,,,
"$LINE_3_8_INTRO_30_CHAR",,,,"$MAG",,,,
"$LINE_3_8_INTRO_30_TEXT",,,,"But some dragons, when they saw the works of man, the shining gold and the bright jewels, coveted them.",,,,
"$LINE_3_8_INTRO_40_CHAR",,,,"$MAG",,,,
"$LINE_3_8_INTRO_40_TEXT",,,,"They thought no longer of serving the Cosmic Flame, but instead abused their powers for their own aggrandizement.",,,,
"$LINE_3_8_INTRO_50_CHAR",,,,"$MAG",,,,
"$LINE_3_8_INTRO_50_TEXT",,,,"Looting and hoarding, they became pathetic and ruined creatures, a mockery of their true purpose.",,,,
"$LINE_3_8_INTRO_60_CHAR",,,,"$MAG",,,,
"$LINE_3_8_INTRO_60_TEXT",,,,"Others spent so long in the world that they forgot Who had sent them and why.",,,,
"$LINE_3_8_INTRO_70_CHAR",,,,"$MAG",,,,
"$LINE_3_8_INTRO_70_TEXT",,,,"They wandered the earth, not fallen, but with only a shadowy recollection of their true calling.",,,,
"$LINE_3_8_INTRO_80_CHAR",,,,"$MAG",,,,
"$LINE_3_8_INTRO_80_TEXT",,,,"Finally, the fewest and wisest of them stayed true to the Great Fire.",,,,
"$LINE_3_8_INTRO_90_CHAR",,,,"$MAG",,,,
"$LINE_3_8_INTRO_90_TEXT",,,,"These are the only ones you wish to meet.",,,,
"$LINE_3_8_INTRO_100_CHAR",,,,"$MAG",,,,
"$LINE_3_8_INTRO_100_TEXT",,,,"The ones who have forgotten are dangerous and unpredictable, but sometimes give blessings and fortune.",,,,
"$LINE_3_8_INTRO_110_CHAR",,,,"$MAG",,,,
"$LINE_3_8_INTRO_110_TEXT",,,,"The fallen lead only to destruction.",,,,
"$LINE_3_8_INTRO_120_CHAR",,,,"$MCG",,,,
"$LINE_3_8_INTRO_120_TEXT",,,,"Which do you think our companion is?",,,,
"$LINE_3_8_INTRO_130_CHAR",,,,"$MAG",,,,
"$LINE_3_8_INTRO_130_TEXT",,,,"She has either fallen or forgotten.  For our sakes I hope - ",,,,
"$LINE_3_8_INTRO_140_CHAR",,,,"$DRA",,,,
"$LINE_3_8_INTRO_140_TEXT",,,,"We are here, mortals!",,,,
"$LINE_3_8_INTRO_150_CHAR",,,,"$DRA",,,,
"$LINE_3_8_INTRO_150_TEXT",,,,"Now you shall serve your task.",,,,
"$LINE_3_8_INTRO_160_CHAR",,,,"$MCG",,,,
"$LINE_3_8_INTRO_160_TEXT",,,,"Is this a ...nest?",,,,
"$LINE_3_8_INTRO_170_CHAR",,,,"$DRA",,,,
"$LINE_3_8_INTRO_170_TEXT",,,,"Each night, the enemy attacks.",,,,
"$LINE_3_8_INTRO_180_CHAR",,,,"$DRA",,,,
"$LINE_3_8_INTRO_180_TEXT",,,,"I fend off hundreds, but they keep coming.",,,,
"$LINE_3_8_INTRO_190_CHAR",,,,"$DRA",,,,
"$LINE_3_8_INTRO_190_TEXT",,,,"Each morning more of my children are missing.",,,,
"$LINE_3_8_INTRO_200_CHAR",,,,"$MCG",,,,
"$LINE_3_8_INTRO_200_TEXT",,,,"Why would the Revenant want dragons?",,,,
"$LINE_3_8_INTRO_210_CHAR",,,,"$DRA",,,,
"$LINE_3_8_INTRO_210_TEXT",,,,"Now is not the time for questions, mortal.",,,,
"$LINE_3_8_INTRO_220_CHAR",,,,"$MCG",,,,
"$LINE_3_8_INTRO_220_TEXT",,,,"The enemy is here!",,,,
"$LINE_3_8_INTRO_230_CHAR",,,,"$DRA",,,,
"$LINE_3_8_INTRO_230_TEXT",,,,"Now is the time for fire.",,,,
"$SCENE_3_8_OUTRO_TITLE",,,,"One Last Thing",,,,
"$NARR_3_8_OUTRO_00_TEXT",,,,"ACT V",,,,
"$NARR_3_8_OUTRO_00_SUB_TEXT",,,,"*Dance for us, blood of the slain!$NSing for the glory of the master!$NSpill, spurt, wash the world till he comes again!",,,,
"$NARR_3_8_OUTRO_00_SUB_SUB_TEXT",,,,"*$N$N$N$N$N-Song of the Blood-mad, as recounted by Geka Tribe survivors",,,,
"$LINE_3_8_OUTRO_00_CHAR",,,,"$MCG",,,,
"$LINE_3_8_OUTRO_00_TEXT",,,,"Your children are safe, mighty one.",,,,
"$LINE_3_8_OUTRO_10_CHAR",,,,"$DRA",,,,
"$LINE_3_8_OUTRO_10_TEXT",,,,"You have served well, mortal.",,,,
"$LINE_3_8_OUTRO_20_CHAR",,,,"$MCG",,,,
"$LINE_3_8_OUTRO_20_TEXT",,,,"We have upheld our end of the bargain.",,,,
"$LINE_3_8_OUTRO_30_CHAR",,,,"$DRA",,,,
"$LINE_3_8_OUTRO_30_TEXT",,,,"Yes, yes...of course...",,,,
"$LINE_3_8_OUTRO_40_CHAR",,,,"$DRA",,,,
"$LINE_3_8_OUTRO_40_TEXT",,,,"But my children are too famished to travel to the room you seek.",,,,
"$LINE_3_8_OUTRO_50_CHAR",,,,"$DRA",,,,
"$LINE_3_8_OUTRO_50_TEXT",,,,"It has been many months since last we fed...",,,,
"$LINE_3_8_OUTRO_60_CHAR",,,,"$MCG",,,,
"$LINE_3_8_OUTRO_60_TEXT",,,,"Is there any way we can help?",,,,
"$LINE_3_8_OUTRO_70_CHAR",,,,"$DRA",,,,
"$LINE_3_8_OUTRO_70_TEXT",,,,"You are bold, for a mortal.",,,,
"$LINE_3_8_OUTRO_80_CHAR",,,,"$DRA",,,,
"$LINE_3_8_OUTRO_80_TEXT",,,,"Yet...possibly.",,,,
"$LINE_3_8_OUTRO_90_CHAR",,,,"$DRA",,,,
"$LINE_3_8_OUTRO_90_TEXT",,,,"Perhaps one or two of your companions are expendable?",,,,
"$LINE_3_8_OUTRO_100_CHAR",,,,"$DRA",,,,
"$LINE_3_8_OUTRO_100_TEXT",,,,"The oaf with the strange eyes for instance.",,,,
"$LINE_3_8_OUTRO_110_CHAR",,,,"$DRA",,,,
"$LINE_3_8_OUTRO_110_TEXT",,,,"Or the angry silent girl, filled with distrustful glances.",,,,
"$LINE_3_8_OUTRO_120_CHAR",,,,"$MCG",,,,
"$LINE_3_8_OUTRO_120_TEXT",,,,"How about something else?",,,,
"$LINE_3_8_OUTRO_130_CHAR",,,,"$MCG",,,,
"$LINE_3_8_OUTRO_130_TEXT",,,,"Like, um...sheep for instance??",,,,
"$LINE_3_8_OUTRO_140_CHAR",,,,"$MCG",,,,
"$LINE_3_8_OUTRO_140_TEXT",,,,"Nice, delicious, succulent young sheep?",,,,
"$LINE_3_8_OUTRO_150_CHAR",,,,"$DRA",,,,
"$LINE_3_8_OUTRO_150_TEXT",,,,"Hmmm...",,,,
"$LINE_3_8_OUTRO_160_CHAR",,,,"$DRA",,,,
"$LINE_3_8_OUTRO_160_TEXT",,,,"I suppose it may be sufficient.",,,,
"$LINE_3_8_OUTRO_170_CHAR",,,,"$DRA",,,,
"$LINE_3_8_OUTRO_170_TEXT",,,,"But hurry! My patience wears thin.",,,,
"$SCENE_3_9_INTRO_TITLE",,,,"Mutton",,,,
"$LINE_3_9_INTRO_00_CHAR",,,,"$RAN",,,,
"$LINE_3_9_INTRO_00_TEXT",,,,"Sheep?  Really?  That's the best you could come up with?",,,,
"$LINE_3_9_INTRO_10_CHAR",,,,"$MCG",,,,
"$LINE_3_9_INTRO_10_TEXT",,,,"Look, I'm just trying to keep people from getting eaten, ok?",,,,
"$LINE_3_9_INTRO_20_CHAR",,,,"$RAN",,,,
"$LINE_3_9_INTRO_20_TEXT",,,,"What do you think is going to happen when we fail to find these magical sheep you promised?",,,,
"$LINE_3_9_INTRO_30_CHAR",,,,"$MCG",,,,
"$LINE_3_9_INTRO_30_TEXT",,,,"I just said what popped into my head.",,,,
"$LINE_3_9_INTRO_40_CHAR",,,,"$RAN",,,,
"$LINE_3_9_INTRO_40_TEXT",,,,"And the first thing that popped into your head was “sheep?”  Does this look like a pasture to you?",,,,
"$LINE_3_9_INTRO_50_CHAR",,,,"$MCG",,,,
"$LINE_3_9_INTRO_50_TEXT",,,,"No, the first thing that popped into my head was “Yeah, take the annoying skinny girl with the black hair that doesn't ever shut up.”",,,,
"$LINE_3_9_INTRO_60_CHAR",,,,"$RAN",,,,
"$LINE_3_9_INTRO_60_TEXT",,,,"What doesn't shut up, me or my hair?",,,,
"$LINE_3_9_INTRO_70_CHAR",,,,"$MCG",,,,
"$LINE_3_9_INTRO_70_TEXT",,,,"Either of you!",,,,
"$LINE_3_9_INTRO_80_CHAR",,,,"$RAN",,,,
"$LINE_3_9_INTRO_80_TEXT",,,,"You know, I don't even need to come up with a witty retort, because that statement is just so innately stu-",,,,
"$LINE_3_9_INTRO_90_CHAR",,,,"SHEEP",,,,
"$LINE_3_9_INTRO_90_TEXT",,,,"Baaaaaaah.",,,,
"$LINE_3_9_INTRO_100_CHAR",,,,"$RAN",,,,
"$LINE_3_9_INTRO_100_TEXT",,,,"...",,,,
"$LINE_3_9_INTRO_110_CHAR",,,,"$RAN",,,,
"$LINE_3_9_INTRO_110_TEXT",,,,"Ok, this is just...",,,,
"$LINE_3_9_INTRO_120_CHAR",,,,"$MAG",,,,
"$LINE_3_9_INTRO_120_TEXT",,,,"*I'm impressed, $MCG.",,,,
"$LINE_3_9_INTRO_130_CHAR",,,,"$MAG",,,,
"$LINE_3_9_INTRO_130_TEXT",,,,"Not many people know about the secret sheep stores beneath Quaid cities.",,,,
"$LINE_3_9_INTRO_140_CHAR",,,,"$MAG",,,,
"$LINE_3_9_INTRO_140_TEXT",,,,"They're usually just for when the city is besieged, but in this case I think we can make an exception.",,,,
"$LINE_3_9_INTRO_150_CHAR",,,,"$MAG",,,,
"$LINE_3_9_INTRO_150_TEXT",,,,"I just hope they haven't gone...feral.",,,,
"$LINE_3_9_INTRO_160_CHAR",,,,"$MCG",,,,
"$LINE_3_9_INTRO_160_TEXT",,,,"Feral?",,,,
"$LINE_3_9_INTRO_170_CHAR",,,,"$MAG",,,,
"$LINE_3_9_INTRO_170_TEXT",,,,"With the city abandoned for so long they'll have had little to eat but cave fungus and each other.",,,,
"$LINE_3_9_INTRO_180_CHAR",,,,"$MAG",,,,
"$LINE_3_9_INTRO_180_TEXT",,,,"They get...nasty.",,,,
"$LINE_3_9_INTRO_190_CHAR",,,,"$MCG",,,,
"$LINE_3_9_INTRO_190_TEXT",,,,"Someday, I would really like to meet a horde of something that doesn't try to kill me.",,,,
"$LINE_3_9_INTRO_200_CHAR",,,,"$MAG",,,,
"$LINE_3_9_INTRO_200_TEXT",,,,"From the looks of it, today is not that day.",,,,
"$SCENE_3_9_OUTRO_TITLE",,,,"Well Fed",,,,
"$LINE_3_9_OUTRO_00_CHAR",,,,"$DRA",,,,
"$LINE_3_9_OUTRO_00_TEXT",,,,"My children feast and grow strong.",,,,
"$LINE_3_9_OUTRO_10_CHAR",,,,"$MCG",,,,
"$LINE_3_9_OUTRO_10_TEXT",,,,"*We have upheld our end of the bargain, $DRA.",,,,
"$LINE_3_9_OUTRO_20_CHAR",,,,"$DRA",,,,
"$LINE_3_9_OUTRO_20_TEXT",,,,"Very well, I will take you to this Royal Records Room, but I have a final stipulation.",,,,
"$LINE_3_9_OUTRO_30_CHAR",,,,"$DRA",,,,
"$LINE_3_9_OUTRO_30_TEXT",,,,"When you are done, you must take us with you out of this Pit.",,,,
"$LINE_3_9_OUTRO_40_CHAR",,,,"$MCG",,,,
"$LINE_3_9_OUTRO_40_TEXT",,,,"You have wings, can't you just fly out?",,,,
"$LINE_3_9_OUTRO_50_CHAR",,,,"$DRA",,,,
"$LINE_3_9_OUTRO_50_TEXT",,,,"You ask too many questions, mortal.",,,,
"$LINE_3_9_OUTRO_60_CHAR",,,,"$DRA",,,,
"$LINE_3_9_OUTRO_60_TEXT",,,,"Even one as useful as you may be burned for offense.",,,,
"$LINE_3_9_OUTRO_70_CHAR",,,,"$MCG",,,,
"$LINE_3_9_OUTRO_70_TEXT",,,,"Fine, we would be happy to have you with us.",,,,
"$LINE_3_9_OUTRO_80_CHAR",,,,"$DRA",,,,
"$LINE_3_9_OUTRO_80_TEXT",,,,"As you should be.",,,,
"$LINE_3_9_OUTRO_90_CHAR",,,,"$MCG",,,,
"$LINE_3_9_OUTRO_90_TEXT",,,,"But all of you must fight like everyone else.",,,,
"$LINE_3_9_OUTRO_100_CHAR",,,,"$DRA",,,,
"$LINE_3_9_OUTRO_100_TEXT",,,,"...",,,,
"$LINE_3_9_OUTRO_110_CHAR",,,,"$DRA",,,,
"$LINE_3_9_OUTRO_110_TEXT",,,,"You drive a hard bargain, mortal.",,,,
"$LINE_3_9_OUTRO_120_CHAR",,,,"$DRA",,,,
"$LINE_3_9_OUTRO_120_TEXT",,,,"...Your audacity amuses me.",,,,
"$LINE_3_9_OUTRO_130_CHAR",,,,"$DRA",,,,
"$LINE_3_9_OUTRO_130_TEXT",,,,"As long as my children are compensated for their labors, we shall bring fire to your enemies.",,,,
"$SCENE_DRAGON_LAIR_INTRO_TITLE",,,,"Dragon's Hoard",,,,
"$LINE_DRAGON_LAIR_INTRO_00_CHAR",,,,"$DRA",,,,
"$LINE_DRAGON_LAIR_INTRO_00_TEXT",,,,"Over the years we have collected many mortal arms and armors in our hoard.",,,,
