flag	content
$ENTRY_JOURNAL_WRENNA_LEFT_0_10	Polimon's description of Quaid royalty is no exaggeration. [mage_hero] is indeed <LQ>paler than the moon and twice as distant.<RQ> If I may expand upon a classic, I would add <LQ>four times as mercurial.<RQ> I have never seen anyone shift through so many stages of madness at such speed. Even [berserker_hero] is consistent in his insanity. [mage_hero] is a raging ocean, one moment she seems devilishly knowing and the next hopelessly naive. Often her actions have the feeling of a well played ruse, yet just when I feel my suspicions confirmed, she will be taken by some childishly dangerous madness no rational actor would expose themselves to. <N><N>Sometimes I think I can see behind the madness to a girl much like myself: scared and alone and saddled with terrifying power. I wonder if she can see this herself.
$ENTRY_JOURNAL_NOMADS_TITLE
$ENTRY_JOURNAL_NOMADS_LEFT_0_00	Day 14 - Nomads
$ENTRY_JOURNAL_NOMADS_LEFT_0_10	It has been very interesting seeing first hand the Nomad tribes, the indigenous people occupying the steppes and mountains between the cities of Ash and the Quaid Empire. Over one hundred different tribes were documented by Kantimal Polimon during his great excursion to the east, though I believe many of these to have been lost to the ravages of war. Here in the Pit I have met members of twenty-seven* different tribes, how many survive in the outside world is impossible to tell.<N><N>As the name suggests, the tribes live nomadically, raising goats and horses across the steppes. Little of this lifestyle has translated to the Pit, where protection necessitates permanent defences.
$ENTRY_JOURNAL_NOMADS_LEFT_0_20	*Less than half now function as full tribes.
$ENTRY_JOURNAL_NOMADS_RIGHT_0_00	Functional tribes will create villages like Karsk, eeking out a living on goats and rudimentary agriculture. <N><N>Unattached Nomads (those whose tribes have been destroyed or dispersed) will find shelter in the more cosmopolitan settlements like Laksos, or become rangers - ferrying messages and guarding trade between the Pit's villages.
$ENTRY_JOURNAL_DREAM1_TITLE
$ENTRY_JOURNAL_DREAM1_LEFT_0_00	Day 15 - Strange Dream
$ENTRY_JOURNAL_DREAM1_LEFT_0_10	It has been a long time since I have dreamt anything.  The horrific sensations of the halfway world seem to so dominate my spirit that even in sleep I feel nothing but their echoes.  Yet last night, for the first time since the fever visions of my early illness, I dreamt.<N><N>It was a dream so intense as to drive from my mind all the horrors of everything I have seen.  Indeed, all the experiences of my 23 years seemed to fade away in its presence.  <N><N>I stood on a high balcony.  I was not myself.  My arms were dark and shapely, covered in strange symbols and encircled by gold bands.  My dress was a multitude of jewels, such that the wealth of an entire nation could not make up more than the hem of my garment.
$ENTRY_JOURNAL_DREAM1_RIGHT_0_00	The moon hung low in the sky, gigantic and fiery red.  I could reach up and brush it with my fingertips.<N><N>A voice called to me and I turned.  There was a man standing next to me on the balcony.  He was tall, taller than any man I've ever seen.  His hair and beard were midnight black, long and adorned with gold rings.  His presence made the world dim and shrink.<N><N>He looked at me with onyx eyes and I understood that we were one.  I drew down the fire moon and divided it between us.<N><N>I awoke trembling, clutching my hand to my heart as if it still held that red moon.  Such a great longing seized me that I wept.  In that waking moment I would have done anything to return to the dream.
$ENTRY_JOURNAL_DREAM1A_TITLE
$ENTRY_JOURNAL_DREAM1A_LEFT_0_00	Night 15 - Strange Words
$ENTRY_JOURNAL_DREAM1A_LEFT_0_10	Despite the tumultuous events of the day, [ranger_hero] has remained her usual obnoxious, unflappable self. We took our meal and retired to the small quarters the hospital has provided us as if nothing had happened at all. Or so it seemed to me at the time. I was awoken strangely during the night. [ranger_hero] stood with her hand over my mouth. <LQ>You were talking,<RQ> she explained, as she backed away to her own palett. I asked her what it was I had spoken in my sleep, but she only shook her head. <LQ>I did not understand,<RQ> she said. Her eyes betrayed a fear I have never seen in her before. After many long moments, when she must have believed I slept again, she began to whisper. I could make out very little of her hushed supplications, but one Nomad phrase lodged itself in my ear. It roughly translates to <LQ>Defend me from those set apart.<RQ><N><N>When the whispering stopped, and I was certain she had returned to sleep, I took out my journal and began to write this entry by the light of the flickering fire.
$ENTRY_JOURNAL_DREAM1A_RIGHT_0_00	I had only vague impressions of the words my unconscious lips uttered – half sounds, strange and unfamiliar. As I tried to cast my mind back to that pre-waking state, a sudden recollection struck me, not of the syllables I voiced, but the meaning they tried to communicate.<N><N>I began to write feverishly, worried that if I stopped to comprehend my thought, it would vanish.<N><N>I have finished my transcription, such as it is. I know not what to think.
$ENTRY_JOURNAL_DREAM1A_RIGHT_0_10	I am a storm<N><N>trapped and eating itself<N><N>deprived of even death<N><N>the god inside me scratches
$ENTRY_JOURNAL_FEARSOME_WORDS_TITLE
$ENTRY_JOURNAL_FEARSOME_WORDS_LEFT_0_00	Day 16 – Fearsome words on scarred lips
$ENTRY_JOURNAL_FEARSOME_WORDS_LEFT_0_10	In traveling with Quaid royalty I find that my curiosity outweighs my natural apprehension, for better or for worse. For her part, [mage_hero] is happy to answer most of my questions. These are always posed with some level of trepidation on my part – there is no telling which question will be met with a girlish smile and which will precipitate a terrifying fervor.<N><N>Her moods are many and the transitions between them mercurial. Even with years of practice, I doubt that I would ever be able to anticipate what goes on behind her storm-gray eyes. Occasionally, I look at her youthful face and my mind struggles to reconcile it with the litany of atrocities that were committed by her people. Other times, I can see in the sneer of her scarred lip the fanatical mania to carry out all of those horrors and more.<N><N>In the panic and chaos that preceded our last battle – as I braced myself to leap from this world into the halfway
$ENTRY_JOURNAL_FEARSOME_WORDS_RIGHT_0_00	place – my scrambling mind was transfixed by a single piercing image. [mage_hero] stood with her head bowed, hands gripping her staff till her knuckles showed white-hot against the duller ivory of her flesh. Her eyes were screwed shut with the intensity of someone who believes the outside world can be forced into nonexistence through sheer willpower. Her lips mouthed strange Quaid words over and over till the rhythm of it surrounded her like tumultuous flood waters. She was trembling. I saw her for the merest fraction of a moment, but it seemed a glimpse of the eternal, as if this strange, pale girl would stand whispering her fury to the world's end and beyond.<N><N>After the battle, I asked her what it was that she was saying. She took a moment and translated the words into her surprisingly proficient Ash:
$ENTRY_JOURNAL_FEARSOME_WORDS_RIGHT_0_10	Flame guide me!<N>Flame consume me!<N>Burn my brittle heart to ashes<N>And replace it with your will!
$ENTRY_JOURNAL_FEARSOME_WORDS_LEFT_1_00	By the time she finished the last words, she was shaking. She followed my gaze to her trembling frame and apologized sheepishly, explaining that the <LQ>Holy Anger<RQ> had taken her again.<N><N>I find my mind drawn again and again to the image of her trembling body in the throes of <LQ>Holy Anger,<RQ> fearsome words on scarred lips. What will happen as we enter these Quaid ruins? I hesitate to imagine how the tempest of [mage_hero_pos] mind will weather walking through the bones of her dead Empire.
$ENTRY_JOURNAL_FEARSOME_WORDS_TITLE
$ENTRY_JOURNAL_DESERT_FORTRESS_TITLE
$ENTRY_JOURNAL_DESERT_FORTRESS_LEFT_0_00	Day 17 - Jewel-of-the-Desert
$ENTRY_JOURNAL_DESERT_FORTRESS_LEFT_0_10	I had often wondered how the homes of our great enemies to the East would appear. The war seemed an intangible terror in the capitol, communicated only in the grim reports of daily losses and the lamentations of the numerous crippled veterans begging in the streets. <N><N>After a life of shapeless fear the sight of an actual Quaid city is a strange experience. I am struck by the beauty and ingenuity of its design, but more than anything else, I am shocked by its familiarity. <N><N>I see all the details that mark a city's life: the worn cobblestones of the well-trodden street, the monument augmented by the vandalism of generations of youths, the market stalls arranged just as they would be in any other city.
$ENTRY_JOURNAL_DESERT_FORTRESS_RIGHT_0_00	It is no difficulty at all to see my own father sitting at the street corner, laughing and cursing and swapping stories with the other old men of the city. <N><N>And yet the people of this place destroyed Terna and killed its inhabitants, every man, woman, and child.
$ENTRY_JOURNAL_THE_FOX_TITLE
$ENTRY_JOURNAL_THE_FOX_LEFT_0_00	Night 17 - The Fox
$ENTRY_JOURNAL_THE_FOX_LEFT_0_10	When I was a child, I once found a dying fox in the gardens that surrounded the Royal Library. How this wild creature had reached the heart of the city is a mystery to me, but his presence had caused the silent patrons to forsake their meditations and attack the small beast with stones and fallen branches, their anger turning the gardens around them into an armory. Broken and bloodied, the fox had dragged himself into an alcove to die. I could hear his small whimpering breaths from the path where I walked with my mother. I darted away and slipped into the doorway of the alcove. The fox froze at my appearance. The whimpering stopped in his red mouth. He met me with a silence containing more pain and anger than any warning growl ever could. His eyes stayed locked with mine as my mother pulled me back to the path and out of view.<N><N>I am reminded of that moment as I sit here waiting in vain for sleep to take me. I braced myself for a violent tempest, but [mage_hero] has walked these ruined halls the whole day long in dispassion, seemingly unaffected by the signs of death all around her.
$ENTRY_JOURNAL_THE_FOX_RIGHT_0_00	I kept waiting for the storm to break, but when it did, it was not at all in the manner anticipated.<N><N>As I searched the halls and tunnels of this ruin for any clues to our whereabouts, I stumbled across a small scrap of parchment, covered in the burns and stains of violence. A full half of the text had been destroyed – as if the horror of the battle were so fierce even words could not escape. What remained appeared an elegant but hastily written Quaid. I presented it to [healer_hero], but he pronounced that the remaining script had no pertinence to our quest. He seemed eager to remove it from his gaze.<N><N>I do not know why I did what I did.
$ENTRY_JOURNAL_THE_FOX_RIGHT_0_10	My dream has left me unsure of my own motivations.
$ENTRY_JOURNAL_THE_FOX_RIGHT_0_20	I would like to say that I spoke to her out of a desire for friendship, or even simply idle curiosity, but I fear my actions were born of a hunger to hurt the only available target for all of my fear and hate. All my life the Quaid have been the invisible source of all anguish. Perhaps I merely wanted to see one suffer the pain of loss they so frequently inflicted upon us. Perhaps her calmness irritated me. Or perhaps I envied her strength and
$ENTRY_JOURNAL_THE_FOX_LEFT_1_00	wanted to break it. I do not know.<N><N>Whatever the reason, I took the scrap of parchment and gave it to [mage_hero]. She disappeared into her tent and returned sometime later with a freshly inked translation on new sheepskin. It reads as follows:
$ENTRY_JOURNAL_THE_FOX_LEFT_1_10	This, our Great Tomb...<N>...last of...<N>Jewel of the desert.<N>None shall mourn... the greatest...<N>A woeful thing, wrought... sons of men...<N>We die...<N>... a finality not even honor...<N>... woeful ones...<N>No greatness...<N>... abandoned ashes...<N>... woeful...<N>... evil...
$ENTRY_JOURNAL_THE_FOX_RIGHT_1_00	They are obviously the words of one of the Quaid defenders, doomed to die in the siege. His eloquence in the face of his death – indeed the death of everything he knew – left me without words. As I stood pondering the ruined elegy, I was shocked to find the bottom of the page stained with tears.<N><N>I opened the flap to [mage_hero_pos] tent but stopped before I could say anything. She was curled in the far end, her flaxen hair hanging in limp strands over her face. Her fox eyes, incarnadined with sorrows I can never know, met mine. It was the same silence as all those years ago, heavy with more pain and anger than any words could ever hold.<N><N>I left immediately, but the image still haunts me. This time, I threw the stones.
$ENTRY_JOURNAL_THE_FOX_LEFT_2_00	ADDENDUM:<N><N>I'VE GOT A POEM FOR YOU:
$ENTRY_JOURNAL_THE_FOX_LEFT_2_10	MUSCLES...<N>... TOO MANY TO COUNT...<N>SEXINESS... SO MUCH...<N>KHAN... KARISSA...<N>BASTIONS OF POWER AND GLORY.<N>AN AMAZING THING, WROUGHT...<N>THE ABS OF SLAK<N>ALL GREATNESS...<N>... MESMERIZING GLUTES...<N>... GLISTENING...<N>... POWERFUL...<N><N>
$ENTRY_JOURNAL_THE_FOX_LEFT_2_20	THE MISSING WORDS ARE BECAUSE I FLEXED AND THE FABRIC OF REALITY TORE.
$ENTRY_JOURNAL_MARKOS_TITLE
$ENTRY_JOURNAL_MARKOS_LEFT_0_00	Day 18 - [knight_hero]
$ENTRY_JOURNAL_MARKOS_LEFT_0_10	Have I become so accustomed to the company of lunatics that no longer believe in sanity?<N><N>[knight_hero] is courteous, intelligent, generally well-intentioned, sometimes even funny - hell, he even believes in personal hygiene... and I keep waiting for the other shoe to drop.<N><N>There's got to be something wrong with him!  Some quirk, some pet peeve, some irrationality.  If I have learned one thing through this entire adventure, it's that there's no normalcy in the Pit.<N><N>It's the mustache, isn't it?  He's hiding all the crazy behind the mustache.
$ENTRY_JOURNAL_LETTER_MARKOS_1_TITLE
$ENTRY_JOURNAL_LETTER_MARKOS_1_LEFT_0_00	Day 19
$ENTRY_JOURNAL_LETTER_MARKOS_1_LEFT_0_10	To Lady [mcguffin_hero] Livbar from [knight_hero_fu] Kashantir, Knight of the Host of Ash.<N><N>Lady, with extreme deference to your position as commander of this party, I would like to raise some reservations about your choice of company.   Namely, I cannot guarantee your safety, or indeed the safety of this entire enterprise, as long as we continue to travel with [mage_hero_fu] Lan Laxmi.<N><N>You may assure me that she is <LQ>not that bad<RQ> and that the Quaid War is over, but I assure you that it is most decidedly not over for her.  She is fanatically dedicated to something which no longer exists.  There is no command structure to check her madness.  If [mage_hero_fu] believed that the glory of the Quaid required all our throats to be slit in our sleep, not a one of our company would wake to see the dawn.
$ENTRY_JOURNAL_LETTER_MARKOS_1_RIGHT_0_00	I advise that you sever ties with her as soon and as delicately possible.<N><N>Your humble servant,<N><N>[knight_hero_fu] Kashantir
$ENTRY_JOURNAL_LETTER_MARKOS_2_TITLE
$ENTRY_JOURNAL_LETTER_MARKOS_2_LEFT_0_00	Night 19 - Letter to [knight_hero_fu], Rough Draft No. 1
$ENTRY_JOURNAL_LETTER_MARKOS_2_LEFT_0_10	Dear [knight_hero_fu],<N><N>In response to your letter, I would like to raise three points.<N><N>First, why would you write me a letter when you can walk like, ten feet, and talk to me in person?  Is there something wrong with my personal hygiene?  Are people secretly making fun of me for it?<N><N>Second, stop calling me Lady already.<N><N>Thirdy, leave [mage_hero] alone or I will...I don't know, set your sideburns on fire or something.
$ENTRY_JOURNAL_LETTER_MARKOS_2_RIGHT_0_00	P.S. - I'm just joking about your sideburns, I would never set them on fire because then you would look weird and I would have to come up with a new nickname to call you behind your back, and Mr. Magnifistache has such a great ring to it.  Anyways, all I'm saying is that [mage_hero_fu] has had a very hard time, so why not pick on someone who deserves it, like [berserker_hero_up], who seems to think that I won't know he's reading over my shoulder even though he's a mouth-breathing moron who smells like two piles of
$ENTRY_JOURNAL_LETTER_MARKOS_2_RIGHT_0_10	I LOVE YOU [knight_hero_up] I WANT TO MARRY YOUR MUSTACHE EVEN THOUGH YOU ARE MUCH LESS AWESOME THAN [berserker_hero_up] AND ALSO YOU WEAR A SKIRT HAHAHAHA LETS GET MARRIED!!!!
$ENTRY_JOURNAL_LETTER_MARKOS_3_TITLE
$ENTRY_JOURNAL_LETTER_MARKOS_3_LEFT_0_00	Day 20
$ENTRY_JOURNAL_LETTER_MARKOS_3_LEFT_0_10	Lady [mcguffin_hero_fu],<N><N>I assume that I was not intended to receive your last letter, seeing that it was delivered by [berserker_hero_fu] who was subsequently pursued out of the camp and beaten savagely with a soup ladle by yourself.  <N><N>All this is to say I am returning the letter unread.  Also, please wash that ladle before using it again.  Thank you.<N><N>P.S. - Mr. Magnifistache?  Really?  That's the best you could come up with?<N><N>-[knight_hero_fu] Kashantir
$ENTRY_JOURNAL_LETTER_MARKOS_SLAK_TITLE
$ENTRY_JOURNAL_LETTER_MARKOS_SLAK_LEFT_0_00	Day 21
$ENTRY_JOURNAL_LETTER_MARKOS_SLAK_LEFT_0_10	HEY [mcguffin_hero_up] I AM [knight_hero_up] I WANT TO HAVE YOUR BABIES BECAUSE I AM A LADY<N>THATS WHY I WEAR A SKIRT ALSO [berserker_hero_up] IS AWESOME<N><N>SINCERELY<N><N>TOTALLY [knight_hero_up]
$ENTRY_JOURNAL_LETTER_AZRA_SLAK_TITLE
$ENTRY_JOURNAL_LETTER_AZRA_SLAK_LEFT_0_00	Night 21
$ENTRY_JOURNAL_LETTER_AZRA_SLAK_LEFT_0_10	Dear [berserker_hero_fu],<N><N>If you are reading this, it means that you have once again sneaked into my tent to deface my journal and/or spread poorly-written impersonations.  Well, it's not going to happen this time.  You see that tent flap behind you?  Guess what's behind that tent flap? <N><N>I'll give you a hint: it's holding a soup ladle and it doesn't like you very much.
$ENTRY_JOURNAL_LETTER_AZRA_SLAK_LEFT_0_20	HAHA I ALMOST BELIEVED YOU FOR A SECOND ALSO MY NAME IS [knight_hero_up] AND I LOVE WEARING PRETTY DRESSES AND BR
$ENTRY_JOURNAL_NIRU_TITLE
$ENTRY_JOURNAL_NIRU_LEFT_0_00	Night 22 - [dragon_hero]
$ENTRY_JOURNAL_NIRU_LEFT_0_10	I have heard about dragons many times.  They were a childhood obsession of my cousin's, and she hungrily devoured any legend I could find at the library, from Polimon's scientific postulations to Nomad folktales.  These stories were then regurgitated to me in typical childish fashion: backwards and scrambled and without pauses for breath.  Despite the quality of the lectures, a good deal of the material lodged in recesses of my mind.  Now that I keep company with a flesh and blood dragon, I find these childish lessons flooding back.<N><N>Over the course of this adventure I have learned to expect my preconceptions to be largely inaccurate when confronted with the living subject of my study.  However, in this instance I find my education spot on: [dragon_hero] is a fat, greedy, selfish, haughty overgrown lizard, given to hoarding and delusions of divinity.
$ENTRY_JOURNAL_NIRU_RIGHT_0_00	Such a powerful creature is indeed a very real danger.  She has expressed no qualms whatsoever about consuming members of our party, killing anything that mildly irritates her and generally treats all <LQ>mortal<RQ> things as beneath her.<N><N>Superiority is often the champion of ignorance.  [dragon_hero] has in her possession a treasured <LQ>dragon sized goblet<RQ>.  Had she not felt the written language of Ash beneath her, she would know that the inscription actually states that the artifact in question is nothing less than <LQ>Lord Redamal's Chamber Pot<RQ>.  Whenever I become exasperated with her airs, I need only think of her gleeful use of this <LQ>goblet.<RQ>
$ENTRY_JOURNAL_NIRU_LEFT_1_00	Night 24 - Addendum
$ENTRY_JOURNAL_NIRU_LEFT_1_10	For all of her general ambivalence to everything outside herself, [dragon_hero] is a remarkably caring parent.<N><N>When I see her fret over her brood's well-being I cannot help but remember my own mother.  It is a strange thought to have of a gigantic monster that threatens to immolate or devour you on a near daily basis, but it is what I felt.  <N><N>I know such sympathy would get me killed, but I cannot fathom the loss she must feel over her young that the Revenant carried away.  It seems this great tragedy of our times touches even the most powerful and aloof among us.
$ENTRY_JOURNAL_SPEECH_TITLE
$ENTRY_JOURNAL_SPEECH_LEFT_0_00	Day 23 – Speech
$ENTRY_JOURNAL_SPEECH_LEFT_0_10	Today, while carrying out the whims of a fat, stupid, terrifying, fortunately illiterate lizard, I stumbled across a collection of scrolls. Most were old and mildewed beyond recognition, but one remained legible. I was shocked to recognize the Lord Regent's Ascension Speech:
$ENTRY_JOURNAL_SPEECH_LEFT_0_20	It is with great solemnity and deepest sorrow that I take up the robe and office of Lord Regent. We stand a people doubly bereaved. No sooner had we been made orphans by the death of High King Zenimal but our mourning ears were assailed by the news of Crown Prince Zelemir's death on the battlefield.<N><N>Though the ship be unsteady and the course unknown, I assure you, a new day crests the horizon.<N><N>I ask you to accept my captainage till the firstborn of the fountain, the blood of Ashantimon, rise up to take the helm and lead his people to peace.
$ENTRY_JOURNAL_SPEECH_RIGHT_0_00	It seems many lifetimes ago that I stood in the capitol and listened to these words from the mouth of the Lord Regent himself. What a great gulf stands between me and that young girl who wept in the Temple Square, wondering how the sun would rise without a king in Ash.
$ENTRY_JOURNAL_ASSASSIN_TITLE
$ENTRY_JOURNAL_ASSASSIN_LEFT_0_00	Day 24 - Assassin
$ENTRY_JOURNAL_ASSASSIN_LEFT_0_10	I made a strange discovery today, in the curious, elated moments that always follow one of our hard-fought victories. We were sifting through the remnants of our fallen foes, looking for salvageable gear, when I found an item of a most peculiar nature.<N><N>It was similar to a lamellar harness, or what was left of one, with scraps of the thin gambeson that had once been worn beneath it. The plates were smaller, and their connections more intricate, than anything I have seen in our own armies or those of the Quaid. The delicate contours of its design, as well as the presence of fibers caught between the segments, lead me to believe that it was worn under regular clothing. This attempt at secrecy suggests to me that the armor in question was civilian, rather than military in origin.<N><N>The largest mystery posed by the harness is the damage which, lamentably, renders it unusable by our party. There is a hole, more than a hand's breadth wide, roughly where the wearer's heart would have been
$ENTRY_JOURNAL_ASSASSIN_RIGHT_0_00	located. The surrounding scales are twisted and blackened as if the victims of incredible heat and force.<N><N>Such destruction is no stranger to me. I have seen it on countless vanquished revenant corpses, when I have used my meager powers to strike them down with the spirit of lightning. But this is not my work.<N><N>Most disturbingly, the damaged plates are flexed outwards, as if the terrifying heat and pressure had been exerted from the inside of the armor.<N><N>I cannot help but ask, what person would have worn such an outfit, and more vexing still, what would have killed them in such a bizarre manner?<N><N>ADDENDUM:<N><N>I am shaking still, as I write this, from the events that just transpired, and the death I just narrowly avoided.<N><N>I had begun to disassemble the cuirass I previously described, pulling the metal plates from their connecting silk cord, in the hopes of turning an
$ENTRY_JOURNAL_ASSASSIN_LEFT_1_00	unwearable armor into tradable scrap. I was about to take hold of the remaining sleeve of the gambeson to tear it loose, when [knight_hero] seized my hand. Still holding my wrist, he took his knife and cut open the seam of the gambeson. Inside were a row of sharp needles. He continued cutting down the length of the sleeve to reveal more hidden barbs. All told, there were 32 of them, each tipped with poison, sewn into the outer layer of fabric where one might grab an attacker's arm.<N><N>As [knight_hero] continued his dissection, we discovered a thin pocket, stitched into the sleeve's wrist. Inside was a piece of parchment, rolled on itself. The illustration was not unlike the many illuminated manuscripts I handled back in the great Library of Ash, though foreign in the style. Despite significant damage, the image is still discernible: a slender woman sits on a throne. Her face is obscured by scorch marks, but long white hair runs down her shoulders and mingles with the jewels around her neck. At her feet sit two boys, dark-skinned and golden eyed. The woman rests her hands on the boys' heads. Their hair, like hers, is white.
$ENTRY_JOURNAL_ASSASSIN_RIGHT_1_00	The edges of the parchment are jagged, as if it was cut from some much larger page with a knife. Its reverse side is covered in an assortment of symbols of unknown origin, meticulously traced in black ink.<N><N>[knight_hero], for his part, tries to make light of the entire event. The barbs, he says, have most certainly sat for so long that their poison no longer holds any potency. He assures me that his intervention was simply to spare me a sore thumb. These are his words, but I see in his eyes a concern that betrays his jokes.<N><N>How he anticipated the existence of these stings within the assassin's harness is something I have been unable to drag out of him.
$ENTRY_JOURNAL_SUPERSHEEP_TITLE
$ENTRY_JOURNAL_SUPERSHEEP_LEFT_0_00	Day 24 - The Death of a Super Sheep
$ENTRY_JOURNAL_SUPERSHEEP_LEFT_0_10	The Axxima Vatta Muttanaxxor lies dead by my hand.<N><N>This, according to [dragon_hero_pos] gleeful boasting, is an accomplishment to be remembered for generations. Of course, she also seems to be of the mind that she accomplished this feat single-handedly (clawedly?), so perhaps her opinion is not to be taken seriously.<N><N>I will admit to enjoying the festivities. Deep in the bowels of a dead city, pursued by madmen and revenant, surrounded by chaos, it is nice to have a moment to actually enjoy something, even if it is a feast thrown by an overgrown lizard with delusions of divinity and a habit of threatening immolation for the slightest offense. How strange it is to see her caper about the bonfire with her offspring. For lack of any better word, she seems happy, if such an emotion can be applied to a monster. I would never think such a creature's moods could be contagious, but I do find myself beginning to feel something of our host's
$ENTRY_JOURNAL_SUPERSHEEP_RIGHT_0_00	exuberance. I have slain a legendary creature! I have feasted on its flesh! I have imbibed a not-insignificant quantity of something [berserker_hero] calls <LQ>boot wine!<RQ><N><N>I shall not explain the origins of this substance's nomenclature out of deference to those future readers who may be faint of heart, but I will say that I am on my second boot-full, and, while my palate may never recover from the horrors wreaked upon it, my insides are roaringly warm, and the outside world bobs and pulses in a most pleasing manner.<N><N>The progenitor of this rare vintage is currently on all fours, cavorting about the flames with our reptilian hosts and screaming <LQ>This is my dragon roar!<RQ> We shall not discuss any further the sound that follows, nor the orifice from which it originates, but both its regularity and volume are impressive.<N><N>On the third boot-full, I find that my initial negative impressions of [berserker_hero_pos] creation were perhaps too hasty. Flavor is entirely the wrong frame of reference with which to judge this substance. Texture, viscosity, a
$ENTRY_JOURNAL_SUPERSHEEP_LEFT_1_00	combination of temperature and gravitational impulses... If lightning were made out of leather and mud –<N><N>My boot is empty. This must be rectified.<N><N>It happened again! The boot with the thing doesn't stay there when you drink all of it… Where does it go? Why does the boot not stay full? Why does the... Solution! New boot.<N><N>Boot five is by far the most boot-full boot of the whole lot of them. Its boots have boots. Texture: amazing. Flavor: beyond words. Room: spinning.<N><N>I just ate a little bit of the sheep<N><N>I didn't even cook it on the fire<N><N>I just ate it raw<N><N>It was amazing<N><N>It's like... Okay: sideburns.<N><N>Am I
$ENTRY_JOURNAL_SUPERSHEEP_RIGHT_1_00	Is it weird to want<N><N>I just want to crawl inside the sideburns and curl up and take a nap<N><N>Like a little hammock<N><N>Just curl up and<N><N>I bet they smell nice<N><N>Is that sick? That might be sick.<N><N>I might be sick...I might be
$ENTRY_JOURNAL_SUPERSHEEP_RIGHT_1_10	Morning 25 - Addendum
$ENTRY_JOURNAL_SUPERSHEEP_RIGHT_1_20	Never<N><N>Never never never never never never never<N><N>Never never<N><N>Never again.
$ENTRY_JOURNAL_DREAM2_TITLE
$ENTRY_JOURNAL_DREAM2_LEFT_0_00	Day 25 - Second Dream
$ENTRY_JOURNAL_DREAM2_LEFT_0_10	The dream came to me again last night.  It was a different form, but I could tell it was the same dream - or at least I was the same dreamer.<N><N>I was standing in a great hall.  Its walls stretched up above me, towering so high that the ceiling was made of clouds.  Each wall was golden-bright and adorned with wondrous jewels as far as my eye could see.  In my hands was a goblet, carved from some lustrous material, wine-dark and cold to the touch.  <N><N>Despite all the wonders that surrounded me, I treasured the goblet above all things, carrying it so as to not spill a single drop from its lip. Suddenly the hall darkened and a filthy rabble surged into it. They struck me and abused me and tore the goblet from my hands. I screamed and drew a sharp dagger from my robes, slashing and striking out at them until the hall was dark with blood.
$ENTRY_JOURNAL_DREAM2_RIGHT_0_00	Despite their losses the throng pressed against me till I was forced out of the hall, into a dim antechamber. I fought, but all around the horde struck back till I was completely broken. I collapsed, and the rabble rushed over me, eager to tear down the bright jewels from the walls. <N><N>I lay for a long time, believing myself to have died. When I finally could climb to my feet, the hall was empty. The walls had been torn down and smashed, and everything was covered in soot and filth. I looked, but the goblet was nowhere. I wandered the hall for an eternity, crying out, but I was alone. The goblet had been taken from me. <N><N>I sat down in the ruin and wept.
$ENTRY_JOURNAL_ZELEMIR_DEAD_TITLE
$ENTRY_JOURNAL_ZELEMIR_DEAD_LEFT_0_00	Day 28 - Death of the Man in Red
$ENTRY_JOURNAL_ZELEMIR_DEAD_LEFT_0_10	I can remember, dimly, seeing him when I was a child, though my mind cannot reconcile the image of that vague memory with the man who now lies dead.<N><N>He wore his hair long then, in the style of the Eastern provinces, and much of his face was obscured by the ponderous bandage that wound around his head and over one eye. Indeed, it was only by the hushed reverence with which my mother drew me back that I knew he was any different from the other crippled veterans who joined us at the Temple Fountain.<N><N>I remember how he lifted another soldier, crutch-bound, with an empty sleeve where his right arm should have been, so the younger man could drink from the Fountain. I remember how he continued standing, long after the younger man limped away. I remember how the light caught the tears that ran from his uncovered eye, down his beard, and into the pure Temple water.
$ENTRY_JOURNAL_ZELEMIR_DEAD_RIGHT_0_00	And now he is dead, and I have killed him.<N><N>To become a regicide is a bitter feeling.  It was the only reasonable thing, I tell my mind, but I have still spilled the royal blood of Ash.  He had so deviated from his purpose as to endanger the entire order of being.  Still, the feeling haunts me.  It is the first time I have killed a true man of flesh and blood.<N><N>[mage_hero] oscillates between glee and anger, cursing his name as if she could kill the dead all over again.  I suppose this isn't an entirely vain desire, given our actions over the last weeks.<N><N>What haunts me most of all is the Revenant that still hound us.  Their leader and creator is dead.  How can his will still drive them?<N><N>I ask the question and already know the answer, though I do not wish to admit it.  It is not his will.  The feel is different.  Another hand guides them.<N><N>I have felt the strange power Zelemir spoke of, the evil sealed by the blood of sacrifice.  Eztli-Tenoch.
$ENTRY_JOURNAL_GIBBERISH_TITLE
$ENTRY_JOURNAL_GIBBERISH_LEFT_0_00	Day 25 - Gibberish
$ENTRY_JOURNAL_GIBBERISH_LEFT_0_10	[knight_hero] woke me today. We had paused briefly to consume some small scraps of food, and I, weary from the long march, reclined in the cool stone archway we had just passed. Sleep, which has troubled me somewhat of late, came easily for once. My slumber cannot have lasted more than a few moments. Presently I opened my eyes to find [knight_hero] standing in front of me. He informed me that we had to press on, and, as he took the path in front of me, added that I had been speaking gibberish in my sleep.<N><N>Though it may have been mere nonsense to his ears, I felt meaning clinging to the corners of my half-sleeping mind. I drew out my journal and, in a rush that dared not stop and examine lest I should lose my quarry, jotted out what I remembered.
