flag	content
$ENTRY_JOURNAL_LETTER_MARKOS_SLAK_LEFT_0_00	Den 21
$ENTRY_JOURNAL_LETTER_MARKOS_SLAK_LEFT_0_10	HEJ [mcguffin_hero_up]! JSEM [knight_hero_up] A CHCI MÍT S TEBOU DĚTI PROTOŽE JSEM BAČKORA A PROTO TAKY NOSÍM SUKNI A TAKY [berserker_hero_up] JE BOREC<N>S POZDRAVEM<N>JASNĚ [knight_hero_up]
$ENTRY_JOURNAL_LETTER_AZRA_SLAK_TITLE	
$ENTRY_JOURNAL_LETTER_AZRA_SLAK_LEFT_0_00	Noc 21
$ENTRY_JOURNAL_LETTER_AZRA_SLAK_LEFT_0_10	Pro: <berserker_hero_fu>,<N>Jestli tohle čteš, znamená to, že už jsi mi zase vlezl do stanu a znesvětil můj deníček a/nebo se trapně snažil v něm předstírat, že jsi někdo jiný. No, to už se nebude opakovat. Vidíš tu plachtu za sebou? Hádej, co je za ní!<N>Poradím ti: Drží to naběračku a nemá tě to zrovna v lásce.
$ENTRY_JOURNAL_LETTER_AZRA_SLAK_LEFT_0_20	HAHA, SKORO JSEM TI TO UVĚŘIL A JMENUJU SE [knight_hero_up] A RÁD NOSÍM HEZKÉ ŠATY A TA
$ENTRY_JOURNAL_NIRU_TITLE	
$ENTRY_JOURNAL_NIRU_LEFT_0_00	Noc 22 - [dragon_hero]
$ENTRY_JOURNAL_NIRU_LEFT_0_10	O dracích už jsem mockrát slyšela. Moje sestřenka jimi byla celé dětství posedlá a doslova hltala každou knížku o nich, kterou jsem v knihovně našla - od Polimonových vědeckých hypotéz po nomádské bajky. Pak mi ty příběhy vyprávěla tyickým dětským způsobem, pozpátku či napřeskáčku a jedním dechem. I přesto mi v paměti hodně z těch příběhů utkvělo. A teď, když mi společnost dělá opravdový drak z masa a krve, všechno se mi to vrací.<N>Během svého putování jsem se naučila, že většina mých teoretických poznatků se ukazuje velmi nepřesnými v konfrontaci s živoucí realitou. Ale v tomhle případě moje vzdělání kupodivu sedí: [dragon_hero] je tlustá, hamižná, sobecká přerostlá ještěrka, propadlá shromažďování bohatství a iluzím o svém božství.
$ENTRY_JOURNAL_NIRU_RIGHT_0_00	Takhle mocné stvoření je velmi nebezpečné. Vůbec by neměla výčitky někoho z mojí skupinky sežrat - zabíjí všechno, co ji byť jen lehce rozčílí - a cokoliv “smrtelné” obecně vnímá jako hluboko pod svou úrovní.<N>Nadřazenost je často nejvyšším stupněm ignorantství. [dragon_hero] má ve svém majetku cenný “nápojový pohár pro draky”. Kdyby nebylo čtení nápisu v ashštině pod její úroveň, věděla by, že ve skutečnosti nejde o nic menšího než “Nočník Lorda Redamala”. Kdykoliv mě její nadřazenost vytočí, vzpomenu si, jak tenhle “pohár” nadšeně používá.
$ENTRY_JOURNAL_NIRU_LEFT_1_00	Noc 24 - Přídavek
$ENTRY_JOURNAL_NIRU_LEFT_1_10	Přes svůj zjevný nezájem o cokoliv kromě jí samé, [dragon_hero] je překvapivě starostlivá matka.<N>Když ji vidím, jak se stará o blaho svých potomkú, nemohu si nevzpomenout na svoji vlastní matku. Je to divná asociace, s gigantickým monstrem, které mi skoro denně vyhrožuje, že mě sežere nebo sežehne na uhel.<N>Vím, že přílišné sympatie by mě mohly stát život, ale nedokážu si ani představit, jak moc trpí nad ztrátou svých mladých, které unesli Navrátilci. Zdá se, že tahle obrovská tragédie se dotýká i těch nejmocnějších a nejodtažitějších z nás.
$ENTRY_JOURNAL_DREAM2_TITLE	
$ENTRY_JOURNAL_DREAM2_LEFT_0_00	Den 25 - Druhý sen
$ENTRY_JOURNAL_DREAM2_LEFT_0_10	Ten sen se mi tuto noc vrátil. Mělo to jinou formu, ale hned jsem věděla, že je to stejný sen - nebo alespoň já jsem byla stejná.<N>Stála jsem ve velikém sále. Jeho zdi se tyčily do takové výše, že strop tvořily mraky. Zdi byly zlaté a lesklé, zdobené velkými drahokamy, kam až moje oko dohlédlo. V mých rukách byl pohár z jakéhosi vzácného materiálu, temného jako víno a chladivého na dotek. Navzdory všemu bohatství a pokladům, jež mne obklopovaly, cenila jsem si toho poháru nadevše a opatrně jej nosila, aby ani kapka neukápla. Najednou se zatmělo a do haly vtrhla lůza. Udeřili mne a pohár mi vyrvali z rukou. Zařvala jsem, vytáhla z šatů ostrou dýku a bodala jsem a sekala kolem sebe, až celá podlaha byla pokryta krví.
$ENTRY_JOURNAL_DREAM2_RIGHT_0_00	I přes obrovské ztráty mne ten dav vytlačil do potemnělého předsálí. Bojovala jsem do posledního dechu, ale jejich rány mne nakonec zlomily, padla jsem na zem a ta lůza se přese mne přehnala a jala se trhat drahokamy ze zdí.<N>Dlouho jsem ležela a myslela si, že jsem mrtvá. Když jsem konečně našla sílu se postavit na nohy, bylo tam pusto. Zdi byly stržené a rozbité, vše bylo pokryto špínou a sazemi. Pohár samozřejmě nikde. Chodila jsem sem a tam snad celou věčnost a volala, ale byla jsem sama, pohár mi sebrali.<N>Sedla jsem si na zem a plakala.
$ENTRY_JOURNAL_ZELEMIR_DEAD_TITLE	
$ENTRY_JOURNAL_ZELEMIR_DEAD_LEFT_0_00	Den 28 - Zelemirova smrt
$ENTRY_JOURNAL_ZELEMIR_DEAD_LEFT_0_10	Královražda je zvláštní pocit. Vím, že jsem udělala rozumnou věc, ale přesto - prolila jsem ashskou královskou krev. Ale on se tak zvrhl, že ohrožoval samotný řád bytí. Ale ten pocit mne pořád pronásleduje. Byl to první opravdu živý člověk z masa a kostí, kterého jsem zabila.<N>[mage_hero] se zmítá mezi vztekem a nadšením, proklíná jeho jméno, jako by ho mohla zabít znovu. A je to vcelku pochopitelná touha vzhledem k tomu, co nás za poslední týdny potkalo.<N>Co mě nejvíc děsí - všichni ti Navrátilci, co nás pořad pronásledují. Jejich vůdce a stvořitel je mrtev - jak je může jeho vůle dál pohánět vpřed?<N>Ptám se a přitom odpověď znám, ale nechci si ji připustit. Není to jeho vůle. Je to trochu jiné. Vede je teď jiná ruka.
$ENTRY_JOURNAL_ZELEMIR_DEAD_RIGHT_0_00	Pocítila jsem to divnou sílu, o které Zelemir mluvil, to zlo vězněné krví obětí. Eztli-Tenoch.
$ENTRY_JOURNAL_DREAM3_TITLE	
$ENTRY_JOURNAL_DREAM3_LEFT_0_00	Den 29 - Třetí sen
$ENTRY_JOURNAL_DREAM3_LEFT_0_10	Znovu jsem měla sen.<N>Stála jsem na opuštěném místě. Přede mnou se desítky metrů k nebi tyčil obrovský krystal. Plakala jsem, slzy mi stékaly po těle, přes moje šperky a talismany, až na zem. Stékaly v malých potůčcích po zaprášené zemi k tomu krystalu a já si najednou uvědomila, že už to nejsou slzy, ale krev.<N>Kolem mne byla spousta mrtvol - muži, ženy, děti. Moje ruce byly špinavé jejich krví. Otočila jsem se, a za mnou stála armáda, stejně jako já zbrocená krví. Čekali, až promluvím.<N>Zvedla jsem svoje rudé ruce k nebi a hromovým hlasem zařvala.
$ENTRY_JOURNAL_DREAM3_RIGHT_0_00	Celá armáda ten můj řev zopakovala. Bylo to slovo, které jsem nikdy neslyšela, ale hned jsem věděla, co znamená - krev. Bylo tak hlasité, až se chvěla země.
$ENTRY_JOURNAL_THRONE_ROOM_TITLE	
$ENTRY_JOURNAL_THRONE_ROOM_LEFT_0_00	Den 35 - Eztliho trůn
$ENTRY_JOURNAL_THRONE_ROOM_LEFT_0_10	Jak tohle píšu, [berserker_hero] si sedl na trůn jak na hospodskou židli. Na Eztli-Tenochův trůn.<N>Nemám z toho vůbec dobrý pocit - ale proč? Proč by mělo zlo vzbuzovat respekt? Tenhle zlatý muž není nic víc než násilník, který má blízko k tomu, aby se stal bohem. Na tomhle druhu zla je něco patetického - koukají z toho komplexy a pomýlení těch, kteří chtějí být slavní. Podívejte se na mne, křičí, já jsem ztělesněná moc! Eztli-Tenoch, bůh, bezmocný ve své krystalové kleci.<N>Ale něco ve mně tomu rozumí. Něco, co procházelo těmito sály, co znalo božství. Co sedělo po jeho boku a soudilo lůzu. Ucítila jsem to volání božství.
$ENTRY_JOURNAL_THRONE_ROOM_RIGHT_0_00	Možná je to ta pachuť, kterou cítím ve svých snech, která tvaruje moje opovržení. Viděla jsem, co on opravdu je, a co si myslí, že je.
$ENTRY_JOURNAL_ANTIAZRA_TITLE	
$ENTRY_JOURNAL_ANTIAZRA_LEFT_0_00	Den 37 - Tletl-Meztli
$ENTRY_JOURNAL_ANTIAZRA_LEFT_0_10	Tomu, co se stalo v pokladnici, moc nerozumím, tedy po faktické stránce.<N>Viděla jsem se umřít, tedy někoho, kdo byl já.<N>Tletl-Meztli, ohnivý měsíc.<N>Je to velmi zvláštní pocit, podívat se na někoho a říct “Tohle jsem byla já.”  Ale já jsem byla. Ta moc, ta ztráta, ta pomsta. Prožila jsem, aspoň částečně, všechno, co ji utvořilo. A teď jsem byla svědkem té oběti, která její bytí ukončila.
$ENTRY_JOURNAL_ESCAPE_TITLE	
$ENTRY_JOURNAL_ESCAPE_LEFT_0_00	Den 39 - Útěk?
$ENTRY_JOURNAL_ESCAPE_LEFT_0_10	Zelemir se vrátil. A přinesl s sebou zrádnou nabídku: naši svobodu a záchranu světa - jen za cenu pár tisíc životů, jen další kapka v rozbouřeném oceánu prolité krve.<N>[dragon_hero] je z toho úplně mimo. [mage_hero] má pěnu u huby.<N>Tady je naše záchrana!<N>Ale obě volby jsou nebezpečné: postavit se Zelemirovi, riskuji život svůj a všech ostatních, které by vypuštěný Eztli-Tenoch zahubil. Riskuji osud celého světa! Ale utéct a nechat ho konat, riskuji svoji duši.<N>Kéž bych byla zemřela v Ashi. Dala bych cokoliv za to, abych si z tohoto nemusela vybrat.
$ENTRY_JOURNAL_FOLLOWING_ZELEMIR_TITLE	
$ENTRY_JOURNAL_FOLLOWING_ZELEMIR_LEFT_0_00	Den 40 - Za Zelemirem
$ENTRY_JOURNAL_FOLLOWING_ZELEMIR_LEFT_0_10	Zelemirovo řešení už nepovažuju za bláznivé. Je to vlastně dobře zdůvodněné a promyšlené - práce mistra strategie, která vyřeší hrozivé prokletí.<N>A je to nechutné, odporné..<N>Kdo bojuje proti chaosu zabíjením nevinných, zrazuje sám sebe.<N>Už jednou jsem se mu postavila. A udělám to znovu tolikrát, kolikrát to bude potřeba, abych ty lidi ochránila. A nebo to aspoň zkusím.
$ENTRY_JOURNAL_EPILOGUE_TITLE	
$ENTRY_JOURNAL_EPILOGUE_LEFT_0_00	Epilog
$ENTRY_JOURNAL_EPILOGUE_LEFT_0_10	Je to divný pocit, jen tak se zastavit a říct si: “Vůbec nic a nikdo se mne nesnaží zabít.”<N>Pořád tomu nějak nemůžu uvěřit. Pořád čekám, kdy se chodbami knihovny přiřítí vražedné ovce. Zatím to zkusila akorát myš, kterou bezpečně zastavilo Polimonovo Jak fungují rostliny.<N>[knight_hero] se stal pravideným návštěvníkem knihovny. Za poslední měsíc si půjčil všechno s vojenskou tématikou, co jsem dokázala v regálech najít - a když tohle téma vyčerpal, začal hltat další knihy bez ohledu na téma. Myslím, že poslední, co četl, byl návod k rozmnožování fretek, který náhodně vytáhl - a další návštěvu strávil místo čtení povídáním se mnou. Věděla jsem, že s ním něco není v pořádku.
$ENTRY_JOURNAL_EPILOGUE_RIGHT_0_00	Ale nestěžuju si, je fajn mít si s kým povídat, když plním police knihami. Během té morové epidemie byla spousta knih použita k topení, knihovna byla úplně zdecimována - police zely prázdnotou.<N>[knight_hero] mi věnoval několik knih, které koupil od nomádských obchodníků - a včera jsem dostala balík s nápisem: “PRO [mcguffin_hero_up], JEJÍŽ PRÁCE JE PĚKNĚ NUDNÁ VE SROVNÁNÍ S MOJÍ, COŽ JE ZABÍJENÍ”<N>Uvnitř bylo několik velmi vzácných textů ze západu, starých asi tři sta let, a pár primitivních malůvek, kde postavička s nápisem “JÁ” bojuje s různými příšerami. Všechno zůstane uchováno pro příští generace v renovovaném východním křídle knihovny, včetně tohoto deníku.<N>Často si říkám, jak se asi vede mým spolubojovníkům.
$ENTRY_JOURNAL_EPILOGUE_LEFT_1_00	<N>Jsou to jen dva měsíce, ale vím, že pro takové, jako [berserker_hero] a [ranger_hero], jsou to stovky nových dobrodružství.<N>O tom, co dělá [mage_hero], moc nevím, ale občas se nomádští obchodníci zmiňují o šílené císařovně z ruin - z čehož usuzuji, že dobývání ztraceného území se jí daří.<N>Někdy se o ni bojím - teď, kdyz epidemie skončila a Navrátilci zmizeli, trosky Quaidského císařství jsou lákavým cílem pro všechny aspirující vojevůdce a bandity, nemluvě o severních královstvích. Ale na druhou stranu, jestli někdo dokáže válčit proti zbytku světa a s úsměvem na konci vyhrát, pak je to určitě [mage_hero].<N>[healer_hero] se vrátil do kláštera. Občas mi píše a popisuje, jak se Jáma postupně mění. Obchodníci, cestovatelé i poutníci si tam pomalu nacházejí cestu, i když bude trvat, než se oblast zbaví svého stigmatu úplně.
$ENTRY_JOURNAL_EPILOGUE_RIGHT_1_00	Možná bych v příštích měsících mohla přijmout jeho pozvání a navštívít ho. Město se pomalu staví na nohy a s tím přichází hektický shon života - něco, co si ráda odpustím.<N>Moje oči touží obhlížet vzdálené horizonty. Asi je ve mně přeci jen kus dobrodruha. Nepochybuji, že [knight_hero] a jeho stráže by mne doprovodily, takže by to vůbec nebyla nebezpečná cesta - a kdyby se mi zase podařilo ho přemluvit ke zpěvu, byla by i velmi zábavná.<N>Myslím, že [dragon_hero] definitivně opustila svět smrtelníků, ale jistá si nejsem. Minulý tyden se na střeše objevil balíček knih se zlatou vazbou - a vynést takový náklad do takové výšky, to by vyžadovalo velmi zkušeného lezce, takže se přikláním k tomu, že náš tajemný dárce byl obdařen schopností letu. To by znamenalo, že jedna naše bohyně si našla partnera, jenž jí pomáhá s výchovou potomstva.
$ENTRY_JOURNAL_EPILOGUE_LEFT_2_00	Je to šťastná představa, tak se jí budu držet.<N>Pomalu si zvykám mluvit s lidmi mimo naši malou skupinku. Těch pár, kterým jsem se začala svěřovat, mi moc nevěří - a nebo to na ně nedělá dojem, protože už byli vystaveni značně přehnaným zkazkám navrativších se uprchlíků.<N>Dneska mne na ulici zastavily dvě děti a prosily mne, abych sežehla obličej někomu, kdo je šikanuje. Zajímavé, vždycky chtějí sežehnout obličej. Odehnala jsem ho jedním zlým pohledem, což možná udělalo větší dojem, než plameny. Už se mi stalo, že po mně někdo chtěl vyléčit vybočené palce na nohou, požehnat oslu, seslat kletbu na otravné sousedy a podobně.<N>Možná proto jsem tak ráda, když se v knihovně objeví [knight_hero].
$ENTRY_JOURNAL_EPILOGUE_RIGHT_2_00	Nikdy nemluvíme o tom, co jsme zažili, ale je tu jakési mlčenlivé souznění či porozumění, které prostě s nikým, kdo s námi nebyl, nezažiju.<N>Často si říkám, uvidíme se někdy všichni pohromadě?<N>-[mcguffin_hero] Yalkie Livbar
$ENTRY_JOURNAL_EPILOGUE_RIGHT_2_10	<N>ČASTO SI ŘÍKÁM, JESTLI SE NAUČÍŠ SI TEN DENÍČEK LÍP SCHOVAT, HAHA, PROTOŽE JÁ JSEM PROSTĚ ÚŽASNEJ A JMENUJU SE [knight_hero_up] A VŮBEC NEJSEM ÚŽASNEJ A RÁD NOSÍM HEZKÝ KYTKY VE VLASECH A TANCUJU VE SVÝ FRAJERSKÝ RŮŽOVÝ SUKNI A ZPÍVÁM SI LALALALA A OPRAVDU, [knight_hero_up], MUSÍM TI TO HLÁSKOVAT? TAK M
$ENTRY_JOURNAL_EPILOGUE_RIGHT_2_20	Naběračku jsem si ponechala.
$ENTRY_JOURNAL2_ACTQUOTES_LEFT_00	Act Intro Quotes
$ENTRY_JOURNAL2_ACTQUOTES_LEFT_10	Some of my favorite things to write were the little bits of flavor text that opened each act of the story. They really let me experiment with other voices and give the player little glimpses into the larger world that the story was set in. When it came to start act seven, I actually came up with three different quotes and then picked a favorite to use in the game. Here are the two that didn't make the cut:<N><N><LQ>When faced with a decision, the selfish man thinks on a multitude of outcomes, weighing which option will yield him the best return.  The true man thinks only of which will serve the Flame.<RQ><N>- From the Book of Seven Wisdoms on the Path of the Blade<N><N><LQ>I look at the faces of our Northern mercenaries and I see the despair of a man who has gambled and lost.  We shall all die, but I shall die for my home, for my family, for the King and the Temple.  They shall die for a paltry sum of gold.<RQ><N>- Unknown defender, Siege of Karedon's Pass
$ENTRY_JOURNAL2_ACTQUOTES_LEFT_1_00	introductory bit of flavor text was taken from Thief: The Dark Projekt, one of my favorite games of all time. I don't think I've ever played anything else that had such a lavishly imagined, nuanced, and hauntingly beautiful setting. Master thief Garrett silently slipping through the shadows of The City, amidst grinding industrial machines and occult horrors, passing unseen through the warring factions of magic and reason is an image that will stay with me for the rest of my life. Sometimes I cry when I think about it. Although, that may have more to do with all the paint I ate as a kid...
$ENTRY_JOURNAL2_ACTQUOTES_RIGHT_0_00	The one that finally made it into the game is this:<N><N><LQ>It is said that men fear death.  In my experience, what men truly fear is the uncertainty of death.  In all that ordeal, when death was the only conceivable outcome, I was possessed by an unassailable calm I have never felt before or since.  It was only when the chance of survival appeared that I felt the true grip of terror.<RQ><N>- from the Memoirs of Gedemon Dalavbar, Master of Archers, being a History of his Adventures and Exploits in Service to the Ash King<N><N>This quote was highly inspired by a passage from Shadow of the Torturer, by Gene Wolfe, which I began reading as I was finishing work on Defender's Quest. (I didn't realize this inspiration until long after I finish writing the piece.) It's an incredibly strange, often disturbing book, which I would not recommend to younger readers. However, for mature audiences who are interested in taking a journey to a new and alien place, the book captures a sense of otherness in its world and values rarely found in modern fiction.<N><N>Speaking of inspirations, the idea of each act having an
$ENTRY_JOURNAL2_ACTQUOTES_RIGHT_1_00	 
$ENTRY_JOURNAL2_ACTQUOTES_TITLE	 
$ENTRY_JOURNAL2_ASHTEMPLE_LEFT_00	The Temple of Ash
$ENTRY_JOURNAL2_ASHTEMPLE_LEFT_10	The Temple of Ash is a monotheistic-based monarchical religious philosophy centered on balance and community. The world is seen as a great machine, functioning under the impetus of the Unmoved Mover, the creator who sets everything in motion. The role of the individual is to serve their purpose as a part of the greater machine, being in balance with their place in the world around them. Evil is seen as the failure to do so, or imbalance. (This place is dictated by social structure – great emphasis is placed on the chain of command or chain of being.) The center of the religion is the physical High Temple, which was once the school of the founding philosopher. Water is a key element in Temple rituals, the hydrological cycle being an example of an element in balance with its purpose in the great machine. After death, those who have fulfilled their purpose within the Earthly Machine are taken by the Unmoved Mover and made part of the Celestial Machine, the perfected version of the earth.<N>The Temple of Ash was founded by Selinadt, an exiled philosopher from one of the distant northern
$ENTRY_JOURNAL2_ASHTEMPLE_LEFT_1_00	 
$ENTRY_JOURNAL2_ASHTEMPLE_RIGHT_0_00	independent city states. Banished from his homeland through the machinations of his political rivals, Selinadt wandered south, offering his services to various local rulers as an advisor. The King of Ash took him in after he defeated the king's wisemen in a riddle competition. After the conversion of the King of Ash, Selinadt's religious philosophy became widely popular throughout the region.<N><N>Since the King of Ash was the very first convert, each of his successors is seen as the caretaker of the Temple. The religion is practiced throughout the smaller neighboring kingdoms, but the High Temple at Ash is its center. For this reason, Ash is understood to be completely neutral in the wars that break out amongst its neighbors. In the few occasions that one of its neighbors has threatened it, the others have joined together against it to defend the Temple. This neutrality has allowed Ash to grow as a robust trading center, increasing its power and influence greatly. With the threat of the Quaid Empire, Ash's smaller neighboring kingdoms have united as a defacto federation, making Ash a sizable, albeit fractured empire.
$ENTRY_JOURNAL2_ASHTEMPLE_RIGHT_1_00	 
$ENTRY_JOURNAL2_ASHTEMPLE_TITLE	 
$ENTRY_JOURNAL2_BERSERKERS_LEFT_00	Berserkers and Proper Scabbard Placement
$ENTRY_JOURNAL2_BERSERKERS_LEFT_10	Boy, it sure looks cool when a killer swordsman keeps his awesome sword on a scabbard on his back instead of on his side like a normal person! So cool, in fact, that I initially designed the Berserkers to look like this. Fortunately, my sublimated spirit of neurotic historical obsession materialize in front of me, slapped me in the face with a hand clad in 100% authentic riveted mail, and pointed out that keeping your sword on your back is the dumbest thing anyone could ever do ever.<N><N>But Link! And Geralt! And ninjas!<N><N>To which the spirit of neurotic historical obsession says:<N><N>Your back is a great place to keep things if you just want to carry them around. For instance, backpacks.<N><N>However, if you want to be able to draw a weapon you will discover that it is impossible to do so from your back. Go ahead, try it out. It's a Herculean effort to pull
$ENTRY_JOURNAL2_BERSERKERS_LEFT_1_00	the coolness of drawing things from your back that they've designed special sheaths that exist only to do this. They're this weird kind of half scabbard sort of thing and they look stupid and they are stupid only stupid people use them and they still won't work as well as drawing it from your side. (A lot of them actually put a big metal ring right at the top, so you do get that metal-on-metal shing noise… You know, because this big metal ring is grinding the edge off of your sword.)<N><N>Anyways, the point is people are obsessed with how <LQ>cool<RQ> it looks to draw your sword from your back even though it will never, ever – even if you designed some sort of super sheath with this express purpose in mind – work like drawing it from your side like a normal person.<N><N>Fortunately, I corrected my grave error, and now all of our Berserkers use correct, physiologically possible sheath placement. Then I spent two hours watching German Longsword Fencing videos on YouTube and weeping for my sins.
$ENTRY_JOURNAL2_BERSERKERS_RIGHT_0_00	out anything of any length from a sheath. (One of the Roman emperors that I'm too lazy to look up at the moment – Hadrian, I think? – actually bragged in one of his writings that London was such a subjugated city his troops could walk through the streets with their weapons on their backs. Because… if there was danger of you getting attacked… you'd want to have your weapons where you could actually reach them.)<N><N>Next time you see some movie where some super cool dude keeps his sword on his back (or better yet, two swords), watch closely when he draws it. You'll notice the film always conveniently cuts – he gets a couple inches out of the scabbard (with the appropriate metal-on-metal shing noise that by the way would only ever happened if something was scratching the crap out of your blade) and then magically it cuts to him with the sword all the way out. This is because the in between part is anatomically impossible – you can't draw anything longer than your arm from your back. At least, not without dislocating something.<N><N>Now, there are some people who are so obsessed with
$ENTRY_JOURNAL2_BERSERKERS_RIGHT_1_00	PS: You'll notice, in 3-D games where characters keep a sword on their backs, that the sword magically clips through the sheath rather than being drawn through the mouth of it.<N><N>PPS: some Napoleonic and the Victorian military sabers feature metal sheaths with a metal spring in the mouth that presses against the blade to keep it snugly in place, so when drawn they do actually create that metal-on-metal shing noise that the movies love so much. This spring also wears on the blade, so if you find still extant sabers of this variety, they will oftentimes have significant blade wear where the spring has rubbed against them every single time they're drawn. So yes, that cool shing noise does come from something, however it's very limited, and still bad for the swords long-term. Now if you'll excuse me, I have to go flog myself while reading sword and buckler fencing manuals.
$ENTRY_JOURNAL2_BERSERKERS_TITLE	 
$ENTRY_JOURNAL2_BLOODMAD_LEFT_00	The Blood Mad Tribes
$ENTRY_JOURNAL2_BLOODMAD_LEFT_10	The Nomads are actually the scattered remnants of an ancient civilization that was once part of Eztli-Tenoch's domain.  When Eztli-Tenoch was defeated most of them scattered, becoming the tribal, nomadic, polytheistic people that we are familiar with.  But some of them remained loyal to their defeated <LQ>god,<RQ> and, under the leadership of their mysterious Queen, grew into a shamanistic death cult dedicated to freeing Eztli-Tenoch from his prison.  These tribes surrounded the areas around Eztli's prison and set about breaking the blood seal in the only way they knew how: killing anyone they could get their hands on and painting the Great Stone with their blood, hoping that one day, they would manage to nab the right people.  People learned very quickly to avoid these areas, so the Blood Cults spread out, eventually into the territory of the Quaid Empire.  Obviously, having everyone on your highways ritualistically murdered isn't good for business, and certainly not good for the glory of the Cosmic Flame, so the Quaid Empire waged several wars of eradication against the cults (these are the ones that Wrenna refers to).
$ENTRY_JOURNAL2_BLOODMAD_LEFT_1_00	recognize them.<N><N>A big shout out to Lars for having the idea of Zelemir poisoning Ozimal.  Without that, the Blood-mad Tribes would never have occurred to me. (Originally, Ozimal was going to get turned into a revenant after Zelemir brutally shanked him to death on screen, but my Tarantino-esque bloodbath was vetoed in favor of some offscreen poisoning. Incidentally, Eyepatch Spear Guy, who has inexplicably attracted a small fan club, was also supposed to die in the melee.)<N>
$ENTRY_JOURNAL2_BLOODMAD_RIGHT_0_00	The cults are scattered but still a vague threat.  With the disappearance of their Queen centuries ago, the cults began to lose much of the reasoning behind their actions to complicated ritual. Most blood cults no longer orbit the actual Great Stone, and instead worship and sacrifice to smaller replicas of it.  However, with Eztli Tenoch being somewhat freed from his prison, he has reached out to his long lost children.  The shamans of the blood cults have heard his call, and are all leading their people back into the Pit, back to the Great Stone prison of their god.<N><N>The cultists maintain a poisonous diet (the same poisons Zelemir used on Ozimal) and a crazed mania that they believe to be filled with the spirit of their master. This poisonous diet allows them to transform themselves into revenant as needed. (Eztli-Tenoch's Right Hand is a shaman, or perhaps a group of shamans, that sacrifice themselves to become the hideously twisted instrument of their master's will).<N><N>Ketta's Tribe, the Geka, were massacred by the Blood Cultists when she was in her early tweens, which is why she has few tribal affiliations and why she would
$ENTRY_JOURNAL2_BLOODMAD_RIGHT_1_00	 
$ENTRY_JOURNAL2_BLOODMAD_TITLE	 
$ENTRY_JOURNAL2_BOSSREVENANT_LEFT_00	Boss Revenant
$ENTRY_JOURNAL2_BOSSREVENANT_LEFT_10	For those of you who are curious about our boss revenant, here's an explanation from one of our internal design documents:<N><N>Some revenant may be more powerful than others, depending on how much spiritual focus the wizard is giving that particular pawn. Furthermore, some <LQ>shells<RQ> are more conducive than others. For instance, a powerful necromancer could inhabit the corpses of squirrels. And while an army of zombie squirrels would be pretty hilarious, squirrels do not have the same depth of spiritual existence that humans do – less of the their being is in the shadow realm. Basically, the bigger a void left by a soul, the more room there is for the wizard to fill it with his own spiritual focus (ideally as soon as the thing dies – as a corpse rots, so does its spiritual dimensions, so the older a corpse gets, the less it can do). This carries over to people as well. Not everyone has as much room for the wizard to work in. Shallow vessels can only carry a small amount of his spirit, and won't allow him to do things that require more energy
$ENTRY_JOURNAL2_BOSSREVENANT_LEFT_1_00	 
$ENTRY_JOURNAL2_BOSSREVENANT_RIGHT_0_00	than they can hold. On the other hand, some people have significantly more spiritual depth and allow him a lot more room to work in – the newer a corpse is, the more spiritual void is left for him to fill.
$ENTRY_JOURNAL2_BOSSREVENANT_RIGHT_1_00	 
$ENTRY_JOURNAL2_BOSSREVENANT_TITLE	 
$ENTRY_JOURNAL2_CHIEFTANSTUNIC_LEFT_00	Chieftan's Tunic and the World Tree
$ENTRY_JOURNAL2_CHIEFTANSTUNIC_LEFT_10	The twisting roots of the World Tree that decorate the Chieftain's Tunic was part of my many efforts to imply a deeper culture and folklore to our various factions, in this case the Nomads.<N><N>A lot of real-world cultures have the concept of a World Tree, but I was inspired specifically by a very strange bit of Greek folklore I read about which involved some Balkan goblins called Kallikantzaroi. The Kallikantzaroi spend the entire year underground, sawing at the roots of the World Tree in hopes of causing it (and therefore the world) to collapse. The Kallikantzaroi are just jackasses like that, I guess. Anyways, the only time they stop trying to kill the world is on Christmas, which arrives just as they are about to saw all the way through the World Tree. Starting on Christmas, they get to come up to the surface and run around peeing in people's beer, stealing candy from babies, sticking your toothbrush in the toilet, and generally being ass-clowns of the highest caliber. All their fun ends on the day of
$ENTRY_JOURNAL2_CHIEFTANSTUNIC_LEFT_1_00	 
$ENTRY_JOURNAL2_CHIEFTANSTUNIC_RIGHT_0_00	Epiphany, when they are banished back down into the earth. They arrive to discover that the joke is in fact on them and the World Tree has healed entirely from all of their sawing. This happens every single year, because the Kallikantzaroi aren't just ass-hats, they're incredibly stupid ass-hats. (I like to imagine that the World Tree went and peed in all of their beer while they were gone.)<N><N>Oh, and if you want to protect your beer, baby-candy, and toothbrushes from the Kallikantzaroi, all you have to do is put a colander out on your porch. Kallikantzaroi can only count as high as the number two – since three, being the number of the Trinity, is a holy number, if one of the Kallikantzaroi says it out loud, they will immediately die. So if you stick a colander on your porch, those punk ass Kallikantzaroi will stay up all night trying to count all of the holes in it but always losing count after the number two. Then you just get up first thing in the morning, bust out your trusty .45, cap those tragically math-obsessed fools in their collective keister, put the bodies down the garbage disposal, and enjoy urine-free beer for the rest of the holiday season. At least, that's how I imagine it going down.
$ENTRY_JOURNAL2_CHIEFTANSTUNIC_RIGHT_1_00	 
