flag	content
$ENTRY_JOURNAL_LETTER_MARKOS_3_TITLE	
$ENTRY_JOURNAL_LETTER_MARKOS_3_LEFT_0_00	20º giorno 
$ENTRY_JOURNAL_LETTER_MARKOS_3_LEFT_0_10	Signorina [mcguffin_hero_fu],<N>Presumo che non avrei mai dovuto ricevere la vostra ultima lettera, considerato che mi è stata consegnata da [berserker_hero_fu], il quale è poi stato subito dopo inseguito da voi stessa fuori dal campo e selvaggiamente picchiato con un mestolo per la zuppa.  <N>Tutto questo è per dirvi che vi restituisco la lettera senza averla letta.  Vi prego inoltre di lavare quel mestolo prima di usarlo di nuovo.  Grazie.<N>P.S. - Mr. Magnifistacchio?  Seriamente?  Era il meglio che potevate fare?<N>-[knight_hero_fu] Kashantir
$ENTRY_JOURNAL_LETTER_MARKOS_SLAK_TITLE	
$ENTRY_JOURNAL_LETTER_MARKOS_SLAK_LEFT_0_00	21º giorno
$ENTRY_JOURNAL_LETTER_MARKOS_SLAK_LEFT_0_10	EHI [mcguffin_hero_up] SONO [knight_hero_up] VOGLIO AVERE I TUOI BAMBINI PERCHÈ SONO UNA DONNA È PER QUESTO CHE INDOSSO UNA GONNA E POI [berserker_hero_up] È FANTASTICO<N>CORDIALMENTE<N>IL VERO [knight_hero_up]
$ENTRY_JOURNAL_LETTER_AZRA_SLAK_TITLE	
$ENTRY_JOURNAL_LETTER_AZRA_SLAK_LEFT_0_00	21º notte 
$ENTRY_JOURNAL_LETTER_AZRA_SLAK_LEFT_0_10	Caro [berserker_hero_fu],<N>Se stai leggendo questo messaggio, vuol dire che ti sei ancora una volta intrufolato nella mia tenda per imbrattare il mio diario e/o fare un'altra delle tue pessime imitazioni.  Bene, stavolta non succederà.  Vedi quell'apertura nella tenda dietro di te?  Indovina cosa c'è lì dietro? <N>Ti do un indizio: ha in mano un mestolo e non le sei molto simpatico.
$ENTRY_JOURNAL_LETTER_AZRA_SLAK_LEFT_0_20	HAHA PER UN SECONDO TI HO QUASI CREDUTO COMUNQUE IL MIO NOME È [knight_hero_up] E AMO INDOSSARE DEI BEI VESTITINI E PO
$ENTRY_JOURNAL_NIRU_TITLE	
$ENTRY_JOURNAL_NIRU_LEFT_0_00	22º notte - [dragon_hero]
$ENTRY_JOURNAL_NIRU_LEFT_0_10	Ho sentito parlare di draghi molte volte. Da bambina erano un'ossessione di mia cugina, che divorava avidamente qualunque leggenda potessi trovare in biblioteca, dagli assiomi scientifici di Polimon ai racconti popolari dei Nomadi.  Queste storie venivano poi a me rigurgitate nella maniera tipica dei bambini: al contrario e alla rinfusa e senza fermarsi a respirare.  Nonostante la qualità delle lezioni, una gran parte di quel materiale si è adagiato nei recessi della mia memoria.  Ora che sono in compagnia di un drago in carne e ossa, i ricordi di quelle lezioni infantili si rifanno prepotentemente vivi.<N>Nel corso di questa avventura ho imparato ad aspettarmi di trovare i miei preconcetti completamente inadeguati rispetto alla realtà.  Tuttavia, in questo caso trovo il mio bagaglio di conoscenze perfettamente accurato: [dragon_hero] è una grassa, avida, egoista, presuntuosa lucertola troppo cresciuta, dedicata ad accumulare tesori e alludere alla sua divinità.
$ENTRY_JOURNAL_NIRU_RIGHT_0_00	Una creatura così potente è in effetti un pericolo molto tangibile. Non ha espresso nessuna remora sul voler mangiare alcuni membri del nostro gruppo, uccidere qualunque cosa la irriti, e in generale tratta tutto ciò che ha a che vedere con i <LQ>mortali<RQ> come qualcosa indegno di lei.<N>La superiorità è spesso il paladino dell'ignoranza.  [dragon_hero] possiede una preziosa <LQ>coppa per draghi<RQ>.  Se non avesse ritenuto la lingua di Ash indegna di lei, saprebbe dall'iscrizione sul lato che l'artifatto in questione è in realtà nientepopodimenoche <LQ>Il Vaso da Notte di Lord Redamal<RQ>.  Ogni volta che sono esasperata dalle sue maniere, mi basta pensare al gioioso uso che fa di questo <LQ>calice.<RQ>
$ENTRY_JOURNAL_NIRU_LEFT_1_00	24º notte - Addendum
$ENTRY_JOURNAL_NIRU_LEFT_1_10	Nonostante tutta la sua generale ambivalenza nei confronti di tutto ciò che non la riguarda personalmente, [dragon_hero] è una genitrice notevolmente premurosa.<N>Quando la vedo agitarsi per il benessere della sua covata non posso fare a meno di pensare a mia madre.  Uno strano pensiero nei riguardi di un mostro gigante che minaccia di immolarti o divorarti quasi giornalmente, ma è quello che ho provato.  <N>So che una simile simpatia mi farebbe ammazzare, ma non posso immaginare la perdita che deve aver provato per i piccoli che i Revenant hanno portato via.  Sembra che questa enorme tragedia dei nostri tempi coinvolga anche i più potenti e distaccati fra noi.
$ENTRY_JOURNAL_DREAM2_TITLE	
$ENTRY_JOURNAL_DREAM2_LEFT_0_00	25º giorno - Secondo sogno
$ENTRY_JOURNAL_DREAM2_LEFT_0_10	Il sogno è ritornato da me ieri notte.  It was a different form, but I could tell it was the same dream - o almeno ero la stessa sognatrice.<N>Mi trovavo in una grande sala.  Le sue mura si allungavano sopra di me, torreggiando così in alto che il soffitto era fatto di nuvole.  Ogni muro era d'oro splendente e adornato con meravigliosi gioielli a perdita d'occhio.  Nelle mie mani c'era un calice, intagliato da qualche materiale lucente, scuro come il vino e freddo al tatto.  <N>Nonostante tutte le meraviglie che mi circondavano, tenevo al calice molto più di ogni altra cosa, portandolo in modo da non versare una singola goccia dal suo orlo. All'improvviso la sala si fece scura e una lurida plebaglia la invase. Mi colpirono e maltrattarono e presero il calice dalle mie mani. Urlai, e sfoderai una daga affilata dalla mia veste, tagliando e colpendo finchè la sala divenne scura come il sangue.
$ENTRY_JOURNAL_DREAM2_RIGHT_0_00	Nonostante le perdite la folla continuò a incalzare, finchè fui costretta ad abbandonare la sala, finendo in un'anticamera semibuia. Continuai a combattere, ma tutt'intorno l'orda rispondeva ai colpi fino a quando fui completamente sconfitta. Caddi a terra, e la marmaglia mi travolse, impaziente di strappare i brillanti gioielli dalle mura. <N>Rimasi lì per lungo tempo, credendo di essere morta. Quando finalmente riuscii a rimettermi in piedi, la sala era vuota. Le mura erano state abbattute e spaccate, e tutto era coperto di fuliggine e sporcizia. Ho cercato, ma il calice non era da nessuna parte. Ho vagato la sala per un'eternità, piangendo, ma ero sola. Il calice mi era stato portato via. <N>Sedetti tra le rovine e piansi.
$ENTRY_JOURNAL_ZELEMIR_DEAD_TITLE	
$ENTRY_JOURNAL_ZELEMIR_DEAD_LEFT_0_00	28º giorno - La morte di Zelemir
$ENTRY_JOURNAL_ZELEMIR_DEAD_LEFT_0_10	<N>Il regicidio è una strana sensazione.  Mi rendo conto che era l'unica cosa da fare, ma ho comunque versato il sangue reale di Ash.  Si era così allontanato dal suo scopo da mettere a repentaglio l'intero ordine delle cose.  E tuttavia, la sensazione mi perseguita.  È la prima volta che uccido un uomo in carne e ossa.<N>[mage_hero] oscilla tra la gioia e la rabbia, maledicendo il suo nome come se potesse di nuovo uccidere il defunto.  Suppongo che non sia un desiderio completamente privo di base, considerate le vicessitudini delle ultime settimane.<N>Ciò che mi tormenta di più è che i Revenant ci danno ancora la caccia.  Il loro creatore e condottiero è morto.  Come può la sua volontà guidarli ancora?<N>Mentre formulo la domanda conosco già la risposta, anche se non vorrei ammetterlo.  Non è la sua volontà.  Avverto la differenza.  È un'altra mano a guidarli.
$ENTRY_JOURNAL_ZELEMIR_DEAD_RIGHT_0_00	Ho sentito lo strano potere di cui ha parlato Zelemir, la malvagità imprigionata dal sacrificio di sangue.  Eztli-Tenoch.
$ENTRY_JOURNAL_DREAM3_TITLE	
$ENTRY_JOURNAL_DREAM3_LEFT_0_00	29º giorno - Terzo sogno
$ENTRY_JOURNAL_DREAM3_LEFT_0_10	Ieri notte ho sognato ancora.<N>Mi trovavo in un luogo desolato.  Davanti a me un gigantesco cristallo, che si ergeva per un centinaio di piedi verso il cielo.  Stavo piangendo.  Le lacrime scorrevano giù sulla mia pelle, attraverso l'oro e gli amuleti, sino ad arrivare a terra.  Serpeggiarono sulla terra polverosa verso il cristallo, e in quel momento mi sono resa conto che non erano lacrime ma rivoli di sangue.  <N>C'era un ammasso di cadaveri ai miei piedi - uomini, donne e bambini.  Le mie mani erano ricoperte del loro sangue.  Mi sono girata e ho visto un esercito dietro di me, coperto, come lo ero io, di sangue.  Aspettavano che io parlassi.  <N>Ho alzato le mani al cielo e gridato con voce di tuono.
$ENTRY_JOURNAL_DREAM3_RIGHT_0_00	L'armata si è unita al grido.  Era una parola che non avevo mai sentito prima, ma ne colsi immediatamente il significato.  La parola era sangue.  Il grido si intensificò fino a far tremare la terra.
$ENTRY_JOURNAL_THRONE_ROOM_TITLE	
$ENTRY_JOURNAL_THRONE_ROOM_LEFT_0_00	35º giorno - Il trono di Eztli
$ENTRY_JOURNAL_THRONE_ROOM_LEFT_0_10	[berserker_hero] siede noncurante sul trono mentre scrivo queste righe.  Il trono di Eztli-Tenoch.<N>È un atto che di primo acchito mi ha messo molto a disagio.  Ma perchè dovrebbe?  Quale rispetto merita la malvagità?  Quest'uomo dorato non è nient'altro che un bullo aggrappato alla divinità.  C'è qualcosa di profondamente patetico in questo genere di malvagità.  Puzza della stessa autosuggestione dei sedicenti uomini di potere.  Basta guardare questo posto: un intero palazzo dedicato a rinforzare la sua egocentrica immagine.  Guardatemi, sembra dire, io sono l'incarnazione del vero potere.  Eztli-Tenoch il dio, impotente nella sua gabbia di cristallo.<N>E nondimeno c'è un'altra parte di me che capisce.  Una parte di me che ha già camminato in queste sale, che ha conosciuto la divinità.  Ho seduto al suo fianco, giudicando la plebaglia.  Ho sentito la nostra divina vocazione.
$ENTRY_JOURNAL_THRONE_ROOM_RIGHT_0_00	Forse è questo sapore, il sapore dei sogni, che alimenta il mio disprezzo.  Ho visto sia ciò che lui è e sia ciò che crede di essere.
$ENTRY_JOURNAL_ANTIAZRA_TITLE	
$ENTRY_JOURNAL_ANTIAZRA_LEFT_0_00	37º giorno - Tletl-Meztli
$ENTRY_JOURNAL_ANTIAZRA_LEFT_0_10	Ho capito molto poco, almeno nei fatti, di ciò che è accaduto nella camera del tesoro.<N>Mi sono vista morire; o almeno una parte di me.  Tletl-Meztli, la luna di fuoco.<N>È una sensazione molto strana guardare qualcuno e dire <LQ>io ero questa persona.<RQ>  Ma è così.  Il potere, la perdita, il castigo.  Ho vissuto, almeno in parte, le cose che l'hanno definita.  Ora ho assistito al sacrificio che l'ha distrutta.
$ENTRY_JOURNAL_ESCAPE_TITLE	
$ENTRY_JOURNAL_ESCAPE_LEFT_0_00	39º giorno - Fuga?
$ENTRY_JOURNAL_ESCAPE_LEFT_0_10	Zelemir è tornato.  Porta con se un'offerta insidiosa: la nostra libertà, la salvezza del mondo.  Tutto ciò al prezzo di qualche migliaio di vite.  Un'altra goccia in un ribollente mare di sangue.<N>[dragon_hero] è fuori di sè.  [mage_hero] praticamente ha la schiuma alla bocca.<N>Ecco la nostra fuga!<N>Ogni scelta è gravida di pericoli: opponendomi a Zelemir metterei a repentaglio la mia vita, e le vite di tutti coloro che cadranno di fronte ad un Eztli-Tenoch libero.  Rischierei il destino del mondo!  Ma accettando il suo piano metterei a repentaglio la mia anima.<N>Vorrei essere morta ad Ash.  Qualsiasi cosa purchè mi venga risparmiata questa scelta.
$ENTRY_JOURNAL_FOLLOWING_ZELEMIR_TITLE	
$ENTRY_JOURNAL_FOLLOWING_ZELEMIR_LEFT_0_00	40º giorno  - Seguendo Zelemir
$ENTRY_JOURNAL_FOLLOWING_ZELEMIR_LEFT_0_10	<N>Non posso più etichettare il piano di Zelemir come follia.  È razionale, ben congeniato - il lavoro di un maestro stratega che ha risolto una terribile maledizione.<N>Ed è abominevole.<N>Chi combatte il caos assassinando degli innocenti tradisce la sua stessa causa.<N>L'ho combattuto una volta. Lo farò ogni volta che sarà necessario per proteggere queste persone.  O morirò nel tentativo.
$ENTRY_JOURNAL_EPILOGUE_TITLE	
$ENTRY_JOURNAL_EPILOGUE_LEFT_0_00	Epilogo
$ENTRY_JOURNAL_EPILOGUE_LEFT_0_10	Che strana sensazione è stare ferma e dire <LQ>Non c'è assolutamente niente che sta cercando di uccidermi in questo momento.<RQ><N>Ancora non sono sicura di crederci.  Continuo ad aspettarmi una carica di pecore assassine tra le sale della libreria.  Per ora c'è stato solo un topo, prontamente sconfitto dal Trattato di Polimon sulla Giusta Cura delle Piante.<N>[knight_hero] è diventato un visitatore regolare della biblioteca.  Lo scorso mese ha voluto vedere praticamente tutti i saggi militari che potessi trovare e, avendo esaurito gli argomenti pertinenti, si è spostato verso praticamente qualunque cosa potessi tirar giù dagli scaffali.  Credo che l'ultima cosa a cui si è dedicato sia un manuale per l'allevamento dei furetti che potrei giurare ha preso totalmente a caso, e poi ha passato l'intera visita a parlare con me invece di leggere.  Sapevo che anche lui doveva avere qualcosa di strano.
$ENTRY_JOURNAL_EPILOGUE_RIGHT_0_00	Comunque, è bello avere qualcuno con cui parlare mentre rifornisco gli scaffali.  Così tanti libri sono stati bruciati come carburante durante la piaga, che il contenuto della biblioteca è stato decimato.  Gli scaffali erano quasi scheletricamente vuoti quando sono arrivata.  <N>[knight_hero] ne ha donato alcuni, acquistati da mercanti nomadi, e ieri ho ricevuto un pacchetto indirizzato <LQ>A [mcguffin_hero_up] AL SUO NOIOSO POSTO DI LAVORO CHE È MOLTO MENO FANTASTICO DEL MIO CHE È UCCIDERE COSE<RQ><N>Dentro c'erano diversi testi Occidentali incredibilmente rari, datati almeno tre secoli fa, ed una serie di omini stilizzati etichettati <LQ>IO<RQ>, ognuno rozzamente disegnato nell'atto di uccidere varie mostruosità.  Tutto questo sarà conservato per i posteri nella recentemente restaurata Ala Est, insieme a questa cronaca, non appena sarà finita.<N>Mi chiedo spesso come se la stanno cavando i miei vecchi compagni.
$ENTRY_JOURNAL_EPILOGUE_LEFT_1_00	Sono solo passati due mesi, ma so che due mesi corrispondono a diverse centinaia di avventure per quelli come [berserker_hero] e [ranger_hero].<N>Non ho saputo molto di [mage_hero], anche se ogni tanto i commercianti nomadi accennano alla <LQ>Pazza Imperatrice delle Rovine,<RQ> il che posso solo immaginare significhi che la sua riconquista sta andando bene.<N>A volte ho paura per lei - con la scomparsa della piaga e dei Revenant, l'Impero Quaid è diventato un bersaglio invitante per ogni re bandito e signore della guerra della domenica, per non parlare dei vari regni del Nord.  Comunque, se c'è qualcuno che può combattere il mondo intero e vincere con il sorriso, quella è [mage_hero].<N>[healer_hero] è ritornato al suo monastero.  Ogni tanto ricevo le sue lettere, che descrivono la lenta trasformazione della Valle.  Commercianti, viaggiatori e pellegrini stanno timidamente iniziando ad avventurarvisi, anche se ci vorrà del tempo prima che la stigmatizzazione
$ENTRY_JOURNAL_EPILOGUE_RIGHT_1_00	del luogo scompaia.  Potrei accettare il suo invito a fargli visita durante il prossimo mese.  La città è in ricostruzione e con essa arriva la frenetica vita di città in cui non sono più a mio agio.<N>I miei occhi bramano un orizzonte distante e spazi aperti.  Forse c'è un'avventuriera in me, dopotutto.  Non dubito che [knight_hero] e le sue guardie mi accompagnerebbero, quindi il viaggio non dovrebbe presentare pericoli, e se riuscissi a convincerlo a cantare di nuovo, non ci sarà sicuramente da annoiarsi.<N>Credevo che [dragon_hero] avesse permanentemente abbandonato il mondo dei <LQ>mortali,<RQ> ma non ne sono più così certa.  La scorsa settimana una pila di libri rilegati in oro è stata lasciata in cima al tetto della Libreria.  Ci vorrebbe uno scalatore davvero formidabile per portare un peso del genere a così grande altezza. Preferisco pensare che il nostro misterioso benefattore abbia avuto il dono del volo, il che significa che una certa sedicente dea ha trovato un compagno per insegnare ai suoi piccoli.
$ENTRY_JOURNAL_EPILOGUE_LEFT_2_00	È un pensiero carino, e me lo terrò stretto.<N>It is strange to speak to people outside of our little party.  The few I have even begun to confide in have either scoffed at my claims or already been spoiled by the widely exaggerated stories of the returning refugees.  <N>This morning two children stopped me in the street and begged me to melt the face off of a bully that was tormenting them.  Always with the face melting.  An angry glare sent him scurrying home for a change of clothes, which went over better with my audience than a melted face ever would have.  I have had others rush up to me in the street, asking me to heal their bunions, bless their donkeys, curse their annoying neighbors, the list goes on.<N>Perhaps that is why I am so happy to see [knight_hero] come into the Library.
$ENTRY_JOURNAL_EPILOGUE_RIGHT_2_00	We never speak of our past adventures, but there is an understanding there, a common footing that I will never share with anyone who was not a member of our company.<N>I wonder, will we all ever see each other again?<N>-[mcguffin_hero] Yalkie Livbar
$ENTRY_JOURNAL_EPILOGUE_RIGHT_2_10	I WONDER WILL YOU EVER LEARN TO KEEP THIS JOURNAL IN A BETTER HIDING SPOT HAHA PROBABLY NOT BECAUSE IM TOO AWESOME ALSO MY NAME IS [knight_hero_up] AND I AM NOT AWESOME AT ALL I LIKE TO WEAR PRETTY FLOWERS IN MY HAIR AND DANCE AROUND IN MY FRILLY PURPLE SKIRT SINGING LALALALALA<N>ALSO SERIOUSLY WITH [knight_hero_up] DO I HAVE TO SPELL THIS OUT FOR YOU?  YOU SO WA
$ENTRY_JOURNAL_EPILOGUE_RIGHT_2_20	Ho conservato il mestolo.
$ENTRY_JOURNAL2_ACTQUOTES_LEFT_00	Act Intro Quotes
$ENTRY_JOURNAL2_ACTQUOTES_LEFT_10	Some of my favorite things to write were the little bits of flavor text that opened each act of the story. They really let me experiment with other voices and give the player little glimpses into the larger world that the story was set in. When it came to start act seven, I actually came up with three different quotes and then picked a favorite to use in the game. Here are the two that didn't make the cut:<N><N><LQ>When faced with a decision, the selfish man thinks on a multitude of outcomes, weighing which option will yield him the best return.  The true man thinks only of which will serve the Flame.<RQ><N>- From the Book of Seven Wisdoms on the Path of the Blade<N><N><LQ>I look at the faces of our Northern mercenaries and I see the despair of a man who has gambled and lost.  We shall all die, but I shall die for my home, for my family, for the King and the Temple.  They shall die for a paltry sum of gold.<RQ><N>- Unknown defender, Siege of Karedon's Pass
$ENTRY_JOURNAL2_ACTQUOTES_LEFT_1_00	introductory bit of flavor text was taken from Thief: The Dark Projekt, one of my favorite games of all time. I don't think I've ever played anything else that had such a lavishly imagined, nuanced, and hauntingly beautiful setting. Master thief Garrett silently slipping through the shadows of The City, amidst grinding industrial machines and occult horrors, passing unseen through the warring factions of magic and reason is an image that will stay with me for the rest of my life. Sometimes I cry when I think about it. Although, that may have more to do with all the paint I ate as a kid...
$ENTRY_JOURNAL2_ACTQUOTES_RIGHT_0_00	The one that finally made it into the game is this:<N><N><LQ>It is said that men fear death.  In my experience, what men truly fear is the uncertainty of death.  In all that ordeal, when death was the only conceivable outcome, I was possessed by an unassailable calm I have never felt before or since.  It was only when the chance of survival appeared that I felt the true grip of terror.<RQ><N>- from the Memoirs of Gedemon Dalavbar, Master of Archers, being a History of his Adventures and Exploits in Service to the Ash King<N><N>This quote was highly inspired by a passage from Shadow of the Torturer, by Gene Wolfe, which I began reading as I was finishing work on Defender's Quest. (I didn't realize this inspiration until long after I finish writing the piece.) It's an incredibly strange, often disturbing book, which I would not recommend to younger readers. However, for mature audiences who are interested in taking a journey to a new and alien place, the book captures a sense of otherness in its world and values rarely found in modern fiction.<N><N>Speaking of inspirations, the idea of each act having an
$ENTRY_JOURNAL2_ACTQUOTES_RIGHT_1_00	 
$ENTRY_JOURNAL2_ACTQUOTES_TITLE	 
$ENTRY_JOURNAL2_ASHTEMPLE_LEFT_00	The Temple of Ash
$ENTRY_JOURNAL2_ASHTEMPLE_LEFT_10	The Temple of Ash is a monotheistic-based monarchical religious philosophy centered on balance and community. The world is seen as a great machine, functioning under the impetus of the Unmoved Mover, the creator who sets everything in motion. The role of the individual is to serve their purpose as a part of the greater machine, being in balance with their place in the world around them. Evil is seen as the failure to do so, or imbalance. (This place is dictated by social structure – great emphasis is placed on the chain of command or chain of being.) The center of the religion is the physical High Temple, which was once the school of the founding philosopher. Water is a key element in Temple rituals, the hydrological cycle being an example of an element in balance with its purpose in the great machine. After death, those who have fulfilled their purpose within the Earthly Machine are taken by the Unmoved Mover and made part of the Celestial Machine, the perfected version of the earth.<N>The Temple of Ash was founded by Selinadt, an exiled philosopher from one of the distant northern
$ENTRY_JOURNAL2_ASHTEMPLE_LEFT_1_00	 
$ENTRY_JOURNAL2_ASHTEMPLE_RIGHT_0_00	independent city states. Banished from his homeland through the machinations of his political rivals, Selinadt wandered south, offering his services to various local rulers as an advisor. The King of Ash took him in after he defeated the king's wisemen in a riddle competition. After the conversion of the King of Ash, Selinadt's religious philosophy became widely popular throughout the region.<N><N>Since the King of Ash was the very first convert, each of his successors is seen as the caretaker of the Temple. The religion is practiced throughout the smaller neighboring kingdoms, but the High Temple at Ash is its center. For this reason, Ash is understood to be completely neutral in the wars that break out amongst its neighbors. In the few occasions that one of its neighbors has threatened it, the others have joined together against it to defend the Temple. This neutrality has allowed Ash to grow as a robust trading center, increasing its power and influence greatly. With the threat of the Quaid Empire, Ash's smaller neighboring kingdoms have united as a defacto federation, making Ash a sizable, albeit fractured empire.
$ENTRY_JOURNAL2_ASHTEMPLE_RIGHT_1_00	 
$ENTRY_JOURNAL2_ASHTEMPLE_TITLE	 
$ENTRY_JOURNAL2_BERSERKERS_LEFT_00	Berserkers and Proper Scabbard Placement
$ENTRY_JOURNAL2_BERSERKERS_LEFT_10	Boy, it sure looks cool when a killer swordsman keeps his awesome sword on a scabbard on his back instead of on his side like a normal person! So cool, in fact, that I initially designed the Berserkers to look like this. Fortunately, my sublimated spirit of neurotic historical obsession materialize in front of me, slapped me in the face with a hand clad in 100% authentic riveted mail, and pointed out that keeping your sword on your back is the dumbest thing anyone could ever do ever.<N><N>But Link! And Geralt! And ninjas!<N><N>To which the spirit of neurotic historical obsession says:<N><N>Your back is a great place to keep things if you just want to carry them around. For instance, backpacks.<N><N>However, if you want to be able to draw a weapon you will discover that it is impossible to do so from your back. Go ahead, try it out. It's a Herculean effort to pull
$ENTRY_JOURNAL2_BERSERKERS_LEFT_1_00	the coolness of drawing things from your back that they've designed special sheaths that exist only to do this. They're this weird kind of half scabbard sort of thing and they look stupid and they are stupid only stupid people use them and they still won't work as well as drawing it from your side. (A lot of them actually put a big metal ring right at the top, so you do get that metal-on-metal shing noise… You know, because this big metal ring is grinding the edge off of your sword.)<N><N>Anyways, the point is people are obsessed with how <LQ>cool<RQ> it looks to draw your sword from your back even though it will never, ever – even if you designed some sort of super sheath with this express purpose in mind – work like drawing it from your side like a normal person.<N><N>Fortunately, I corrected my grave error, and now all of our Berserkers use correct, physiologically possible sheath placement. Then I spent two hours watching German Longsword Fencing videos on YouTube and weeping for my sins.
$ENTRY_JOURNAL2_BERSERKERS_RIGHT_0_00	out anything of any length from a sheath. (One of the Roman emperors that I'm too lazy to look up at the moment – Hadrian, I think? – actually bragged in one of his writings that London was such a subjugated city his troops could walk through the streets with their weapons on their backs. Because… if there was danger of you getting attacked… you'd want to have your weapons where you could actually reach them.)<N><N>Next time you see some movie where some super cool dude keeps his sword on his back (or better yet, two swords), watch closely when he draws it. You'll notice the film always conveniently cuts – he gets a couple inches out of the scabbard (with the appropriate metal-on-metal shing noise that by the way would only ever happened if something was scratching the crap out of your blade) and then magically it cuts to him with the sword all the way out. This is because the in between part is anatomically impossible – you can't draw anything longer than your arm from your back. At least, not without dislocating something.<N><N>Now, there are some people who are so obsessed with
$ENTRY_JOURNAL2_BERSERKERS_RIGHT_1_00	PS: You'll notice, in 3-D games where characters keep a sword on their backs, that the sword magically clips through the sheath rather than being drawn through the mouth of it.<N><N>PPS: some Napoleonic and the Victorian military sabers feature metal sheaths with a metal spring in the mouth that presses against the blade to keep it snugly in place, so when drawn they do actually create that metal-on-metal shing noise that the movies love so much. This spring also wears on the blade, so if you find still extant sabers of this variety, they will oftentimes have significant blade wear where the spring has rubbed against them every single time they're drawn. So yes, that cool shing noise does come from something, however it's very limited, and still bad for the swords long-term. Now if you'll excuse me, I have to go flog myself while reading sword and buckler fencing manuals.
$ENTRY_JOURNAL2_BERSERKERS_TITLE	 
$ENTRY_JOURNAL2_BLOODMAD_LEFT_00	The Blood Mad Tribes
$ENTRY_JOURNAL2_BLOODMAD_LEFT_10	The Nomads are actually the scattered remnants of an ancient civilization that was once part of Eztli-Tenoch's domain.  When Eztli-Tenoch was defeated most of them scattered, becoming the tribal, nomadic, polytheistic people that we are familiar with.  But some of them remained loyal to their defeated <LQ>god,<RQ> and, under the leadership of their mysterious Queen, grew into a shamanistic death cult dedicated to freeing Eztli-Tenoch from his prison.  These tribes surrounded the areas around Eztli's prison and set about breaking the blood seal in the only way they knew how: killing anyone they could get their hands on and painting the Great Stone with their blood, hoping that one day, they would manage to nab the right people.  People learned very quickly to avoid these areas, so the Blood Cults spread out, eventually into the territory of the Quaid Empire.  Obviously, having everyone on your highways ritualistically murdered isn't good for business, and certainly not good for the glory of the Cosmic Flame, so the Quaid Empire waged several wars of eradication against the cults (these are the ones that Wrenna refers to).
$ENTRY_JOURNAL2_BLOODMAD_LEFT_1_00	recognize them.<N><N>A big shout out to Lars for having the idea of Zelemir poisoning Ozimal.  Without that, the Blood-mad Tribes would never have occurred to me. (Originally, Ozimal was going to get turned into a revenant after Zelemir brutally shanked him to death on screen, but my Tarantino-esque bloodbath was vetoed in favor of some offscreen poisoning. Incidentally, Eyepatch Spear Guy, who has inexplicably attracted a small fan club, was also supposed to die in the melee.)<N>
$ENTRY_JOURNAL2_BLOODMAD_RIGHT_0_00	The cults are scattered but still a vague threat.  With the disappearance of their Queen centuries ago, the cults began to lose much of the reasoning behind their actions to complicated ritual. Most blood cults no longer orbit the actual Great Stone, and instead worship and sacrifice to smaller replicas of it.  However, with Eztli Tenoch being somewhat freed from his prison, he has reached out to his long lost children.  The shamans of the blood cults have heard his call, and are all leading their people back into the Pit, back to the Great Stone prison of their god.<N><N>The cultists maintain a poisonous diet (the same poisons Zelemir used on Ozimal) and a crazed mania that they believe to be filled with the spirit of their master. This poisonous diet allows them to transform themselves into revenant as needed. (Eztli-Tenoch's Right Hand is a shaman, or perhaps a group of shamans, that sacrifice themselves to become the hideously twisted instrument of their master's will).<N><N>Ketta's Tribe, the Geka, were massacred by the Blood Cultists when she was in her early tweens, which is why she has few tribal affiliations and why she would
$ENTRY_JOURNAL2_BLOODMAD_RIGHT_1_00	 
$ENTRY_JOURNAL2_BLOODMAD_TITLE	 
$ENTRY_JOURNAL2_BOSSREVENANT_LEFT_00	Boss Revenant
$ENTRY_JOURNAL2_BOSSREVENANT_LEFT_10	For those of you who are curious about our boss revenant, here's an explanation from one of our internal design documents:<N><N>Some revenant may be more powerful than others, depending on how much spiritual focus the wizard is giving that particular pawn. Furthermore, some <LQ>shells<RQ> are more conducive than others. For instance, a powerful necromancer could inhabit the corpses of squirrels. And while an army of zombie squirrels would be pretty hilarious, squirrels do not have the same depth of spiritual existence that humans do – less of the their being is in the shadow realm. Basically, the bigger a void left by a soul, the more room there is for the wizard to fill it with his own spiritual focus (ideally as soon as the thing dies – as a corpse rots, so does its spiritual dimensions, so the older a corpse gets, the less it can do). This carries over to people as well. Not everyone has as much room for the wizard to work in. Shallow vessels can only carry a small amount of his spirit, and won't allow him to do things that require more energy
$ENTRY_JOURNAL2_BOSSREVENANT_LEFT_1_00	 
$ENTRY_JOURNAL2_BOSSREVENANT_RIGHT_0_00	than they can hold. On the other hand, some people have significantly more spiritual depth and allow him a lot more room to work in – the newer a corpse is, the more spiritual void is left for him to fill.
$ENTRY_JOURNAL2_BOSSREVENANT_RIGHT_1_00	 
$ENTRY_JOURNAL2_BOSSREVENANT_TITLE	 
$ENTRY_JOURNAL2_CHIEFTANSTUNIC_LEFT_00	Chieftan's Tunic and the World Tree
