flag	name	description
$ITM_W_STAFF_3	Bastone del ciarlatano	Questo bastone, dotato di incisioni ornamentali, è adornato con delle strane scritte. Un'ispezione più attenta rivela che le parole non hanno alcun senso, e sono state incise per impressionare gli analfabeti. Nelle estremità dell'asta ci sono diversi compartimenti cavi, contenenti polveri per produrre fumo colorato, e quello che, presumibilmente, una volta era un canarino vivo.
$ITM_W_STAFF_4	Bastone di quercia	Un'asta di quercia finemente intagliata, con una robusta impugnatura di cuoio.
$ITM_W_STAFF_5	Asta dell'Arcipastore	Questo robusto bastone è ricoperto da formule magiche scritte in diversi dialetti quaidiani, ashiani, nomadi e altre lingue irriconoscibili.  Sulla parte superiore si possono leggere le parole Quaid ''Mastro Pastore, Custode delle Scorte''.  Il blasone del Gioiello Del Deserto si trova poco più sotto, indicando che il suo sfortunato possessore era incaricato di gestire le ferocissime pecore al di sotto della città.  La parte inferiore del bastone è ricoperta di centinaia di morsi, e ci sono alcuni denti ancora incastrati nel legno.
$ITM_W_STAFF_6	Randello	Un robusta asta di quercia, la cui estremità è stata svuotata e riempita di piombo per aumentarne il peso.
$ITM_W_STAFF_7	Verga della bestia	Questa rimarchevole asta è stata ricavata da un singolo pezzo d'avorio.  L'idea che possa esistere un mostro in grado di produrre un corno di queste dimensioni è davvero terrificante.  Le incisioni ornamentali lungo il corpo principale sembrano narrare la storia di un eroe sconosciuto.  Non corrispondono a nessuno stile ashiano, nomade o quaidiano, e non ci sono parole identificative, lasciando nel mistero sia l'identità dello scultore che quella del mostro da cui è stato ricavato il corno.
$ITM_W_STAFF_8	Asta di legnoferro	Un eccellente bastone ricavato dal più raro dei legni.
$ITM_W_STAFF_9	Mazza del carnefice	Questa grossa mazza è stata rinforzata con rivestimenti di ferro ed una estremità è stata svuotata e riempita di piombo per dare maggiore impeto ai suoi colpi.  Strane incisioni adornano la superficie del metallo.  Il linguaggio è sconosciuto, forse una delle tante lingue parlate nelle città stato del Nord.  Le chiavi incrociate sotto una testa di morto rappresentano molto probabilmente una qualche posizione di autorità, forse un carceriere, boia, o qualche altro funzionario ritenuto indegno dell'uso di spade.  Le macchie di sangue sull'estremità rinforzata indicano che quest'autorità fu esercitata frequentemente.
$ITM_W_STAFF_10	Asta rinforzata	Una robusta asta ulteriormente rinforzata con lunghe placche d'acciaio.
$ITM_W_STAFF_11	Custode della Fiamma	Questo bastone ricoperto di placche d'argento è stato logorato da generazioni d'uso. Le superfici meno rovinate sembrano coperte di antiche scritte in Quaid. Lo scurirsi del metallo e il dialetto estremamente antico ne rendono indecifrabile la maggior parte. La frase ''chi custodisce la fiamma'' appare diverse volte, così come le parole ''estasi... consuma''. Entrambe le estremità sono quasi nere e segnate da bruciature su bruciature, suggerendo un possibile ruolo nel Rito del Fuoco Imperiale.
$ITM_W_STAFF_12	Bastone da pellegrino	Uno dei tanti bastoni dati dai monaci Selini ai viaggiatori.  L'asta è rinforzata con placche di acciaio e sulla superfice del legno sono state intagliate delle preghiere.
$ITM_W_STAFF_13	Scettro di Kozomon	Questa rustico bastone di legno di quercia porta l'iscrizione ''Kozomon Kastankim'' scritta in un dialetto Ashiano incredibilmente arcaico, etichettando quest'umile oggetto come proprietà del primo discepolo di Selinadt.  Si pensava che questa reliquia fosse andata persa quando la sua casa capitolare fu saccheggiata negli ultimi anni della guerra con il Quaid.  L'oro e i gioielli che una volta la adornavano sono stati rimossi molto tempo fa, ma l'oggetto stesso è rimasto in ottime condizioni.  Secoli di venerazione e numerosi incendi l'hanno annerita fino a renderla nera come la notte, e tuttavia, il legno mantiene ancora la sua forza di un tempo.
$ITM_W_STAFF_14	Bastone del ciarlatano+	Questo bastone, dotato di incisioni ornamentali, è adornato con delle strane scritte. Un'ispezione più attenta rivela che le parole non hanno alcun senso, e sono state incise per impressionare gli analfabeti. Nelle estremità dell'asta ci sono diversi compartimenti cavi, contenenti polveri per produrre fumo colorato, e quello che, presumibilmente, una volta era un canarino vivo.
$ITM_W_STAFF_15	Asta dell'Arcipastore+	Questo robusto bastone è ricoperto da formule magiche scritte in diversi dialetti quaidiani, ashiani, nomadi e altre lingue irriconoscibili.  Sulla parte superiore si possono leggere le parole Quaid ''Mastro Pastore, Custode delle Scorte''.  Il blasone del Gioiello Del Deserto si trova poco più sotto, indicando che il suo sfortunato possessore era incaricato di gestire le ferocissime pecore al di sotto della città.  La parte inferiore del bastone è ricoperta di centinaia di morsi, e ci sono alcuni denti ancora incastrati nel legno.
$ITM_W_STAFF_16	Verga della Bestia+	Questa rimarchevole asta è stata ricavata da un singolo pezzo d'avorio.  L'idea che possa esistere un mostro in grado di produrre un corno di queste dimensioni è davvero terrificante.  Le incisioni ornamentali lungo il corpo principale sembrano narrare la storia di un eroe sconosciuto.  Non corrispondono a nessuno stile ashiano, nomade o quaidiano, e non ci sono parole identificative, lasciando nel mistero sia l'identità dello scultore che quella del mostro da cui è stato ricavato il corno.
$ITM_W_STAFF_17	Mazza del carnefice+	Questa grossa mazza è stata rinforzata con rivestimenti di ferro ed una estremità è stata svuotata e riempita di piombo per dare maggiore impeto ai suoi colpi.  Strane incisioni adornano la superficie del metallo.  Il linguaggio è sconosciuto, forse una delle tante lingue parlate nelle città stato del Nord.  Le chiavi incrociate sotto una testa di morto rappresentano molto probabilmente una qualche posizione di autorità, forse un carceriere, boia, o qualche altro funzionario ritenuto indegno dell'uso di spade.  Le macchie di sangue sull'estremità rinforzata indicano che quest'autorità fu esercitata frequentemente.
$ITM_W_STAFF_18	Custode della Fiamma+	Questo bastone ricoperto di placche d'argento è stato logorato da generazioni d'impiego. Le superfici meno rovinate sembrano coperte di antiche scritte in Quaid. Lo scurirsi del metallo e il dialetto estremamente antico ne rendono indecifrabile la maggior parte. La frase ''chi custodisce la fiamma'' appare diverse volte, così come le parole ''estasi... consuma''. Entrambe le estremità sono quasi nere e segnate da bruciature su bruciature, suggerendo un possibile ruolo nel Rito del Fuoco Imperiale.
$ITM_W_STAFF_19	Scettro di Kozomon+		Questa rustico bastone di legno di quercia porta l'iscrizione ''Kozomon Kastankim'' scritta in un dialetto Ashiano incredibilmente arcaico, etichettando quest'umile oggetto come proprietà del primo discepolo di Selinadt.  Si pensava che questa reliquia fosse andata persa quando la sua casa capitolare fu saccheggiata negli ultimi anni della guerra con il Quaid.  L'oro e i gioielli che una volta la adornavano sono stati rimossi molto tempo fa, ma l'oggetto stesso è rimasto in ottime condizioni.  Secoli di venerazione e numerosi incendi l'hanno annerita fino a renderla nera come la notte, e tuttavia, il legno mantiene ancora la sua forza di un tempostrength.
$ITM_W_STAFF_20	Bastone da passeggio+	Un robusto e solido bastone. Un incantesimo lo rende molto più forte del normale.
$ITM_W_STAFF_21	Bastone da pastore+	Un semplice bastone da pastore. Un incantesimo lo rende molto più forte del normale.
$ITM_W_STAFF_22	Bastone di quercia+	Un'asta di quercia finemente intagliata, con una robusta impugnatura di cuoio. Un incantesimo la rende molto più forte del normale.
$ITM_W_STAFF_23	Randello+	Un robusta asta di quercia, la cui estremità è stata svuotata e riempita di piombo per aumentarne il peso. Un incantesimo la rende molto più forte del normale.
$ITM_W_STAFF_24	Asta di legnoferro+	Un eccellente bastone ricavato dal più raro dei legni. Un incantesimo la rende molto più forte del normale.
$ITM_W_STAFF_25	Asta rinforzata+	Una robusta asta ulteriormente rinforzata con lunghe placche d'acciaio. Un incantesimo la rende ben più forte del normale.
$ITM_W_STAFF_26	Bastone da pellegrino+	Uno dei tanti bastoni dati dai monaci Selini ai viaggiatori.  L'asta è rinforzata con placche di acciaio e sulla superfice del legno sono state intagliate delle preghiere. Un incantesimo lo rende ben più forte del normale.
$ITM_W_BOOK_1	<RE>$ITM_ACC_BOOK_1_NAME	<RE>$ITM_ACC_BOOK_1_DESCRIPTION	
$ITM_W_BOOK_2	Catena di fulmini	L'incantesimo Fulmine colpisce 1 bersaglio extra per ogni punto investito nell'abilità. I bersagli secondari ricevono progressivamente meno danni.
$ITM_W_BOOK_3	Inizio furioso	I difensori appena evocati ricevono 'Frenesia'.
$ITM_W_BOOK_4	Fine furiosa	I difensori con meno del 25% dei PV guadagnano 'Frenesia'.
$ITM_W_BOOK_5	Luce del giudizio	L'abilità Cura provoca anche ACCECAMENTO a tutti i nemici.
$ITM_W_BOOK_6	Luce della gloria	L'abilità Cura applica anche LUCE a tutti i nemici.
$ITM_W_BOOK_7	Lento inizio	I nemici appena arrivati vengono temporaneamente rallentati.
$ITM_W_BOOK_8	Fine lenta	I nemici rallentano avvicinandosi ad $MCG.
$ITM_W_BOOK_9	Sentiero di cristalli	$MCG inizia il livello circondata da alcuni cristalli.
$ITM_W_BOOK_10	Scudo psichico	I nemici che colpiscono $MCG le sottraggono Psi invece di PV. Per ogni punto speso nell'incantesimo Cristallo si perdono meno Psi.
$ITM_W_BOOK_11	Inizio espolosivo	Evocare e potenziare i difensori causa una piccola esplosione.
$ITM_W_BOOK_12	Fine esplosiva	La sconfitta di un difensore provoca una piccola esplosione.
$ITM_W_BOOK_13	Libro della pestilenza	Tutti i difensori eccetto $MCG non possono rigenerarsi, e tutti i nemici eccetto i boss sono permanentemente tossici.<N><N><RE>[$ITM_BOOK_PERHAPS_DESCRIPTION].
$ITM_W_BOOK_14	Libro del sangue	Tutti i difensori e i nemici, tranne $MCG e i boss, sanguinano permanentemente.<N><N><RE>[$ITM_BOOK_PERHAPS_DESCRIPTION].
$ITM_W_BOOK_15	Libro della sinergia	Ghiaccio, acqua e fuoco non si cancellano più vicendevolmente.<N><N><RE>[$ITM_BOOK_PERHAPS_DESCRIPTION].
$ITM_W_BOOK_16	Valle dei dimenticati	Questo libro non ha poteri magici, ma è un'autobiografia. Racconta la storia di una giovane bibliotecaria Ashiana che sopravvisse a un'epidemia solo per ritrovarsi intrappolata in una colonia di quarantena.  È stato scritto come un diario e contiene molte illustrazioni disegnate con materiali improvvisati come carbone, tè, estratti vegetali e sangue.<N><N><RE>[$ITM_BOOK_PERHAPS_DESCRIPTION]
$ITM_W_BOOK_17	Libro dell'audacia	I difensori non possono essere rievocati in battaglia.
$ITM_W_BOOK_18	Libro del silenzio	$MCG non può usare incantesimi in battaglia.
$ITM_W_BOOK_19	Libro delle facce	Funziona SOLO nelle sfide ESTREME: <N><N>I nemici aggiorneranno casualmente il loro <LQ>stato<RQ> con nuove facce. Davvero strano.
$ITM_W_BOOK_20	Libro anonimo	Funziona SOLO nelle sfide ESTREME: <N><N>I difensori diventano anonimi, guadagnando +3% possibilità di schivare.
$ITM_W_BOOK_21	Libro dei segreti	Puoi sentire dei fiochi sussurri avvicinando l'orecchio al libro.<N><N><RE>[$ITM_BOOK_PERHAPS_DESCRIPTION]
$ITM_ACC_BOOK	libro	<NULL>
$ITM_ACC_BOOK_1	Shock elettrico	L'incantesimo Fulmine folgora i nemici, paralizzandoli per qualche istante.
$ITM_ACC_BOOK_10	Scudo psichico	I nemici che colpiscono $MCG le sottraggono Psi invece di PV. Per ogni punto speso nell'incantesimo Cristallo si perdono meno Psi.
$ITM_ACC_BOOK_11	Inizio espolosivo	Evocare e potenziare i difensori causa una piccola esplosione.
$ITM_ACC_BOOK_12	Morte esplosiva	La sconfitta di un difensore provoca una piccola esplosione.
$ITM_ACC_BOOK_13	Libro della pestilenza	Tutti i difensori eccetto $MCG non possono rigenerarsi, e tutti i nemici eccetto i boss sono permanentemente tossici.<N><N><RE>[$ITM_BOOK_PERHAPS_DESCRIPTION]
$ITM_ACC_BOOK_14	Tutti i difensori e i nemici, tranne $MCG e i boss, sanguinano permanentemente.<N><N><RE>[$ITM_BOOK_PERHAPS_DESCRIPTION]
$ITM_ACC_BOOK_15	Libro della sinergia	Ghiaccio, acqua e fuoco non si cancellano più a vicenda.<N><N><RE>[$ITM_BOOK_PERHAPS_DESCRIPTION]
$ITM_ACC_BOOK_16	Valle dei dimenticati	Questo libro non ha poteri magici, ma è un'autobiografia. Racconta la storia di una giovane bibliotecaria Ashiana che sopravvisse a un'epidemia solo per ritrovarsi intrappolata in una colonia di quarantena.  È stato scritto come un diario e contiene molte illustrazioni disegnate con materiali improvvisati come carbone, tè, estratti vegetali e sangue.<N><N><RE>[$ITM_BOOK_PERHAPS_DESCRIPTION]]
$ITM_ACC_BOOK_17	Libro dell'audacia	I difensori non possono essere rievocati in battaglia.
$ITM_ACC_BOOK_18	Libro del silenzio	$MCG non può usare incantesimi in battaglia.
$ITM_ACC_BOOK_19	Libro delle facce	Funziona SOLO nelle sfide ESTREME: <N><N>I nemici aggiorneranno casualmente il loro <LQ>stato<RQ> con nuove facce. Davvero strano.
$ITM_ACC_BOOK_2	Catena di fulmini	L'incantesimo Fulmine colpisce 1 bersaglio extra per ogni punto investito nell'abilità. I bersagli secondari ricevono progressivamente meno danni.
$ITM_ACC_BOOK_20	Libro anonimo	Funziona SOLO nelle sfide ESTREME: <N><N>I difensori diventano anonimi, guadagnando +3% possibilità di schivare.
$ITM_ACC_BOOK_21	Libro dei segreti	Puoi sentire dei fiochi sussurri avvicinando l'orecchio al libro.<N><N><RE>[$ITM_BOOK_PERHAPS_DESCRIPTION]
$ITM_ACC_BOOK_3	Inizio furioso	I difensori appena evocati ricevono 'Frenesia'.
$ITM_ACC_BOOK_4	Morte furiosa	I difensori con meno del 25% dei PV guadagnano 'Frenesia'.
$ITM_ACC_BOOK_5	Luce del giudizio	L'abilità Cura provoca anche ACCECAMENTO a tutti i nemici.
$ITM_ACC_BOOK_6	Luce della gloria	L'abilità Cura applica anche LUCE a tutti i nemici.
$ITM_ACC_BOOK_7	Inizio lento	I nemici appena arrivati vengono rallentati temporaneamente.
$ITM_ACC_BOOK_8	Morte lenta	I nemici rallentano man mano che si avvicinano ad $MCG.
$ITM_ACC_BOOK_9	Sentiero di cristalli	$MCG inizia il livello circondata da diversi cristalli.
$ITM_ACC_BOOK_PLURAL	libri	<NULL>
$ITM_ACC_BOOK_PLURAL_SHORT	libri	<NULL>
$ITM_BOOK_PERHAPS	<NOTHING>	Forse dovresti portare con te questo libro nella tua prossima avventura.
$ITM_PLUS	Oggetto+	Il misterioso simbolo + lo rende molto più potente del normale.
