flag	content
$ENTRY_JOURNAL_THE_FOX_RIGHT_1_00	Obviamente son las palabras de uno de los defensores quaidís, condenados a morir en el asalto. Su elocuencia frente a la muerte, y aún más, la muerte de todos a quienes conocía, me dejó sin palabras. Mientras seguía reflexionando sobre la elegía deteriorada, me impactó descubrir las lágrimas que manchaban el final de la página.<N><N>Abrí la solapa de la tienda de [mage_hero], pero me detuve antes de poder decir nada. Estaba hecha un ovillo en el extremo opuesto. Los mechones lacios de cabello rubio le tapaban la cara. Sus ojos de raposa, enrojecidos por una tristeza que nunca habría imaginado, se encontraron con los míos. Fue el mismo silencio que el de años atrás, repleto de furia y dolor, más del que se puede llegar a expresar con palabras.<N><N>Me marché inmediatamente, pero la escena todavía me atormenta. En esta ocasión fui yo la que lanzó las piedras.
$ENTRY_JOURNAL_THE_FOX_LEFT_2_00	APÉNDICE:<N><N>TENGO UN POEMA PARA TI:
$ENTRY_JOURNAL_THE_FOX_LEFT_2_10	MÚSCULOS...<N>... DEMASIADOS PARA CONTARLOS...<N>SENSUALIDAD... TANTÍSIMA...<N>KHAN... KARISSA...<N>BASTIONES DE GLORIA Y PODER.<N>ALGO IMPRESIONANTE, FORJADO...<N>LOS ABDOMINALES DE [berserker_hero]<N>TANTA MARAVILLA...<N>... GLÚTEOS HIPNÓTICOS...<N>... RELUCIENTES...<N>... PODEROSOS...<N><N>
$ENTRY_JOURNAL_THE_FOX_LEFT_2_20	FALTAN PALABRAS PORQUE FLEXIONÉ UN MÚSCULO Y EL TEJIDO DE LA REALIDAD SE DESGARRÓ.
$ENTRY_JOURNAL_MARKOS_TITLE	
$ENTRY_JOURNAL_MARKOS_LEFT_0_00	Día 18 - [knight_hero]
$ENTRY_JOURNAL_MARKOS_LEFT_0_10	¿Puede que me haya acostumbrado tanto a la compañía de lunáticos que ya no crea en la cordura?<N><N>[knight_hero] es cortés, inteligente, con intenciones nobles, incluso a veces hasta gracioso... Por todos los dioses, incluso cree en la higiene personal... y aun así estoy con la mosca detrás de la oreja.<N><N>¡Tiene que tener algún defecto!  Alguna extravagancia, alguna manía, algo que se salga de lo común.  Si hay algo que he aprendido durante toda esta aventura es que la normalidad no existe en el Foso.<N><N>Seguro que es el bigote, ¿verdad?  Está escondiendo toda la locura tras su bigote.
$ENTRY_JOURNAL_LETTER_MARKOS_1_TITLE	
$ENTRY_JOURNAL_LETTER_MARKOS_1_LEFT_0_00	Día 19
$ENTRY_JOURNAL_LETTER_MARKOS_1_LEFT_0_10	Para milady [mcguffin_hero] Livbar de parte de [knight_hero_fu] Kashantir, Caballero del Reino de Ash.<N><N>Milady, con el debido respeto que os debo como comandante de este grupo, me gustaría haceros partícipe de mis reservas en cuanto a vuestra elección de compañía.   Por ejemplo, no puedo garantizar vuestra seguridad, y por ende la seguridad de toda esta empresa, mientras [mage_hero_fu] Lan Laxmi siga viajando con nosotros.<N><N>Podéis decirme que no es <LQ>tan mala<RQ> y que la guerra quaidí ha terminado, pero os aseguro que para ella no se ha terminado en absoluto.  Está dedicada con total devoción a algo que ya no existe.  No hay vigilancia que pueda contener su locura.  Si [mage_hero_fu] creyera que la gloria quaidí consiste en que nos rajen a todos la garganta mientras dormimos, ningún miembro de nuestra compañía permanecería con vida al amanecer.
$ENTRY_JOURNAL_LETTER_MARKOS_1_RIGHT_0_00	Os recomiendo que cortéis lazos con ella tan pronto y tan delicadamente como sea posible.<N><N>Vuestro humilde servidor.<N><N>[knight_hero_fu] Kashantir
$ENTRY_JOURNAL_LETTER_MARKOS_2_TITLE	
$ENTRY_JOURNAL_LETTER_MARKOS_2_LEFT_0_00	Noche 19 - Carta para [knight_hero_fu], borrador núm. 1
$ENTRY_JOURNAL_LETTER_MARKOS_2_LEFT_0_10	Estimado [knight_hero_fu]:<N><N>En respuesta a tu carta, me gustaría comentar tres asuntos.<N><N>Lo primero, ¿por qué me escribes una carta cuando puedes caminar unos tres metros y hablar conmigo en persona?  ¿Hay algún problema con mi higiene personal?  ¿Están los demás riéndose de mí en secreto por eso?<N><N>Segundo, deja de llamarme milady de una vez.<N><N>Y tercero, deja a [mage_hero] en paz o te... no sé, te quemaré las patillas o algo así.
$ENTRY_JOURNAL_LETTER_MARKOS_2_RIGHT_0_00	P. D.: - Lo de las patillas es broma, nunca te las quemaría porque entonces estarías raro y tendría que inventarme otro apodo secreto para ti, y Míster Bigotantástico queda genial y no lo quiero cambiar.  En definitiva, lo que digo es que [mage_hero_fu] lo ha pasado muy mal, así que por qué no la tomas con alguien que se lo merezca, como con [berserker_hero_up], que cree que no me entero de que está leyendo por encima de mi hombro incluso cuando al muy idiota le apesta el aliento y huele como un montón de
$ENTRY_JOURNAL_LETTER_MARKOS_2_RIGHT_0_10	TE AMO [knight_hero_up] QUIERO CASARME CON TU BIGOTE AUNQUE SEAS MUCHO MENOS INCREIBLE QUE [berserker_hero_up] Y TAMBIEN TE PONGAS UNA FALDA JAJAJAJA VENGA VAMOS A CASARNOS!!!!
$ENTRY_JOURNAL_LETTER_MARKOS_3_TITLE	
$ENTRY_JOURNAL_LETTER_MARKOS_3_LEFT_0_00	Día 20
$ENTRY_JOURNAL_LETTER_MARKOS_3_LEFT_0_10	Milady [mcguffin_hero_fu]:<N><N>Imagino que no tenía que recibir vuestra última carta, teniendo en cuenta que fue [berserker_hero_fu] quien la envió y que lo habéis perseguido por todo el campamento y golpeado despiadadamente con el cucharón de la sopa.  <N><N>Con esto simplemente os comunico que os devuelvo la carta sin leer.  Oh, y por favor, lavad ese cucharón antes de usarlo otra vez.  Gracias.<N><N>P. D.: - ¿Míster Bigotantástico?  ¿En serio?  ¿Es lo mejor que se os ha ocurrido?<N><N>-[knight_hero_fu] Kashantir
$ENTRY_JOURNAL_LETTER_MARKOS_SLAK_TITLE	
$ENTRY_JOURNAL_LETTER_MARKOS_SLAK_LEFT_0_00	Día 21
$ENTRY_JOURNAL_LETTER_MARKOS_SLAK_LEFT_0_10	EY [mcguffin_hero_up] SOY [knight_hero_up] QUIERO TENER TUS BEBES PORQUE SOY UNA CHICA<N>Y POR ESO LLEVO FALDA AH Y [berserker_hero_up] ES EL MEJOR<N><N>CORDIALMENTE<N><N>EL VERDADERO [knight_hero_up]
$ENTRY_JOURNAL_LETTER_AZRA_SLAK_TITLE	
$ENTRY_JOURNAL_LETTER_AZRA_SLAK_LEFT_0_00	Noche 21
$ENTRY_JOURNAL_LETTER_AZRA_SLAK_LEFT_0_10	Querido [berserker_hero_fu]:<N><N>Si estás leyendo esto significa que has vuelto a entrar a hurtadillas en mi tienda para pintarrajear mi diario y/o dejar por escrito tus iletradas imitaciones.  Bueno, pues no va a ocurrir otra vez.  ¿Ves la solapa de la puerta de la tienda detrás de ti?  ¿Te imaginas lo que hay detrás de esa solapa? <N><N>Te daré una pista: está sujetando el cucharón de la sopa y no le caes muy bien.
$ENTRY_JOURNAL_LETTER_AZRA_SLAK_LEFT_0_20	JAJA CASI ME ENGAÑAS Y MI NOMBRE ES [knight_hero_up] Y ME ENCANTA LLEVAR VESTIDITOS Y ESAS COSAS
$ENTRY_JOURNAL_NIRU_TITLE	
$ENTRY_JOURNAL_NIRU_LEFT_0_00	Noche 22 - [dragon_hero]
$ENTRY_JOURNAL_NIRU_LEFT_0_10	Había oído hablar sobre los dragones muchas veces.  Cuando era pequeña, mi prima estaba obsesionado con ellos, y ella devoraba cualquier leyenda que podía encontrar en la Biblioteca, ya fueran las afirmaciones científicas de Polimon o las fábulas nómadas.  Después regurgitaba estas historias sobre mí como suelen hacer los niños: al revés, mezclando todo y sin pausas para respirar.  A pesar de la calidad de las lecciones, una buena cantidad de material se quedó en los recovecos de mi mente.  Ahora que camino junto a un dragón de carne y hueso, puedo sentir como esas lecciones de mi infancia me inundan de nuevo.<N><N>Durante el transcurso de esta aventura he aprendido que mis ideas preconcebidas son extremadamente imprecisas comparadas con el tema real de mi estudio.  Sin embargo, en este caso, creo que mi formación ha dado en el blanco: [dragon_hero] es una lagarta gorda, codiciosa, egoísta, arrogante e infantil, muy dada a presentarse con delirios de ente divino.
$ENTRY_JOURNAL_NIRU_RIGHT_0_00	De hecho, una criatura tan poderosa es un verdadero peligro.  No ha mostrado ninguna clase de escrúpulos a la hora de devorar a miembros de nuestro grupo, ha matado a todo el que la ha molestado ligeramente y, normalmente, trata cualquier cosa <LQ>mortal<RQ> como si fuera algo inferior a ella.<N><N>La superioridad es a menudo la prueba de la ignorancia.  [dragon_hero] tiene en su poder un valioso <LQ>cáliz del tamaño de un dragón<RQ>.  Si hubiera prestado atención al mensaje en ashiano que lleva debajo, habría sabido que la inscripción indica que el artefacto en cuestión es el mismísimo <LQ>Orinal de Lord Redamal<RQ>.  Cuando sus modales me exasperan, solo tengo que pensar en lo contenta que se pone cuando bebe de su <LQ>cáliz<RQ>.
$ENTRY_JOURNAL_NIRU_LEFT_1_00	Noche 24 - Apéndice
$ENTRY_JOURNAL_NIRU_LEFT_1_10	A pesar de la incertidumbre en todo lo que la rodea, [dragon_hero] es una madre realmente cariñosa.<N><N>Cuando vi su preocupación por el bienestar de sus crías, no pude evitar acordarme de mi propia madre.  Es extraño sentir eso cuando tienes frente a ti a un monstruo que amenaza con quemarte viva o devorarte todos los días, pero es lo que sentí.  <N><N>Sé que tal compasión podría ser mi fin, pero no puedo ni imaginar el vacío que debe sentir tras haber perdido a las crías que los zombis se llevaron.  Parece que la tragedia que estamos sufriendo afecta incluso a los seres más poderosos y distantes.
$ENTRY_JOURNAL_SPEECH_TITLE	
$ENTRY_JOURNAL_SPEECH_LEFT_0_00	Día 23 – Discurso
$ENTRY_JOURNAL_SPEECH_LEFT_0_10	Hoy, mientras satisfacía los antojos de una lagarta gorda, estúpida, aterradora y, por suerte, analfabeta, me encontré una colección de pergaminos. La mayoría eran antiguos y estaban cubiertos de moho, pero quedaba uno legible. Fue toda una sorpresa encontrarme con el discurso de ascensión del Lord Regente:
$ENTRY_JOURNAL_SPEECH_LEFT_0_20	Asumo, de manera absolutamente solemne y con el corazón apenado, esta toga y el cargo de Lord Regente. Nuestra gente ha sufrido una doble pérdida. Poco después de haber quedado huérfanos por la muerte del gran rey Zenimal, el luto nos golpea de nuevo con la noticia de la muerte de Zelemir, nuestro príncipe heredero, en el campo de batalla.<N><N>Aunque el barco zozobre y el rumbo sea desconocido, os aseguro que un nuevo día despunta en el horizonte.<N><N>Os pido que aceptéis mi capitanía hasta que el primogénito de la Fuente, el descendiente de Ashantimon, se alce para tomar el timón y liderar a su pueblo hacia la paz.
$ENTRY_JOURNAL_SPEECH_RIGHT_0_00	Parece que han pasado vidas enteras desde que me hallaba en la capital y escuché estas palabras de boca del mismísimo Lord Regente. Qué gran abismo se antepone entre mí y esta joven niña que lloró en la Plaza del Templo, aquella que se preguntaba cómo volvería a brillar el sol en Ash sin un rey.
$ENTRY_JOURNAL_ASSASSIN_TITLE	
$ENTRY_JOURNAL_ASSASSIN_LEFT_0_00	Día 24 - Asesino
$ENTRY_JOURNAL_ASSASSIN_LEFT_0_10	Hoy, durante los peculiares y exultantes instantes que tienen lugar después de nuestras ardorosas victorias, descubrí algo extraño. Estábamos revisando concienzudamente los restos de nuestros enemigos caídos, buscando algo de provecho, cuando encontré un objeto verdaderamente peculiar.<N><N>Se parecía a un arreo lamelar, o lo que quedaba de uno, todavía con retazos de un fino gambesón que se había llevado por debajo. Las placas eran más pequeñas, y con uniones más intrincadas, que ninguna otra que hubiera visto en nuestros ejércitos o en los de los quaidís. Los delicados contornos de su diseño y la presencia de fibras enganchadas entre los segmentos me hicieron pensar que se vistió sobre prendas comunes. Este intento de secretismo me sugiere que la armadura en cuestión era más civil que militar en su origen.<N>El misterio más importante que planteaba el arreo eran los estragos que, lamentablemente, lo hacían inútil para ninguno de nosotros. Tiene un agujero de más de un palmo de ancho prácticamente en la zona en la que habría estado el corazón 
$ENTRY_JOURNAL_ASSASSIN_RIGHT_0_00	del portador. Las escamas imbricadas circundantes están retorcidas y negruzcas, como si se hubieran sometido a un calor y una fuerza increíbles.<N><N>Esta destrucción no me es ajena. Lo he visto en numerosos cadáveres de zombis derrotados tras haber utilizado mis escasos poderes para aniquilarlos con el espíritu del rayo. Pero esto no ha sido obra mía.<N><N>Lo más inquietante es que las placas dañadas están dobladas hacia fuera, como si el terrible calor y la presión se hubieran ejercido desde el interior de la armadura.<N>No puedo evitar preguntarme, ¿qué persona habría llevado este atuendo, y por si fuera poco, qué la habría matado de esta forma tan extraña?<N><N>APÉNDICE:<N><N>Mientras escribo esto, sigo temblando a causa de los sucesos recién acontecidos y de la muerte que he evitado por poco.
$ENTRY_JOURNAL_ASSASSIN_LEFT_1_00	Había empezado a desmontar la coraza descrita anteriormente, separando las placas de metal del cordón de seda que las unía, con esperanzas de convertir una armadura inservible en chatarra intercambiable. Estaba a punto de sujetar la manga del gambesón que quedaba para desgarrarla cuando [knight_hero] sostuvo mi mano. Sin soltar mi muñeca, cogió su cuchillo y rajó la costura del gambesón. Dentro había una hilera de clavos afilados. Siguió cortando a lo largo de toda la manga y revelando más púas escondidas. En total había 32, todas ellas rematadas con veneno, cosidas en la capa exterior del tejido en la zona en la que uno sujetaría el brazo de un atacante.<N>Mientras [knight_hero] seguía con la disección, descubrimos un bolsillo fino cosido en la muñeca de la manga. Dentro había un pergamino prietamente enrollado. La representación no era distinta a las de los muchos manuscritos ilustrados con los que trabajaba en la Gran Biblioteca de Ash, aunque su estilo me era ajeno. A pesar del deterioro significativo, todavía se distingue la imagen: una mujer esbelta sentada en un trono. El rostro está oculto por las marcas de las quemaduras, pero el largo cabello blanco le cae hasta los hombros y se mezcla con las joyas que lleva en el cuello.
$ENTRY_JOURNAL_ASSASSIN_RIGHT_1_00	A sus pies hay dos niños sentados de piel morena y ojos dorados. La mujer apoya las manos en las cabezas de los niños. Tienen el mismo pelo blanco que ella. Los bordes del pergamino son irregulares, como si hubiera sido cortado de una página mucho más grande con un cuchillo. El lado contrario está cubierto con diversos símbolos de origen desconocido trazados meticulosamente con tinta negra.<N><N>[knight_hero], por su parte, intenta restarle importancia a todo el suceso. Según dice, las púas deben llevar tanto tiempo ahí que su veneno seguramente no tenga ningún efecto. Me ha asegurado que con su intervención simplemente quería evitarme un pinchazo en el dedo. Esas han sido sus palabras, pero veo en sus ojos una preocupación que contradice sus bromas.<N><N>Saber cómo predijo la existencia de estos aguijones en el arreo del asesino es algo que no he podido sonsacarle.
$ENTRY_JOURNAL_SUPERSHEEP_TITLE	
$ENTRY_JOURNAL_SUPERSHEEP_LEFT_0_00	Día 24 - La muerte de una superoveja
$ENTRY_JOURNAL_SUPERSHEEP_LEFT_0_10	La Axxima Vatta Muttanaxxor yace muerta a mis pies.<N>Este hecho, según los alardes jactanciosos de [dragon_hero], es una hazaña que será recordada durante generaciones. Aunque claro, también parece ser de la opinión de que ha logrado esta proeza sola con sus manitas (¿garritas?), así que tal vez no haya que darle tanta importancia a lo que dice. Admito que estoy disfrutando de los festejos. En las entrañas más profundas de una ciudad desolada, perseguidos por dementes y zombis y rodeados de caos, es agradable tener un momento para poder disfrutar de algo, incluso si es un festín organizado por una lagarta grandilocuente con delirios divinos y el hábito de amenazar con una inmolación ante la más mínima ofensa. Qué extraño me resulta verla juguetear junto a la hoguera con sus retoños. A falta de una palabra más exacta, parece que es feliz, si es que tal emoción puede aplicarse a un monstruo. Nunca habría imaginado que los estados de ánimo de una criatura así pudieran ser contagiosos, pero yo misma empiezo a sentir algo por la exuberancia de nuestra
$ENTRY_JOURNAL_SUPERSHEEP_RIGHT_0_00	 anfitriona. ¡He matado a una criatura legendaria! ¡Me he dado un festín con su carne! ¡He ingerido una cantidad nada desdeñable de algo a lo que [berserker_hero] llama <LQ>vino en botalla<RQ>!<N>No debería explicar los orígenes de la denominación de esta sustancia por deferencia a los futuros lectores al no ser apta para cardíacos, pero debo decir que voy por mi segunda bota-lla y, aunque puede que mi paladar nunca se recupere de los horrores que ha sufrido, mis entrañas están tremendamente cálidas, y el mundo que me rodea se mece y palpita de forma muy agradable.<N>El progenitor de este raro incunable está en este momento a gatas, retozando junto a las llamas con nuestros anfitriones reptilianos y gritando <LQ>¡este es mi rugido de dragón!<RQ> No hace falta que sigamos comentando el sonido que se emite, ni el orificio por el que se origina, pero tanto su regularidad como su volumen son impresionantes.<N>Voy por la tercera bota-lla, y me doy cuenta de que mi negativa impresión inicial de la creación de [berserker_hero] tal vez fuese demasiado precipitada. El sabor es un marco de referencia completamente inválido con el que juzgar esta sustancia. Textura, viscosidad, una
$ENTRY_JOURNAL_SUPERSHEEP_LEFT_1_00	combinación de temperatura e impulsos gravitacionales... Si los rayos estuvieran hechos de cuero y barro...<N><N>Mi bota está vacía. Hay que corregir esto.<N><N>¡Ha vuelto a ocurrir! Lo que hay en la bota no se queda ahí cuando te lo bebes todo... ¿Adónde va? ¿Por qué la bota no se queda llena? ¿Por qué la... ¡Solución! Otra bota.<N>La bota número cinco es, de lejos, la bota más botástica de todos los calzados. Esta bota tiene botas. Textura: impresionante. Sabor: indescriptible. Estancia: todo da vueltas.<N><N>Acabo de comer un poco de oveja<N><N>Ni siquiera la he cocinado sobre el fuego<N><N>Me la he comido cruda<N><N>Ha sido increíble<N><N>Es como... Vale: patillas.<N><N>Acaso yo
$ENTRY_JOURNAL_SUPERSHEEP_RIGHT_1_00	Es raro querer<N><N>Solo quiero meterme dentro de las patillas y acurrucarme y echarme una siesta<N><N>Como una pequeña hamaca<N><N>Solo acurrucarme y<N><N>Seguro que huelen bien<N><N>¿Eso es una enfermedad? Puede que sea una enfermedad.<N>Puede que esté enferma... puede que
$ENTRY_JOURNAL_SUPERSHEEP_RIGHT_1_10	Mañana 25 - Apéndice
$ENTRY_JOURNAL_SUPERSHEEP_RIGHT_1_20	Nunca<N><N>Nunca nunca nunca nunca nunca nunca nunca<N><N>Nunca nunca<N><N>Nunca más.
$ENTRY_JOURNAL_DREAM2_TITLE	
$ENTRY_JOURNAL_DREAM2_LEFT_0_00	Día 25 - Segundo sueño
$ENTRY_JOURNAL_DREAM2_LEFT_0_10	Anoche volví a tener ese sueño.  La forma era diferente, pero diría que fue el mismo sueño, o al menos yo era la misma soñadora.<N><N>Me encontraba en un gran salón.  Los muros que me rodeaban se alejaban del suelo, se alzaban tan alto que el techo estaba hecho de nubes.  Cada pared era brillante y dorada, adornada con asombrosas joyas hasta donde la vista alcanzaba.  Tenía un cáliz en las manos tallado en algún tipo de material refulgente, del color del vino y frío al tacto.  <N><N>A pesar de las maravillas que me rodeaban, lo que más apreciaba era el cáliz. Intenté no derramar ni una sola gota por el borde. De repente, el salón se tornó oscuro y una muchedumbre repugnante apareció de la nada. Me golpearon, me insultaron y me arrancaron el cáliz de las manos. Grité y extraje una afilada daga de mis ropajes con la que los apuñalé y acuchillé hasta que el salón quedó ennegrecido por la sangre.
$ENTRY_JOURNAL_DREAM2_RIGHT_0_00	A pesar de los abatidos, la multitud seguía persiguiéndome y me obligaron a salir del salón hacia una lóbrega antecámara. Luché hasta quedar exhausta, pero la horda contraatacaba por todas partes. Me desplomé y la muchedumbre se apresuró ansiosa por despedazar las brillantes joyas de las paredes. <N><N>Yací en el suelo mucho tiempo. Creía que había muerto. Cuando pude ponerme en pie el salón estaba desierto. Los muros estaban destrozados y despojados de joyas, solo ruinas cubiertas de hollín y polvo. Miré alrededor, pero el cáliz ya no estaba. Deambulé por el salón una eternidad, gritando, pero estaba sola. Me habían arrebatado el cáliz. <N><N>Me senté sobre los escombros y lloré.
$ENTRY_JOURNAL_ZELEMIR_DEAD_TITLE	
$ENTRY_JOURNAL_ZELEMIR_DEAD_LEFT_0_00	Día 28 - La muerte del hombre de rojo
$ENTRY_JOURNAL_ZELEMIR_DEAD_LEFT_0_10	<N>Recuerdo vagamente haberlo visto cuando era una niña, aunque mi mente no puede asociar la imagen de este recuerdo difuso con el hombre que ahora yace muerto.<N><N>Entonces llevaba el pelo largo, al estilo de las provincias del este, y la mayor parte de su cara estaba oculta por el preminente vendaje que le envolvía parte de la cabeza y un ojo. De hecho, solo supe que era distinto al resto de los veteranos lisiados que se nos unieron en la Fuente del Templo por la velada reverencia con la que mi madre me hizo retroceder.<N><N>Recuerdo cómo levantó a otro soldado, obligado a usar una muleta y con una manga vacía donde debería haber estado su brazo derecho, para que el joven pudiera beber de la Fuente. Recuerdo cómo siguió allí de pie, largo rato después de que el hombre más joven se alejara cojeando. Recuerdo cómo la luz captaba las lágrimas que escapaban del ojo descubierto, corrían por su barba y se mezclaban con el agua pura del Templo.
$ENTRY_JOURNAL_ZELEMIR_DEAD_RIGHT_0_00	Y ahora está muerto, yo lo he matado.<N><N>El regicidio deja una sensación amarga.  En mi cabeza me digo que era lo único razonable, pero aun así he derramado sangre real de Ash.  Se había desviado tanto de su propósito que ponía en peligro el orden de las cosas.  Aun así, ese sentimiento me sigue acechando.  Es la primera vez que mato a un hombre de carne y hueso.<N><N>[mage_hero] oscila entre el regocijo y el enfado. Maldice su nombre como si pudiera matarlo una y otra vez.  Supongo que no es un deseo completamente vano, si tenemos en cuenta nuestras acciones durante las últimas semanas.<N>Lo que más me atormenta de todo son los zombis que todavía nos persiguen.  Su líder y creador está muerto.  ¿Cómo puede su voluntad guiarlos todavía?<N><N>Antes de formular la pregunta ya sé la respuesta, aunque no me guste admitirlo.  No es su voluntad.  Siento algo distinto.  Hay otra mano que los guía. He sentido el extraño poder del que Zelemir habló: el mal que permanecía sellado por el sacrificio de sangre.  Eztli-Tenoch.
$ENTRY_JOURNAL_GIBBERISH_TITLE	
$ENTRY_JOURNAL_GIBBERISH_LEFT_0_00	Día 25 - Galimatías
$ENTRY_JOURNAL_GIBBERISH_LEFT_0_10	[knight_hero] me despertó hoy. Nos detuvimos brevemente para almorzar unas pocas sobras de comida y me recosté contra la fría piedra del pasaje abovedado que acabábamos de cruzar; estaba agotada de la larga caminata. Por una vez el sueño me asaltó con facilidad, algo nada fácil en los últimos días. Mi duermevela no pudo haber durado más que unos instantes. De inmediato abrí los ojos y vi a [knight_hero] de pie frente a mí. Me informó de que teníamos que continuar, y mientras volvía al sendero, añadió que había estado pronunciando un galimatías mientras dormía.<N><N>Aunque debió ser una retahíla sin sentido para él, creí oportuno aferrarme a los recovecos de mi mente somnolienta. Saqué mi diario y anoté lo que recordaba apresuradamente; no me atreví a pararme y examinarlo por temor a perder mi hallazgo.
$ENTRY_JOURNAL_GIBBERISH_RIGHT_0_00	Tanta, tanta, tantísima belleza albergabas.<N>Y la destruí,<N>y te hice a mi semejanza.<N><N>Y ahora, ahora, ahora,<N>soy el prisionero y el loco<N>que devora su propia mente<N>porque no puede devorar el mundo.
$ENTRY_JOURNAL_WRENNASTORY_TITLE	
$ENTRY_JOURNAL_WRENNASTORY_LEFT_0_00	Día 26 – La historia de [mage_hero]
$ENTRY_JOURNAL_WRENNASTORY_LEFT_0_10	Sigo descubriendo grandes abismos entre el mundo que me rodea, tal y como es ahora, y la colorida interpretación esculpida que mi mente guarda. Parece que he pasado la mayor parte de mi vida juzgando las cosas por la invención intelectual que había creado de ellas, no por sí mismas.<N>Anoche, mientras estábamos sentados alrededor de la hoguera, [mage_hero] empezó a contar una historia. Respiré hondo, preparada para un viaje lúgubre y macabro: algunos asesinatos triviales siendo joven, el violento fervor de los fanáticos...<N>En vez de eso, contó una historia sobre su hermana pequeña.<N>Esta niña, siete años más pequeña que [mage_hero], envidiaba la movilidad de la mayor. Tenía tal sentimiento de incompetencia que empezó a trepar, en los momentos más insólitos, por la espalda de [mage_hero], parasitando y asumiendo de esta manera la altura y la condición física que codiciaba. [mage_hero] pronto se convirtió en una experta en deshacerse de esta pasajera indeseada, para frustración de la pequeña. Continuó
$ENTRY_JOURNAL_WRENNASTORY_RIGHT_0_00	así durante un tiempo; la más pequeña se sujetaba repetidamente a la más mayor, y esta la derrocaba de inmediato. Un día [mage_hero] se despertó y encontró a su hermana sentada en el cabecero de la cama, embadurnándose trabajosamente con el contenido de un tarro robado de miel, con la esperanza de que este adhesivo improvisado le uniera permanentemente a su bestia de carga preferida.<N><N>[mage_hero] terminó la historia y me miró expectante con una sonrisa pueril. Transcurrieron unos segundos antes de que me diera cuenta de que estaba esperando mi carcajada.<N>Fue una reacción nueva y desconocida para mí. La [mage_hero] de mi mente solo provocaba miedo o compasión. Su retrato era bien el de una señora de la guerra oscura y terrible, incluso en sus momentos más amables con su humor sanguinolento y su risa fanática, bien el de una niña frágil y herida, un ser indefenso sobre el que verter toda mi compasión santurrona.<N><N>Cuán equivocados son mis prejuicios, pues buscan reducir el alma humana a un simple objeto que solo importa si me afecta a mí.
$ENTRY_JOURNAL_EVILINSIDE_TITLE	
$ENTRY_JOURNAL_EVILINSIDE_LEFT_0_00	Día 27 - La maldad interior
$ENTRY_JOURNAL_EVILINSIDE_LEFT_0_10	Selinadt escribió en su Carta segunda al rey Vekalimon: <LQ>Cuando el hombre acepta la maldad de su propio interior, no puede haber vencedores<RQ>.<N>Que te recuerden tus propios fracasos es una lección amarga. Me creía una verdadera devota apasionada de Selinadt (un orgullo que ahora veo como un error grave). Pero acaso alguien como yo, razoné para mí misma, que ha recitado los versos desde pequeña y ha sido beata habitual del Templo, ¿no podría considerarse que está en el camino correcto? A pesar de eso, durante toda mi vida me he engañado secretamente pensando que la maldad era algo puramente exterior. Primero fueron los quaidís, los artífices de todo el dolor y la miseria que contemplé durante mis primeros años de vida. Mientras leo cada día sobre el mal de mi propio corazón, me digo a mí misma que nada de esto puede compararse con la maldad de los ejércitos del este, asesinos y expoliadores, hombres que se habían convertido en alimañas. Todo lo que me rodea, los lamentos de las viudas, el llanto de los huérfanos, los quejidos de los veteranos lisiados, todos los gemidos de dolor de la ciudad se transformaban en palabras de afirmación en mi mente.
$ENTRY_JOURNAL_EVILINSIDE_RIGHT_0_00	<LQ>La maldad que albergo<RQ> dije para mis adentros, <LQ>no es equiparable a esto<RQ>.<N><N>Incluso en esta aventura, que ha servido para abrirme los ojos a muchos prejuicios, sigo manteniendo la fantasía de pureza. No importan los anhelos secretos de mi corazón; podría apuntar a Ozimal o Zelemir y decir <LQ>este es el mal verdadero<RQ>.<N><N>El camino de Selinadt, con su habitual dogma enrevesado, me ha mostrado la lamentable locura de mis creencias secretas. En el centro de esta ciudad muerta, apretado en la mano de lo que antaño fue un caballero de Ash, encontré un pergamino. Las siguientes palabras estaban escritas con una caligrafía floral hecha por manos habilidosas:
$ENTRY_JOURNAL_EVILINSIDE_RIGHT_0_10	<N><N><N><N>Apreciado Maestro Anciano:<N>Como respuesta a tu excomunión, me gustaría aclarar que solo he actuado en consonancia moral con las directrices de nuestra fe. Declaras que el asesinato en masa de los prisiones bajo mi supervisión viola la responsabilidad de mi posición y mi deber ante el Impulsor Impasible, pero te aseguro que
$ENTRY_JOURNAL_EVILINSIDE_LEFT_1_00	es al contrario.<N><N>Recordarás, sin duda, cuando el enemigo llegó a la ciudad de Terna. Buscaban aterrorizar al resto de Ash para que se sometieran, y juraron que no habría cuartel para los atribulados defensores. Aquel día negro en el que la ciudad sucumbió, vimos cómo se cumplía el juramento. Pero el enemigo no estaba contento con la masacre de la guarnición y tornaron su furia contra la población: ancianos, niños y mujeres fueron víctimas de una cólera sin sentido. Cuando cayó la noche, treinta mil hombres, mujeres y niños habían sido masacrados. Terna quedó reducida a cenizas, habitada solo por unas pocas almas que contarían el horror que allí se cometió.<N><N>Esta es la razón por la que uno de cada diez prisioneros será quemado vivo. Hasta que treinta mil hombres mueran a mis manos, las inmolaciones continuarán en pos de la edificación de los prisioneros y la restitución de la verdadera justicia. Lo juro solemnemente por el oro de la mismísima Fuente. Ni siquiera las amenazas de un clérigo equivocado evitarán que haga honor a ello.<N>– General Keznimon Kalredos
